"V1","V2","V3","V4","V5","V6","V7","V8","fault"
0.77703,0.39364,0.13722,3.4719,7.3126,0.20884,0.13422,0.050428,"Ball_021_1"
0.73764,0.4178,0.13123,2.8472,6.2622,0.16378,0.12049,0.039253,"Ball_021_1"
0.89573,0.40281,0.12106,3.5321,7.6382,0.19267,0.13162,0.039138,"Ball_021_1"
0.97517,0.47755,0.11726,3.2432,7.3746,0.19449,0.14638,0.035326,"Ball_021_1"
1.051,0.5164,0.13832,3.8228,8.0959,0.18217,0.1161,0.028508,"Ball_021_1"
1.2539,0.3844,0.14115,3.1093,6.7413,0.19483,0.14212,0.049755,"Ball_021_1"
0.77871,0.41644,0.13446,3.1767,5.4712,0.19808,0.1407,0.0447,"Ball_021_1"
0.74493,0.32278,0.12804,3.0727,7.207,0.1606,0.13499,0.049447,"Ball_021_1"
0.77473,0.43824,0.1091,3.2329,6.5515,0.19828,0.14134,0.044475,"Ball_021_1"
0.98318,0.42024,0.15034,3.6006,7.7436,0.195,0.1372,0.040677,"Ball_021_1"
0.97988,0.53816,0.11864,3.1834,6.5838,0.18002,0.11816,0.03223,"Ball_021_1"
1.2799,0.55166,0.15541,3.3729,7.9077,0.18687,0.14964,0.036341,"Ball_021_1"
0.82978,0.44816,0.14411,3.0419,5.9287,0.20219,0.12528,0.038983,"Ball_021_1"
0.97091,0.30593,0.13431,3.876,8.7337,0.17028,0.124,0.038841,"Ball_021_1"
0.72677,0.32168,0.099777,2.6449,5.6637,0.19549,0.14662,0.047779,"Ball_021_1"
0.99143,0.51174,0.10711,3.3543,7.379,0.19115,0.12807,0.040397,"Ball_021_1"
1.0447,0.37148,0.12163,3.0103,6.526,0.15791,0.13556,0.035365,"Ball_021_1"
1.0082,0.55244,0.11874,3.1797,6.9225,0.16548,0.12527,0.042755,"Ball_021_1"
0.87397,0.46873,0.11942,3.1059,6.3163,0.16928,0.11786,0.040443,"Ball_021_1"
0.95605,0.34765,0.13081,3.4928,7.3921,0.20959,0.13569,0.044918,"Ball_021_1"
0.85043,0.3993,0.18044,8.6414,19.529,0.46882,0.43903,0.12488,"Ball_021_1"
0.87842,0.47692,0.35823,26.855,43.42,0.56887,0.56483,0.094619,"Ball_021_1"
0.91433,0.42998,0.14404,3.5648,6.6958,0.20746,0.15666,0.054809,"Ball_021_1"
0.84789,0.40836,0.10408,3.5838,7.9055,0.19035,0.1215,0.048733,"Ball_021_1"
0.99253,0.56249,0.13319,2.6949,6.0208,0.19661,0.15646,0.047652,"Ball_021_1"
0.83939,0.44631,0.12756,3.3933,8.1842,0.22499,0.15425,0.043554,"Ball_021_1"
0.77008,0.35868,0.14495,3.3875,6.6764,0.16308,0.12668,0.04352,"Ball_021_1"
0.73958,0.38909,0.12442,3.4898,7.8849,0.15264,0.11712,0.049544,"Ball_021_1"
0.79202,0.37555,0.13431,3.0757,6.5941,0.25089,0.13066,0.043985,"Ball_021_1"
0.74627,0.41235,0.14204,4.5513,9.1812,0.25404,0.21327,0.057135,"Ball_021_1"
0.92643,0.53749,0.21296,7.2209,12.97,0.32185,0.3919,0.07547,"Ball_021_1"
0.82153,0.4942,0.27296,7.0813,10.807,0.29364,0.32082,0.09768,"Ball_021_1"
0.84787,0.47302,0.14101,3.3184,7.1454,0.17076,0.12992,0.048102,"Ball_021_1"
0.76934,0.39708,0.13191,3.0499,6.821,0.14569,0.12229,0.042109,"Ball_021_1"
0.69927,0.32683,0.14196,3.2993,7.193,0.19207,0.12296,0.040587,"Ball_021_1"
0.59596,0.38854,0.11839,3.0741,6.6435,0.17546,0.12863,0.039505,"Ball_021_1"
0.86289,0.48071,0.14245,3.2385,6.7595,0.20357,0.12738,0.042901,"Ball_021_1"
0.84473,0.48734,0.12046,3.2211,6.7075,0.18397,0.12594,0.044619,"Ball_021_1"
0.99867,0.57718,0.16144,5.0074,11.344,0.28567,0.19375,0.068023,"Ball_021_1"
1.075,0.71192,0.66381,23.33,50.192,1.3507,0.83868,0.20177,"Ball_021_1"
0.72765,0.3829,0.29039,8.3158,12.495,0.37925,0.48362,0.12988,"Ball_021_1"
0.80925,0.47694,0.11498,2.8641,5.5693,0.16095,0.13168,0.03931,"Ball_021_1"
0.63834,0.46167,0.13757,3.7489,7.6252,0.18585,0.1128,0.039702,"Ball_021_1"
0.87865,0.41896,0.15914,2.7102,5.5136,0.14189,0.11973,0.045353,"Ball_021_1"
0.83303,0.48939,0.11597,3.3621,6.8127,0.18923,0.11771,0.043161,"Ball_021_1"
1.007,0.56763,0.11939,3.1553,6.4661,0.18516,0.12544,0.035701,"Ball_021_1"
0.64775,0.32525,0.16108,2.9143,6.0216,0.1875,0.12539,0.041274,"Ball_021_1"
0.93251,0.45817,0.1452,4.3437,9.0296,0.19682,0.17415,0.061404,"Ball_021_1"
0.66329,0.38107,0.30105,12.08,25.304,0.93455,0.47112,0.1266,"Ball_021_1"
1.1868,0.60562,0.56002,21.241,42.406,1.4004,0.70266,0.22241,"Ball_021_1"
1.0797,0.52699,0.21333,7.3291,14.124,0.3484,0.36476,0.095402,"Ball_021_1"
0.98389,0.52047,0.20443,4.6884,8.0662,0.23695,0.21471,0.057483,"Ball_021_1"
0.93186,0.51679,0.13108,2.9342,6.3247,0.18899,0.14504,0.050319,"Ball_021_1"
0.89072,0.35591,0.14119,3.0609,6.891,0.17599,0.12122,0.050316,"Ball_021_1"
0.6743,0.31099,0.11487,3.1983,6.4486,0.17196,0.11402,0.037381,"Ball_021_1"
0.82074,0.39407,0.12558,3.5702,7.8432,0.27157,0.1485,0.045234,"Ball_021_1"
0.77272,0.55843,0.12332,2.7252,5.3943,0.18954,0.13705,0.044145,"Ball_021_1"
0.91754,0.39731,0.13701,3.7174,8.3967,0.20293,0.14464,0.043072,"Ball_021_1"
1.0148,0.62693,0.15043,3.3634,7.1857,0.18972,0.15772,0.051763,"Ball_021_1"
0.87361,0.55822,0.39595,13.812,28.309,0.87666,0.57053,0.14504,"Ball_021_1"
1.0807,0.60575,0.50435,19.547,39.134,0.74106,0.70821,0.28228,"Ball_021_1"
1.0992,0.555,0.61142,20.873,31.957,0.64491,0.76601,0.10995,"Ball_021_1"
0.93716,0.46702,0.21636,4.3704,6.5948,0.22483,0.37876,0.10889,"Ball_021_1"
0.8288,0.36449,0.1356,3.2726,7.2225,0.20013,0.13286,0.040718,"Ball_021_1"
1.0302,0.4463,0.13297,2.6393,5.7908,0.15013,0.10985,0.039329,"Ball_021_1"
3.5293,7.3045,23.901,2159.5,1899.8,51.829,14.133,5.317,"Ball_028_1"
5.6881,12.369,26.379,2107.1,1839.1,42.747,16.24,3.9413,"Ball_028_1"
8.1259,14.584,29.353,2696.5,2063,67.622,15.854,4.5976,"Ball_028_1"
4.8373,9.7752,18.218,2089.6,1538,44.008,9.82,2.1503,"Ball_028_1"
4.9176,11.36,22.827,3131.9,2177.5,51.133,9.7759,2.3116,"Ball_028_1"
4.7642,12.956,20.154,2343.4,1933,39.083,12.393,1.9818,"Ball_028_1"
4.3178,13.406,23.382,2318.1,1730.6,57.828,14.031,1.3162,"Ball_028_1"
4.0047,12.225,26.815,2496,1917.8,34.355,8.0204,1.4149,"Ball_028_1"
4.7387,14.016,29.836,2681.4,2163.5,39.316,10.992,2.4147,"Ball_028_1"
7.2546,10.995,29.04,2289.2,1748.4,34.924,10.23,1.6485,"Ball_028_1"
5.2184,8.1685,24.572,2732.6,1990.1,37.136,7.2019,1.2696,"Ball_028_1"
3.1956,3.9783,14.603,1767,1669.1,32.976,6.9875,1.6454,"Ball_028_1"
3.0865,5.6679,21.865,2627.6,2184.9,36.084,6.2957,1.6865,"Ball_028_1"
4.1661,8.4781,22.218,2656.9,2326.4,35.329,8.7783,1.2403,"Ball_028_1"
5.435,14.566,31.24,3079.4,2192.2,51.342,9.5257,1.1967,"Ball_028_1"
5.8242,13.206,25.348,2482.5,1773.4,40.493,7.299,1.1219,"Ball_028_1"
4.1863,13.251,26.464,2507.7,1984.6,48.877,13.05,1.5044,"Ball_028_1"
4.0257,12.118,18.57,1681.9,1362.8,40.023,10.568,1.218,"Ball_028_1"
3.971,13.217,23.772,3075.9,2163.7,50.873,8.5953,1.4248,"Ball_028_1"
6.0602,10.592,18.98,2107.2,1852.4,32.792,11.627,1.3227,"Ball_028_1"
7.3595,15.178,21.01,2033.9,1611.3,51.099,10.899,0.97415,"Ball_028_1"
2.6307,5.3977,17.848,3046.6,1823.2,24.142,4.5041,1.1724,"Ball_028_1"
2.0446,5.4425,16.392,1590.1,1309.4,36.122,6.9958,0.83685,"Ball_028_1"
3.9422,8.7165,29.278,2564.1,2267.5,34.751,8.9199,1.8579,"Ball_028_1"
4.4058,7.3635,26.79,1936.5,1535.5,35.221,5.6895,1.4468,"Ball_028_1"
2.5688,5.3826,17.07,2314.8,2159.8,40.72,5.8294,1.1162,"Ball_028_1"
3.7855,5.2268,18.71,1919.1,1615.8,41.43,6.6334,2.03,"Ball_028_1"
3.4526,8.8218,24.085,2462.9,2145.1,37.888,13.588,2.4294,"Ball_028_1"
3.7046,8.8897,15.256,1408.9,1264.8,32.201,7.2338,0.81136,"Ball_028_1"
4.1667,6.5119,22.807,2482.9,1836.5,30.603,6.1147,0.93758,"Ball_028_1"
3.639,4.6074,16.816,2379.8,1429.2,23.782,4.6557,0.99486,"Ball_028_1"
4.6729,6.4455,19.612,2004.9,1825.8,35.63,13.101,2.1553,"Ball_028_1"
7.0399,13.9,19.863,1253.9,1292.1,37.043,10.577,0.9189,"Ball_028_1"
7.673,8.8688,23.544,2879.1,1909,32.46,6.3476,1.6025,"Ball_028_1"
5.5792,5.7092,17.897,1643.1,1129.8,26.4,4.3933,0.73268,"Ball_028_1"
6.9489,7.2805,27.7,1924,1595.7,31.857,9.3797,2.1226,"Ball_028_1"
4.0337,7.6997,25.222,2330.6,1793.4,31.624,6.249,1.3163,"Ball_028_1"
3.0068,6.8834,19.06,3030.3,1716.4,24.836,3.3839,1.0062,"Ball_028_1"
4.5724,6.3329,17.509,2053.4,1267.4,26.86,3.8822,0.7237,"Ball_028_1"
4.1757,7.8587,22.123,3090.4,1952.8,18.498,2.3634,0.64315,"Ball_028_1"
5.8665,5.6009,19.575,1840.2,1424.4,29.363,5.6147,1.1642,"Ball_028_1"
5.8111,10.783,19.337,1112.1,1163.2,33.922,8.7291,0.60189,"Ball_028_1"
7.6046,7.5742,20.114,1803.6,1313,25.13,5.6931,0.82651,"Ball_028_1"
8.3425,15.876,45.102,3004.4,1989,40.558,11.438,4.3511,"Ball_028_1"
3.3254,7.8101,17.731,1484.1,1362.7,52.969,19.26,8.2666,"Ball_028_1"
7.4296,15.575,24.479,2390.9,1900.6,48.368,12.97,1.6273,"Ball_028_1"
3.9907,11.304,25.371,2937.2,2068.3,38.141,6.0817,1.3122,"Ball_028_1"
2.6655,6.9011,21.839,2079.4,1721.9,36.685,7.8055,1.3192,"Ball_028_1"
3.6919,6.7927,22.695,1670.1,1183.6,36.368,4.7908,1.0116,"Ball_028_1"
4.2024,8.5956,28.537,2173.1,2063,40.589,7.4349,1.6632,"Ball_028_1"
3.3561,6.0032,23.266,2245.8,2071.7,36.369,7.5537,1.9381,"Ball_028_1"
2.9022,4.9741,17.005,2425.6,2061.3,37.138,5.1548,1.2796,"Ball_028_1"
3.0899,8.3545,21.219,2804.6,1883.9,31.681,5.7933,1.4058,"Ball_028_1"
9.4066,13.767,26.871,3330,2377.7,42.824,8.3696,1.6729,"Ball_028_1"
9.3991,12.342,20.142,1997.6,1610,42.095,11.734,1.2617,"Ball_028_1"
7.8047,11.108,20.413,2798.2,2009.5,38.21,8.6893,1.3073,"Ball_028_1"
6.3678,11.531,23.552,2520.2,2010.2,41.772,8.3426,1.3703,"Ball_028_1"
10.528,11.403,23.163,2354.5,1853.1,30.201,8.1186,1.6241,"Ball_028_1"
11.485,10.19,21.821,2217.7,1885.7,36.053,11.148,1.7297,"Ball_028_1"
10.991,11.481,24.169,2507.5,1983.3,28.195,6.9111,1.1451,"Ball_028_1"
7.4529,4.7071,22.248,2230.7,1847.4,34.704,5.9645,0.92641,"Ball_028_1"
4.5695,4.7283,18.723,2057.7,1672.2,40.119,5.6538,1.8877,"Ball_028_1"
4.2728,8.9794,27.5,2700,2284.8,38.186,8.0853,1.572,"Ball_028_1"
4.0229,10.732,26.018,2924.9,2064.2,38.641,6.9901,1.2157,"Ball_028_1"
3.5211,10.426,25.915,3390.3,2183.4,48.311,7.9512,1.6937,"Ball_028_1"
5.0951,10.085,22.468,2894,2064.4,41.265,7.4503,1.0073,"Ball_028_1"
3.8642,9.471,17.211,1625.4,1355.1,33.471,7.7081,0.88191,"Ball_028_1"
2.1731,6.4563,18.874,2270.7,1603.9,38.045,5.6637,1.2205,"Ball_028_1"
2.3022,7.5602,19.267,2176.3,1715.9,37.998,6.9427,1.0039,"Ball_028_1"
2.9804,8.285,19.05,1546.2,1535.9,30.723,8.3517,1.2462,"Ball_028_1"
8.0757,15.394,26.027,2343.1,1788.7,59.346,15.387,1.2669,"Ball_028_1"
5.2601,12.253,22.331,2605.5,1832.9,39.979,8.3894,0.97155,"Ball_028_1"
4.599,13.015,30.206,3216.8,2182.5,48.206,11.494,1.9623,"Ball_028_1"
2.192,5.869,17.959,2390.9,1806.3,27.045,3.8674,0.77169,"Ball_028_1"
2.4859,5.7646,17.776,2696.4,1561.8,33.595,5.3794,1.3132,"Ball_028_1"
2.7165,5.8382,15.504,2411.5,1562.4,26.05,3.9158,0.835,"Ball_028_1"
5.0091,5.4977,16.99,2203.2,1988.2,42.389,6.579,1.3114,"Ball_028_1"
5.4324,9.6445,27.509,2431.6,1999.6,35.044,7.922,0.99725,"Ball_028_1"
4.7224,11.085,26.954,2652.6,2171.6,47.629,11.567,1.3579,"Ball_028_1"
6.5571,10.507,20.436,1043.8,1055.2,25.296,5.515,1.8042,"Ball_028_1"
6.6006,8.3191,20.202,3016.4,1992.7,28.049,6.2168,0.99583,"Ball_028_1"
4.8014,7.1001,22.594,2061.3,1847,30.964,6.4586,1.7845,"Ball_028_1"
7.7237,12.115,17.15,1527.4,1275.6,30.149,12.827,1.4115,"Ball_028_1"
6.2733,12.262,21.654,2619.5,2014.5,39.188,9.7884,1.0057,"Ball_028_1"
5.9621,12.694,26.384,3008.3,1982.7,50.61,13.086,1.3383,"Ball_028_1"
2.1304,3.7641,14.667,1958.3,1474.5,33.284,3.6398,0.8429,"Ball_028_1"
4.1191,6.4482,22.805,2126,1784.9,44.651,8.0433,1.9366,"Ball_028_1"
4.5299,4.2293,16.536,2300,2246.8,40.382,5.2616,1.2948,"Ball_028_1"
5.3872,8.3932,25.161,2598,2275.1,35.657,8.2794,2.2731,"Ball_028_1"
5.2704,12.669,32.533,2678.2,2135.1,37.018,8.4549,1.409,"Ball_028_1"
4.358,11.035,27.01,2112.5,1844.9,35.606,9.9568,1.3871,"Ball_028_1"
4.4613,10.694,24.664,1657.3,1219.7,32.7,7.4169,2.2835,"Ball_028_1"
4.291,7.4947,22.24,2018.1,1409.7,37.222,7.2039,3.4294,"Ball_028_1"
3.4352,6.904,25.045,1722,1525.4,37.093,10.722,0.90609,"Ball_028_1"
8.5168,16.211,24.641,1793.2,1511.4,34.377,7.2653,0.54078,"Ball_028_1"
5.7307,10.658,24.806,2669.1,1988.4,36.724,7.9348,1.0294,"Ball_028_1"
4.5764,5.6866,18.141,1828.2,1422.3,38.413,6.0469,0.87606,"Ball_028_1"
5.2985,4.8357,19.129,2227.3,1905.2,40.188,6.1736,1.1203,"Ball_028_1"
6.0391,5.2929,18.509,1932,1633.7,34.794,7.1407,1.9153,"Ball_028_1"
8.1687,8.8854,29.792,2256.4,2205.6,52.489,11.984,4.4353,"Ball_028_1"
6.9536,7.0178,20.736,2304.2,2260.3,38.703,6.4665,1.3618,"Ball_028_1"
5.2472,8.833,25.725,2706.7,1957.5,40.77,7.6775,1.4914,"Ball_028_1"
6.2642,10.702,25.316,3130.3,2573.8,38.999,7.8132,1.9517,"Ball_028_1"
9.7369,10.516,19.429,2198.1,1791.9,43.212,11.701,1.8736,"Ball_028_1"
5.3818,9.7023,20.148,2348.9,1711.3,31.739,6.6035,0.65367,"Ball_028_1"
3.7415,7.9557,22.602,2310.3,1811.7,47.146,10.18,3.6836,"Ball_028_1"
4.6572,9.0651,23.809,1669.5,1293.2,33.243,6.8715,1.9833,"Ball_028_1"
2.3319,6.5575,21.366,1846.7,1675.5,34.268,9.5746,0.95484,"Ball_028_1"
2.1243,4.7002,19.512,2007,1460.4,40.789,6.1295,1.1022,"Ball_028_1"
3.083,6.1382,20.027,2009.3,1932.4,39.14,6.1273,1.8152,"Ball_028_1"
4.0442,5.5699,17.98,2069.7,1770,40.128,8.4924,2.3067,"Ball_028_1"
5.4768,5.948,22.71,2609.4,2352.8,45.869,7.7688,2.7111,"Ball_028_1"
6.37,12.009,29.998,2870.8,2344.3,33.487,9.0684,2.2286,"Ball_028_1"
5.9286,13.626,27.443,2756,2156,52.297,9.4516,1.0272,"Ball_028_1"
4.6848,13.191,21.23,2103.5,1750.1,34.149,8.1451,1.1166,"Ball_028_1"
3.6748,9.4308,5.9553,27.784,36.42,5.8715,0.43064,0.06751,"IR_007_1"
3.5623,9.5209,5.8203,27.314,33.004,5.5715,0.39716,0.068313,"IR_007_1"
3.6363,9.5242,6.0675,27.828,35.979,5.5139,0.37824,0.042332,"IR_007_1"
3.7726,9.3953,5.7341,28.198,36.023,5.5321,0.36389,0.051348,"IR_007_1"
3.5679,10.015,6.0167,25.831,32.043,5.7233,0.3795,0.033054,"IR_007_1"
3.342,9.4416,5.8877,28.524,38.97,6.3563,0.39766,0.058144,"IR_007_1"
3.4422,9.312,6.2269,26.734,33.667,6.268,0.41606,0.054157,"IR_007_1"
3.8552,9.2097,6.1222,28.882,37.55,6.3821,0.3526,0.061512,"IR_007_1"
3.2517,10.007,5.9734,28.105,33.015,5.831,0.38133,0.043688,"IR_007_1"
3.4263,8.5436,5.7224,28.013,34.187,5.3812,0.36498,0.050571,"IR_007_1"
3.4859,10.005,6.0681,28.342,34.511,6.056,0.39992,0.036516,"IR_007_1"
3.3654,10.099,6.4726,26.838,32.485,5.535,0.42695,0.083988,"IR_007_1"
3.4859,9.7943,5.9841,25.822,32.397,5.1917,0.43906,0.067365,"IR_007_1"
3.4451,9.509,6.0231,30.056,33.858,5.4634,0.34331,0.056492,"IR_007_1"
3.4641,9.4746,5.957,26.781,35.631,5.4128,0.44514,0.067608,"IR_007_1"
3.3817,9.5872,5.9124,28.518,32.794,5.2065,0.35031,0.077627,"IR_007_1"
3.3134,9.6491,6.0887,28.144,35.634,6.1805,0.41136,0.060729,"IR_007_1"
3.5083,9.4233,5.6076,25.567,31.169,5.1271,0.43555,0.093962,"IR_007_1"
3.5462,10.293,6.0223,28.018,35.726,5.6587,0.42998,0.061091,"IR_007_1"
3.3295,9.5762,5.989,26.955,31.992,4.5402,0.35811,0.062274,"IR_007_1"
3.6353,9.4612,5.6995,28.63,34.839,5.4948,0.47033,0.055946,"IR_007_1"
3.6298,9.6254,5.9494,26.475,31.323,5.0698,0.39953,0.070164,"IR_007_1"
3.4508,9.0912,5.6784,27.451,32.046,5.4776,0.38922,0.053145,"IR_007_1"
3.4839,9.2997,5.9261,27.143,36.292,5.7489,0.34592,0.055133,"IR_007_1"
3.3348,9.9417,5.995,27.048,31.992,5.3155,0.37229,0.05672,"IR_007_1"
3.7447,9.749,5.9756,27.664,36.123,6.3675,0.38887,0.057518,"IR_007_1"
3.183,9.3139,6.1208,27.552,35.696,6.2574,0.37456,0.061988,"IR_007_1"
3.8108,9.2151,5.9638,26.666,38.21,6.6335,0.41654,0.061197,"IR_007_1"
3.5005,9.6817,6.1057,28.195,31.667,5.2381,0.38463,0.056356,"IR_007_1"
3.8802,9.6162,5.9322,26.821,35.065,6.0785,0.35319,0.052305,"IR_007_1"
2.9937,9.6878,6.1267,27.32,34.794,5.2253,0.37724,0.046589,"IR_007_1"
3.6437,9.8373,6.1223,27.054,37.023,6.5888,0.40527,0.05819,"IR_007_1"
3.5552,9.278,6.0144,26.776,32.801,5.8976,0.37581,0.052637,"IR_007_1"
3.6219,9.6238,5.7789,27.103,36.703,6.1637,0.38989,0.06055,"IR_007_1"
3.2836,9.2378,6.0761,28.524,35.596,6.0275,0.41718,0.075291,"IR_007_1"
3.742,9.4422,5.6647,25.454,34.744,5.786,0.34474,0.05943,"IR_007_1"
3.363,9.5968,6.0556,28.417,32.675,5.2159,0.34639,0.047815,"IR_007_1"
3.1661,9.6202,6.1989,25.979,34.056,5.4825,0.41864,0.061741,"IR_007_1"
3.155,9.1497,5.8544,29.501,37.438,5.6729,0.39731,0.060297,"IR_007_1"
3.8085,9.7636,6.1796,29.035,39.147,6.8576,0.40305,0.060399,"IR_007_1"
3.1316,9.0783,5.6548,26.075,31.617,5.2525,0.39815,0.064031,"IR_007_1"
3.6037,9.7512,6.1505,26.784,34.718,6.6788,0.42257,0.058553,"IR_007_1"
3.4542,9.576,6.5846,27.672,33.372,6.1061,0.48303,0.081236,"IR_007_1"
3.4434,9.4242,6.007,26.847,36.533,7.0716,0.43693,0.081395,"IR_007_1"
3.2254,9.6158,6.1009,27.54,32.321,5.8961,0.4035,0.062586,"IR_007_1"
3.523,9.0498,5.6773,26.779,30.554,5.167,0.38243,0.056276,"IR_007_1"
3.4521,10.03,6.0931,26.941,33.92,5.8094,0.40551,0.079072,"IR_007_1"
3.566,9.4497,5.8287,25.514,33.412,5.2324,0.39975,0.057973,"IR_007_1"
3.3414,9.169,5.9904,27.201,35.821,5.9116,0.40214,0.062625,"IR_007_1"
3.4121,9.6602,5.9311,28.026,34.585,6.1311,0.36767,0.054643,"IR_007_1"
3.5612,9.8184,6.1725,26.813,38.928,6.8239,0.38199,0.04874,"IR_007_1"
3.5768,9.3638,6.0444,27.758,35.39,6.3,0.36994,0.049441,"IR_007_1"
3.6846,10.319,6.3114,26.269,31.99,5.9534,0.40827,0.063292,"IR_007_1"
3.7208,8.9503,5.9024,27.608,33.833,5.5598,0.37084,0.047264,"IR_007_1"
3.4865,9.8626,6.2365,28.032,38.461,6.0714,0.45213,0.084474,"IR_007_1"
3.2012,8.7223,5.6289,26.654,34.879,6.0474,0.50108,0.14293,"IR_007_1"
3.5197,10.135,6.3857,26.349,35.083,6.0111,0.49049,0.11035,"IR_007_1"
3.8482,9.4574,5.812,26.674,35.313,6.4499,0.41912,0.054057,"IR_007_1"
3.7722,10.247,6.3751,26.128,33.609,6.4344,0.39623,0.055121,"IR_007_1"
3.4074,9.1766,5.9947,26.464,37.043,6.7472,0.38405,0.05188,"IR_007_1"
3.7444,9.9975,6.18,29.068,36.8,7.0386,0.46001,0.10901,"IR_007_1"
3.4224,8.776,5.7195,26.763,34.02,6.3646,0.41835,0.098807,"IR_007_1"
3.4103,10.271,6.3353,29.623,37.408,7.0328,0.44066,0.069743,"IR_007_1"
3.9221,9.6125,6.282,25.185,32.809,6.1932,0.38199,0.07191,"IR_007_1"
3.7637,9.5709,5.6763,28.123,39.093,6.701,0.41619,0.061012,"IR_007_1"
3.5189,10.57,6.4672,27.266,36.866,6.1642,0.428,0.071526,"IR_007_1"
3.4754,8.9357,5.5814,26.688,35.017,6.4667,0.36457,0.046451,"IR_007_1"
3.6908,9.7684,6.1613,29.915,37.307,6.4473,0.41799,0.063722,"IR_007_1"
3.7855,9.3813,6.1826,26.363,34.714,6.586,0.41507,0.070311,"IR_007_1"
3.3281,10.012,5.9974,28.169,37.968,6.3161,0.36012,0.059924,"IR_007_1"
3.303,9.1302,6.0519,27.304,32.251,6.0322,0.40032,0.091919,"IR_007_1"
3.5999,9.6938,5.8424,27.024,34.476,5.6751,0.38532,0.058619,"IR_007_1"
3.3027,9.3165,5.8619,29.696,35.808,6.2107,0.39314,0.047627,"IR_007_1"
3.1419,10.255,6.3042,26.552,32.935,5.7614,0.4013,0.057909,"IR_007_1"
3.7368,9.0459,5.5944,27.829,32.129,5.5817,0.43398,0.067636,"IR_007_1"
3.4062,10.072,6.2878,27.646,37.673,5.518,0.39524,0.059786,"IR_007_1"
3.0326,8.9616,5.8096,27.845,33.418,6.1197,0.43621,0.071491,"IR_007_1"
3.398,10.157,6.141,27.926,38.379,6.3197,0.36045,0.051816,"IR_007_1"
3.4087,8.8148,5.6548,27.13,30.674,5.4473,0.38483,0.059881,"IR_007_1"
3.2266,10.443,6.0143,27.931,37.608,5.9815,0.40664,0.05223,"IR_007_1"
3.3883,9.2879,5.8662,27.749,32.726,5.8594,0.36894,0.051899,"IR_007_1"
3.2561,9.8497,6.1447,26.909,34.285,5.7565,0.39223,0.061071,"IR_007_1"
3.442,8.8747,6.0068,27.588,32.593,5.1404,0.3808,0.05617,"IR_007_1"
3.4997,9.8183,5.9582,29.667,37.221,5.8494,0.39605,0.066944,"IR_007_1"
3.0563,9.2419,5.6396,25.487,29.784,4.9478,0.36572,0.05634,"IR_007_1"
3.6789,10.155,6.1316,30.152,37.58,5.821,0.42029,0.066417,"IR_007_1"
3.4878,9.3879,6.0587,26.882,30.838,5.2267,0.55516,0.25924,"IR_007_1"
3.2104,9.6039,5.8599,28.261,38.644,6.6968,0.56988,0.15467,"IR_007_1"
3.782,10.177,6.1317,28.69,32.104,5.7353,0.42088,0.07122,"IR_007_1"
3.5486,8.784,5.6582,26.078,31.963,5.3685,0.39987,0.060524,"IR_007_1"
3.478,9.7237,5.9217,28.622,33.731,5.4046,0.35428,0.052726,"IR_007_1"
3.7908,10.106,6.3375,28.12,38.444,6.5848,0.4263,0.058671,"IR_007_1"
3.5502,9.5542,6.017,26.519,33.294,6.0233,0.34091,0.052006,"IR_007_1"
3.4072,10.262,6.1773,29.508,35.611,6.3589,0.44381,0.071653,"IR_007_1"
3.9278,9.0576,5.8469,25.903,30.684,5.5779,0.37916,0.049986,"IR_007_1"
3.4315,9.9127,5.8063,30.493,35.547,6.4865,0.40121,0.0646,"IR_007_1"
3.7105,9.5907,6.1711,25.92,33.963,6.3517,0.41999,0.056701,"IR_007_1"
3.6229,9.7945,5.7719,29.025,35.241,5.7127,0.35288,0.06136,"IR_007_1"
3.3786,10.018,6.0466,27.035,34.765,5.8574,0.34128,0.044032,"IR_007_1"
3.4631,9.4753,5.6464,28.638,32.031,4.7308,0.3902,0.057561,"IR_007_1"
3.4655,9.2942,5.7735,27.464,36.91,6.4888,0.39481,0.051849,"IR_007_1"
3.3652,10.443,6.1643,29.093,35.104,5.4644,0.45559,0.099719,"IR_007_1"
3.3422,9.0915,5.9284,27.258,36.639,6.2056,0.39065,0.055106,"IR_007_1"
3.7087,9.9756,6.2413,26.884,31.809,6.2216,0.38054,0.052777,"IR_007_1"
3.2548,9.843,6.0184,27.379,38.141,6.8382,0.38732,0.049983,"IR_007_1"
3.2661,10.037,6.1251,28.164,32.487,5.5013,0.38828,0.060993,"IR_007_1"
3.5286,9.8046,6.0333,27.823,39.399,7.7518,0.36863,0.070014,"IR_007_1"
3.5352,10.002,6.2135,26.592,32.416,6.3658,0.45975,0.095191,"IR_007_1"
3.4894,9.7878,5.907,29.231,40.386,6.7418,0.46633,0.10767,"IR_007_1"
3.2124,9.6984,6.0859,29.528,33.047,5.8443,0.35313,0.042606,"IR_007_1"
3.4608,9.4227,5.8711,25.685,37.086,6.0865,0.41578,0.057805,"IR_007_1"
3.673,9.7791,5.9382,28.62,33.472,6.1098,0.37025,0.059539,"IR_007_1"
3.2147,9.9344,6.3625,26.847,36.581,5.9777,0.4045,0.061618,"IR_007_1"
3.6205,9.204,5.8021,28.855,35.847,6.0122,0.33751,0.051704,"IR_007_1"
3.6141,10.044,6.1545,28.786,36.54,6.4469,0.45829,0.062747,"IR_007_1"
0.79129,0.43637,0.43278,11.009,18.665,2.7217,0.10482,0.036888,"IR_014_1"
