"En1","En2","En3","En4","En5","En6","En7","En8","fault_type"
12.644,7.8135,0.58284,4.1034,0.0026728,0.053668,0.069915,0.16616,"Normal"
12.206,8.665,0.6155,4.0826,0.0032144,0.046767,0.077951,0.17551,"Normal"
11.667,8.5357,0.5162,3.8104,0.0019596,0.051672,0.082722,0.15744,"Normal"
10.791,10.873,0.55175,4.0668,0.0018011,0.045882,0.062706,0.16281,"Normal"
9.7971,9.5065,0.56804,3.6284,0.0036117,0.043317,0.067281,0.14953,"Normal"
14.333,9.2992,0.61014,4.1651,0.0027756,0.054128,0.076674,0.16448,"Normal"
13.402,9.2637,0.5602,4.0115,0.0036513,0.065157,0.064174,0.17132,"Normal"
12.799,8.6013,0.59549,4.0609,0.0030641,0.042411,0.088671,0.16179,"Normal"
14.763,8.5464,0.58877,3.9884,0.0028926,0.047566,0.071764,0.16621,"Normal"
11.751,9.3645,0.60918,3.853,0.0038283,0.050835,0.071118,0.17364,"Normal"
11.586,11.849,0.54152,3.7727,0.0022821,0.039335,0.081403,0.15264,"Normal"
11.211,9.7432,0.57108,4.0868,0.0038393,0.055003,0.062171,0.16832,"Normal"
9.2066,9.9842,0.5561,3.9225,0.0032595,0.060672,0.063464,0.16598,"Normal"
12.403,7.9542,0.62502,4.098,0.0028662,0.040149,0.06713,0.17797,"Normal"
12.799,9.7459,0.58489,4.1512,0.0021348,0.045338,0.06083,0.16821,"Normal"
12.872,8.0244,0.60542,3.9393,0.0029586,0.054909,0.062109,0.1702,"Normal"
14.997,10.68,0.5364,4.0171,0.0024943,0.051421,0.068267,0.16161,"Normal"
10.018,8.2858,0.55462,3.7362,0.0027685,0.047442,0.064952,0.15325,"Normal"
10.071,9.7472,0.52135,3.8889,0.0033954,0.066844,0.081195,0.16552,"Normal"
10.463,7.0412,0.57343,4.064,0.002845,0.036552,0.062583,0.18147,"Normal"
11.417,11.032,0.51605,3.9601,0.0027263,0.04091,0.070259,0.1564,"Normal"
15.14,8.8102,0.57416,4.0724,0.0016964,0.040244,0.071444,0.17794,"Normal"
15.417,14.901,0.5338,4.1025,0.0020907,0.03779,0.063878,0.1587,"Normal"
14.376,9.2318,0.53799,3.6577,0.0024056,0.053122,0.076448,0.16169,"Normal"
12.895,8.2633,0.59652,3.9816,0.0022607,0.043853,0.067262,0.15992,"Normal"
9.2272,8.1926,0.82262,5.3631,0.0017194,0.043214,0.07044,0.23757,"Normal"
9.143,7.2048,0.83472,4.9539,0.0025344,0.033943,0.074989,0.23194,"Normal"
13.063,9.308,0.7692,5.0558,0.0035593,0.038033,0.073004,0.21797,"Normal"
10.084,8.38,0.88128,5.208,0.0028829,0.045276,0.071577,0.23594,"Normal"
10.399,9.371,0.74603,5.1363,0.002467,0.035111,0.083596,0.22793,"Normal"
10.795,7.1951,0.86184,5.3829,0.0044836,0.048729,0.070116,0.24213,"Normal"
12.586,7.7872,0.7721,5.1037,0.0021542,0.04363,0.067384,0.23415,"Normal"
12.924,7.3939,0.83488,5.592,0.0024941,0.040043,0.083403,0.25435,"Normal"
10.567,7.8136,0.7429,5.1684,0.0021906,0.030863,0.077337,0.21453,"Normal"
10.268,6.9201,0.82512,5.4139,0.0027181,0.047327,0.082583,0.24147,"Normal"
11.101,7.717,0.69552,5.0839,0.0025233,0.028313,0.076289,0.21965,"Normal"
12.063,7.1511,0.83317,5.0661,0.0026303,0.048263,0.079747,0.22316,"Normal"
11.719,5.78,0.78757,5.2801,0.0021617,0.034181,0.083909,0.22424,"Normal"
12.196,7.9923,0.72133,5.174,0.0023545,0.042565,0.075268,0.20892,"Normal"
8.9292,7.124,0.80328,4.8731,0.0021883,0.050414,0.079722,0.2207,"Normal"
11.812,8.2135,0.78741,5.3155,0.0021248,0.036037,0.083395,0.23182,"Normal"
10.05,6.7163,0.79128,5.2165,0.0027378,0.048192,0.081855,0.23188,"Normal"
10.254,8.8268,0.77031,5.0358,0.0018648,0.047419,0.073106,0.22402,"Normal"
14.255,7.7526,0.73171,5.1173,0.0026548,0.037461,0.069568,0.23054,"Normal"
9.7503,9.4333,0.82322,5.0672,0.0028202,0.044481,0.066881,0.23477,"Normal"
13.111,5.8959,0.78878,5.2802,0.0033097,0.051321,0.075279,0.23328,"Normal"
11.922,8.0546,0.85448,5.3228,0.0029348,0.035524,0.066371,0.23758,"Normal"
11.123,8.9623,0.84941,5.0548,0.0034832,0.05132,0.065537,0.23167,"Normal"
12.995,9.2657,0.8096,5.1884,0.0025377,0.054795,0.079425,0.22934,"Normal"
11.003,7.3851,0.869,5.4452,0.001794,0.034099,0.075258,0.24727,"Normal"
11.114,7.923,0.77562,5.1305,0.0024404,0.034963,0.06225,0.23968,"Normal"
12.07,7.9346,0.80923,5.1878,0.0031231,0.041085,0.074397,0.23406,"Normal"
9.4778,9.3993,0.80111,5.187,0.002871,0.037503,0.095982,0.22697,"Normal"
11.751,5.9652,0.82121,5.3736,0.0021125,0.035927,0.084962,0.24603,"Normal"
13.773,8.4074,0.81833,5.3264,0.0028518,0.030159,0.064829,0.23397,"Normal"
9.737,7.8385,0.83338,5.0484,0.0031806,0.044344,0.077888,0.22722,"Normal"
11.069,7.4659,0.76979,5.2609,0.0019924,0.058434,0.07539,0.23942,"Normal"
10.448,7.0506,0.89592,5.3571,0.0013304,0.038726,0.078667,0.2418,"Normal"
11.109,7.1616,0.85333,5.0974,0.0026406,0.032261,0.070525,0.2319,"Normal"
10.913,7.8984,0.77714,5.3184,0.0032583,0.036755,0.081348,0.23789,"Normal"
12.998,6.4908,0.83031,5.0312,0.0027028,0.041557,0.079044,0.22474,"Normal"
12.772,8.0119,0.82956,5.4589,0.0024042,0.03778,0.078556,0.24186,"Normal"
10.191,7.0744,0.72836,5.3056,0.0032942,0.031928,0.074045,0.23566,"Normal"
11.295,7.5269,0.92275,5.524,0.0021601,0.035501,0.061878,0.25755,"Normal"
10.889,7.0588,0.79191,5.2707,0.0018651,0.034979,0.068128,0.22728,"Normal"
14.355,8.028,0.85269,5.127,0.0024429,0.041891,0.066575,0.2345,"Normal"
11.569,7.1598,0.85617,5.309,0.0018942,0.034534,0.075454,0.24247,"Normal"
10.541,7.6653,0.79366,5.1533,0.0030284,0.03503,0.081244,0.23933,"Normal"
10.586,6.7515,0.89637,5.2966,0.0036883,0.048,0.097411,0.25152,"Normal"
11.019,8.4228,0.77397,5.2818,0.0026334,0.035961,0.075666,0.23715,"Normal"
13.748,7.2684,0.87295,5.3646,0.0026979,0.048086,0.07207,0.24617,"Normal"
9.8203,7.7173,0.86161,4.8199,0.0029154,0.063261,0.084643,0.21962,"Normal"
10.285,8.2182,0.74346,5.2947,0.0025087,0.035192,0.076453,0.23735,"Normal"
12.662,8.8362,0.8794,4.9521,0.0021437,0.035273,0.07989,0.21791,"Normal"
11.271,8.3653,0.8603,5.5287,0.0020974,0.053885,0.084129,0.24172,"Normal"
11.045,6.914,0.84547,5.1636,0.0043022,0.036645,0.083629,0.22202,"Normal"
8.2394,7.2239,0.8742,5.2898,0.0027967,0.041237,0.085195,0.24038,"Normal"
12.758,6.8696,0.84423,5.048,0.0020244,0.040648,0.058259,0.23276,"Normal"
10.801,10.206,0.88364,5.4903,0.0021381,0.031634,0.085074,0.2359,"Normal"
11.835,6.5018,0.84591,5.1086,0.003404,0.036452,0.080073,0.22951,"Normal"
10.868,8.7771,0.77635,5.5838,0.0015558,0.031988,0.084065,0.24452,"Normal"
11.241,6.3279,0.77625,4.7237,0.0025569,0.043501,0.077815,0.21232,"Normal"
10.158,9.3017,0.84473,5.4314,0.00249,0.03702,0.073411,0.25168,"Normal"
9.6911,7.1032,0.83136,5.5224,0.0022701,0.035002,0.074747,0.24423,"Normal"
11.021,8.2288,0.83771,5.2039,0.0029333,0.048469,0.091722,0.2359,"Normal"
12.891,7.0367,0.74485,5.1399,0.0024906,0.037007,0.072403,0.21944,"Normal"
9.5301,7.5821,0.79182,5.2104,0.0027892,0.040378,0.076029,0.22635,"Normal"
11.09,7.0649,0.83785,5.2663,0.0032304,0.045742,0.081106,0.22841,"Normal"
10.344,7.5919,0.79973,5.0919,0.0024686,0.043545,0.069177,0.2239,"Normal"
13.65,6.8849,0.7528,5.1565,0.0032068,0.051636,0.073374,0.22848,"Normal"
13.238,8.2932,0.76634,4.9845,0.0019474,0.033276,0.06698,0.22172,"Normal"
9.5136,7.6117,0.76461,5.3541,0.0030129,0.035838,0.07196,0.23175,"Normal"
13.002,9.3976,0.76289,5.0926,0.0025995,0.057466,0.078644,0.23772,"Normal"
11.875,7.6498,0.80272,5.314,0.0022732,0.040795,0.067257,0.24246,"Normal"
12.939,7.7268,0.76815,4.9994,0.0020431,0.040195,0.072838,0.22585,"Normal"
9.7259,7.6382,0.86126,5.1978,0.0032109,0.033122,0.08744,0.23833,"Normal"
9.9308,7.1248,0.74088,5.2786,0.0023369,0.040279,0.074906,0.23277,"Normal"
10.431,6.7286,0.92617,5.0692,0.0016723,0.043508,0.073138,0.22799,"Normal"
10.751,7.1936,0.75695,5.1295,0.0019802,0.041613,0.074163,0.21294,"Normal"
9.927,9.4115,0.73963,5.1449,0.0033119,0.040278,0.075726,0.21148,"Normal"
9.8334,6.0299,0.7167,4.8792,0.0041657,0.051971,0.077997,0.21302,"Normal"
12.564,7.5214,0.79853,5.213,0.0027854,0.044769,0.068706,0.2298,"Normal"
13.119,6.5053,0.78129,4.8373,0.0042375,0.037961,0.079958,0.22575,"Normal"
12.561,8.3646,0.79523,5.1828,0.002156,0.038173,0.076958,0.23202,"Normal"
9.0186,6.649,0.77522,5.2779,0.0016833,0.036467,0.070579,0.22009,"Normal"
11.322,7.3347,0.87544,5.1987,0.0023961,0.041716,0.078089,0.23922,"Normal"
12.057,6.0512,0.85985,5.2286,0.0023603,0.039465,0.072934,0.23626,"Normal"
11.473,8.1013,0.76995,4.9548,0.0023462,0.057881,0.074997,0.21333,"Normal"
10.814,7.1722,0.85907,5.0653,0.0036371,0.047514,0.077531,0.23653,"Normal"
11.938,8.326,0.74894,5.0754,0.0027688,0.037742,0.06954,0.22864,"Normal"
10.632,7.6065,0.81137,5.0985,0.0032678,0.046351,0.086165,0.22742,"Normal"
10.028,7.4874,0.76604,4.8055,0.0027089,0.067581,0.075835,0.21735,"Normal"
9.8376,6.3556,0.77407,5.0556,0.002186,0.046032,0.078824,0.22243,"Normal"
11.972,7.5237,0.85806,4.8619,0.0020842,0.053348,0.069211,0.2251,"Normal"
9.7945,8.8879,0.80964,5.3087,0.0018961,0.04869,0.073417,0.24274,"Normal"
10.856,6.9287,0.82738,4.9906,0.0021357,0.044963,0.067356,0.22844,"Normal"
13.059,8.5787,0.86529,5.2666,0.0032359,0.033524,0.078512,0.24625,"Normal"
13.173,6.9978,0.80226,5.2152,0.0024081,0.031822,0.065384,0.23655,"Normal"
10.315,8.6551,0.82382,5.2861,0.0022166,0.027294,0.088084,0.23497,"Normal"
12.066,8.6095,0.78758,5.218,0.0023752,0.039223,0.072883,0.24068,"Normal"
9.9302,7.7989,0.73894,5.2232,0.0030008,0.038821,0.078665,0.21907,"Normal"
11.705,6.8322,0.74265,5.0603,0.0029664,0.053474,0.076323,0.22759,"Normal"
11.35,8.738,0.75032,5.17,0.0019774,0.027334,0.077589,0.22288,"Normal"
10.152,6.8436,0.76668,5.1444,0.002293,0.034599,0.088918,0.23006,"Normal"
9.5876,9.7926,0.89559,5.3037,0.0025531,0.042068,0.065912,0.22589,"Normal"
12.757,6.2852,0.73877,5.2282,0.0024564,0.042324,0.07081,0.21598,"Normal"
10.779,8.0826,0.81688,4.993,0.002879,0.045744,0.088576,0.23025,"Normal"
12.429,8.1315,0.82202,5.2377,0.0030044,0.044191,0.076105,0.24466,"Normal"
10.098,8.2468,0.82729,5.3917,0.0029053,0.052354,0.066953,0.23421,"Normal"
11.941,6.2793,0.77669,5.0548,0.0022634,0.064043,0.070274,0.22419,"Normal"
9.7218,6.4991,0.79881,5.3056,0.0030698,0.040212,0.081253,0.2273,"Normal"
8.3488,8.7074,0.73408,5.3691,0.0029854,0.051644,0.076001,0.23208,"Normal"
12.602,6.7934,0.86884,5.0677,0.0024407,0.054029,0.064162,0.23445,"Normal"
10.075,7.9166,0.82631,5.5855,0.0026723,0.036531,0.075424,0.25026,"Normal"
10.385,5.5555,0.75832,4.8962,0.002101,0.034688,0.078274,0.22376,"Normal"
11.264,7.9463,0.88228,5.606,0.0026324,0.047539,0.08289,0.25392,"Normal"
9.7537,8.1746,0.75989,5.0937,0.0026801,0.0486,0.073166,0.22684,"Normal"
10.787,6.9231,0.97741,5.388,0.0038661,0.026997,0.087948,0.23757,"Normal"
11.611,6.632,0.79,5.2746,0.001653,0.031984,0.086067,0.23304,"Normal"
11.328,7.8544,0.85331,5.1619,0.0019219,0.039776,0.076293,0.23596,"Normal"
12.92,6.2097,0.90373,5.0573,0.0025133,0.039272,0.078186,0.23348,"Normal"
12.795,8.2419,0.75465,5.6842,0.0019178,0.036801,0.074237,0.23985,"Normal"
13.401,9.5604,0.86215,5.067,0.0015951,0.043987,0.084299,0.22206,"Normal"
11.709,8.4919,0.87475,5.4113,0.0023066,0.042401,0.066489,0.24673,"Normal"
10.742,6.4778,0.79891,5.2537,0.0025803,0.032059,0.075942,0.22721,"Normal"
12.18,7.7726,0.84969,5.061,0.0023901,0.047851,0.087929,0.2288,"Normal"
10.102,6.8374,0.83207,5.5297,0.0024274,0.033123,0.080343,0.23063,"Normal"
11.547,8.7967,0.81011,5.4469,0.0027543,0.029286,0.088105,0.23394,"Normal"
15.124,6.1594,0.83727,5.286,0.0021005,0.044857,0.06745,0.2327,"Normal"
9.9134,8.1777,0.79145,5.2223,0.0023154,0.034223,0.076872,0.22569,"Normal"
10.675,6.9563,0.88367,4.9211,0.0024518,0.033275,0.08385,0.22654,"Normal"
11.826,7.0109,0.7643,5.0757,0.0018869,0.035501,0.077138,0.22191,"Normal"
9.3979,7.0485,0.77028,5.5748,0.0033214,0.042282,0.062482,0.24805,"Normal"
9.5699,6.9217,0.71478,4.7953,0.0021944,0.040507,0.076435,0.21143,"Normal"
10.478,8.0701,0.81601,5.459,0.0019978,0.029027,0.077754,0.23923,"Normal"
10.911,5.9601,0.7437,4.9241,0.0021077,0.032513,0.082467,0.2155,"Normal"
12.174,7.3208,0.92709,5.3348,0.0019452,0.03476,0.083833,0.24006,"Normal"
9.192,7.5468,0.71197,5.213,0.0017475,0.032107,0.06878,0.21787,"Normal"
9.524,8.6591,0.82832,5.0464,0.0038275,0.036765,0.079892,0.22307,"Normal"
12.614,6.5584,0.82408,5.3888,0.0032711,0.045504,0.071901,0.24793,"Normal"
10.951,7.3418,0.82828,5.1503,0.0029162,0.042715,0.075811,0.23571,"Normal"
10.875,6.9779,0.78063,5.0922,0.0027652,0.04365,0.079832,0.22908,"Normal"
11.663,8.6216,0.77679,5.425,0.0019493,0.050266,0.074546,0.23528,"Normal"
12.82,7.1557,0.8181,5.0421,0.0018601,0.035044,0.079526,0.22771,"Normal"
11.293,8.6413,0.76518,5.1845,0.0023062,0.039184,0.073314,0.23537,"Normal"
8.8506,6.637,0.73468,4.887,0.0019575,0.041665,0.057742,0.21577,"Normal"
7.8034,9.199,0.84381,4.983,0.0032372,0.040238,0.073065,0.23368,"Normal"
13.086,9.0779,0.80577,5.2423,0.002178,0.037671,0.06164,0.23506,"Normal"
11.163,7.4868,0.72315,5.0558,0.0022354,0.039811,0.070732,0.22095,"Normal"
10.745,8.5176,0.71824,5.0923,0.0029679,0.058801,0.072772,0.22559,"Normal"
10.185,7.5851,0.67694,4.8586,0.0019475,0.038512,0.059059,0.22327,"Normal"
13.079,6.3433,0.90037,5.2431,0.0033459,0.036202,0.081458,0.24159,"Normal"
13.768,8.155,0.74759,5.0882,0.0030375,0.044084,0.093717,0.21849,"Normal"
10.795,7.479,0.90714,5.1529,0.0023616,0.051118,0.076065,0.21877,"Normal"
11.592,6.4631,0.84598,4.918,0.001363,0.035288,0.069117,0.22287,"Normal"
12.078,7.5501,0.81843,5.3283,0.0018659,0.034687,0.078417,0.23879,"Normal"
11.711,8.5351,0.83736,5.1383,0.0023251,0.042682,0.086379,0.22931,"Normal"
7.4574,7.329,0.89675,5.3271,0.0024611,0.034394,0.072577,0.24061,"Normal"
10.001,7.5825,0.74436,5.0031,0.0015662,0.036615,0.080086,0.22378,"Normal"
11.956,10.253,0.81164,5.2507,0.0032722,0.037749,0.071372,0.23056,"Normal"
9.4574,6.8577,0.86451,5.1356,0.0032047,0.05065,0.071874,0.22887,"Normal"
8.9576,7.41,0.75446,5.2845,0.0021027,0.044806,0.064226,0.22835,"Normal"
11.244,7.4422,0.78562,4.9706,0.0027279,0.038775,0.076868,0.22473,"Normal"
12.281,8.5252,0.79438,5.3129,0.0032017,0.038333,0.076034,0.22781,"Normal"
9.8278,7.272,0.73177,5.0207,0.0020447,0.037702,0.088766,0.21642,"Normal"
10.795,8.4519,0.83947,5.2012,0.0020044,0.046917,0.074408,0.22935,"Normal"
10.958,8.6963,0.72919,5.1639,0.0023898,0.041352,0.069441,0.21187,"Normal"
10.336,8.3275,0.79583,5.1626,0.0021604,0.035474,0.086406,0.22253,"Normal"
11.634,8.4195,0.88475,5.4463,0.0027255,0.051159,0.073177,0.24722,"Normal"
9.3104,8.135,0.80145,5.2958,0.002709,0.043102,0.073456,0.23461,"Normal"
10.575,8.7023,0.78139,5.1788,0.0014211,0.049671,0.074116,0.22693,"Normal"
12.084,8.0945,0.74109,5.1183,0.0027026,0.036586,0.075221,0.2188,"Normal"
12.233,7.2166,0.76529,5.3685,0.003255,0.044509,0.075911,0.22354,"Normal"
9.9774,7.5925,0.83679,4.9163,0.0018078,0.037169,0.063969,0.22744,"Normal"
12.533,8.2892,0.81883,5.6225,0.0023327,0.03441,0.079766,0.25119,"Normal"
12.072,7.7658,0.7187,5.1063,0.0019967,0.031227,0.082511,0.22038,"Normal"
10.94,8.016,0.79507,5.3432,0.0021697,0.027916,0.071192,0.23285,"Normal"
8.4547,5.5307,0.72821,4.8458,0.0022888,0.032697,0.068466,0.21989,"Normal"
11.858,7.8298,0.85585,5.2618,0.0029284,0.051902,0.085855,0.23027,"Normal"
10.648,6.4623,0.71362,5.1568,0.0022976,0.03039,0.079029,0.2288,"Normal"
11.779,8.8418,0.85742,5.1809,0.0028636,0.05539,0.074126,0.23144,"Normal"
11.511,6.3433,0.87205,5.3452,0.0028075,0.046216,0.074177,0.24207,"Normal"
11.237,8.3879,0.78524,5.2856,0.0021193,0.030831,0.088907,0.22512,"Normal"
12.377,6.526,0.92195,5.2418,0.0031244,0.048025,0.077633,0.24738,"Normal"
13.42,7.7164,0.82098,5.2139,0.0023446,0.030354,0.068693,0.24294,"Normal"
8.9985,7.2404,0.90323,5.2136,0.0024644,0.036051,0.065229,0.23768,"Normal"
10.346,7.9733,0.83097,5.1191,0.0023967,0.038716,0.08411,0.22025,"Normal"
9.8461,7.1477,0.81287,5.2863,0.0028951,0.04169,0.069835,0.23939,"Normal"
10.725,8.4373,0.82441,5.0023,0.0030403,0.042486,0.066762,0.23167,"Normal"
12.238,7.7212,0.86449,5.473,0.0018917,0.032984,0.068914,0.24924,"Normal"
12.615,7.2302,0.80111,5.2191,0.0022537,0.044629,0.073874,0.22501,"Normal"
12.885,8.5346,0.85879,5.0581,0.0026235,0.027802,0.075964,0.23472,"Normal"
10.085,8.5106,0.77621,5.2015,0.0018738,0.034906,0.062184,0.22719,"Normal"
11.214,8.5556,0.88265,5.4147,0.0021846,0.043035,0.078022,0.23918,"Normal"
9.3879,7.0808,0.80945,5.1233,0.0018364,0.034246,0.077536,0.22435,"Normal"
10.802,9.1696,0.82051,5.466,0.0028536,0.050098,0.069448,0.23479,"Normal"
14.477,8.0493,0.75323,5.272,0.0017611,0.048416,0.081997,0.22209,"Normal"
14.098,8.2522,0.83965,5.4151,0.0035828,0.046865,0.07822,0.23671,"Normal"
11.634,6.7811,0.69474,5.2451,0.0020155,0.037723,0.081868,0.21237,"Normal"
10.643,8.4559,0.88069,5.2124,0.001967,0.030991,0.075767,0.23087,"Normal"
11.596,7.1635,0.81293,5.2233,0.0024904,0.034338,0.071026,0.23934,"Normal"
11.179,8.1499,0.72058,4.9859,0.0024413,0.040295,0.079645,0.21232,"Normal"
9.4986,6.6729,0.81271,5.2011,0.0025576,0.04448,0.068089,0.23505,"Normal"
10.744,8.4153,0.76689,5.2626,0.0027068,0.035002,0.072058,0.23184,"Normal"
12.604,7.6877,0.80641,5.0632,0.0035156,0.040048,0.083405,0.24427,"Normal"
11.391,7.5029,0.73644,5.0477,0.0032191,0.04349,0.07942,0.23197,"Normal"
10.931,6.776,0.77564,5.2056,0.0023484,0.033546,0.067941,0.23682,"Normal"
10.795,6.6303,0.83388,5.0508,0.001619,0.037826,0.075195,0.22734,"Normal"
10.639,7.1868,0.83042,5.3214,0.0021752,0.031869,0.080383,0.23004,"Normal"
12.034,6.4523,0.81192,5.0792,0.0028346,0.036783,0.063437,0.22573,"Normal"
11.519,6.186,0.84596,5.2862,0.0019326,0.035209,0.069369,0.24365,"Normal"
10.3,7.7015,0.75727,4.9884,0.0036744,0.034291,0.07228,0.22737,"Normal"
11.703,6.2172,0.85077,5.1581,0.0018506,0.032829,0.07691,0.24037,"Normal"
12.713,8.0333,0.76836,5.0169,0.0020796,0.039785,0.075376,0.21577,"Normal"
10.881,8.0949,0.79456,5.1917,0.0020787,0.04157,0.06878,0.21657,"Normal"
8.4287,7.1664,0.79669,5.0936,0.0022317,0.039477,0.078602,0.23477,"Normal"
10.589,7.9822,0.84029,5.1745,0.0027392,0.049366,0.064319,0.223,"Normal"
10.202,6.7785,0.83541,4.9846,0.0039548,0.051234,0.069508,0.22592,"Normal"
10.754,9.1956,0.84625,5.1145,0.0027489,0.043647,0.064178,0.22757,"Normal"
9.6373,6.783,0.80894,4.9224,0.002305,0.041095,0.063539,0.22841,"Normal"
13.101,8.7159,0.83285,4.9522,0.0020569,0.059583,0.067756,0.22303,"Normal"
12.346,6.4791,0.8005,5.3069,0.0027326,0.041767,0.069811,0.23626,"Normal"
11.343,7.7363,0.81364,5.1711,0.0028568,0.038236,0.072154,0.22803,"Normal"
10.409,6.2116,0.8657,5.1411,0.0025453,0.045177,0.075223,0.23548,"Normal"
9.8576,8.1056,0.77816,5.1963,0.0014574,0.03937,0.07352,0.22163,"Normal"
11.29,7.7962,0.85185,5.1662,0.0031965,0.040716,0.092591,0.22421,"Normal"
10.533,7.7956,0.82613,4.7179,0.0030052,0.030794,0.070196,0.21551,"Normal"
8.7213,6.4873,0.90541,4.9645,0.0029689,0.046457,0.071546,0.22909,"Normal"
10.76,10.228,0.75831,4.9108,0.0020928,0.035044,0.098129,0.21088,"Normal"
10.927,8.0202,0.7403,5.3149,0.0026893,0.028497,0.077476,0.23007,"Normal"
12.057,7.3898,0.86474,5.0992,0.0019575,0.04843,0.069522,0.22959,"Normal"
10.576,8.871,0.84209,5.1379,0.0017511,0.028574,0.086729,0.23947,"Normal"
11.355,7.2374,0.79215,4.9438,0.0025883,0.051738,0.07224,0.22394,"Normal"
11.765,8.5215,0.88229,5.0746,0.0026847,0.037748,0.071561,0.22984,"Normal"
13.764,6.5935,0.77498,4.924,0.0028434,0.031672,0.065017,0.20103,"Normal"
10.693,7.6287,0.86881,5.5238,0.0033022,0.044629,0.068417,0.24335,"Normal"
13.515,9.9704,0.8195,5.0878,0.002842,0.041424,0.087955,0.22095,"Normal"
12.382,8.9912,0.77801,5.2412,0.0032213,0.029987,0.063165,0.22418,"Normal"
10.078,7.1069,0.73047,5.0326,0.0031026,0.033235,0.075068,0.21923,"Normal"
12.111,8.5004,0.82913,5.2667,0.0023586,0.031162,0.082202,0.23443,"Normal"
8.8858,7.7397,0.76255,5.2753,0.0019119,0.027362,0.072128,0.2201,"Normal"
12.419,7.7874,0.70131,4.8415,0.0027945,0.053688,0.072775,0.20798,"Normal"
12.028,8.3051,0.76308,5.1614,0.0024829,0.041559,0.076844,0.23231,"Normal"
9.8587,9.2183,0.68614,5.1797,0.0027871,0.032968,0.083598,0.22456,"Normal"
11.25,7.7916,0.83546,5.2724,0.0021823,0.044751,0.074789,0.24302,"Normal"
13.7,7.5419,0.75778,5.2958,0.0027228,0.048541,0.069127,0.22041,"Normal"
9.8504,7.0183,0.81957,5.0473,0.0031313,0.042367,0.06221,0.22832,"Normal"
10.885,7.427,0.80264,5.0697,0.002496,0.038535,0.062505,0.22389,"Normal"
10.889,6.552,0.8768,5.5405,0.0022809,0.031217,0.077672,0.23739,"Normal"
10.596,6.6325,0.77988,4.9498,0.0029297,0.039953,0.079346,0.22175,"Normal"
9.7326,6.7865,0.77987,5.289,0.0018114,0.045209,0.082052,0.23211,"Normal"
9.5553,7.7038,0.76967,5.0794,0.0027507,0.039004,0.072023,0.21752,"Normal"
12.151,6.4924,0.85406,5.3191,0.0021626,0.060742,0.081468,0.23229,"Normal"
12.229,6.9563,0.77061,5.2998,0.0026983,0.043327,0.077813,0.23534,"Normal"
12.01,7.147,0.90656,5.2324,0.0016385,0.032545,0.079285,0.23682,"Normal"
11.824,6.8308,0.73348,5.021,0.0023643,0.035254,0.080973,0.21476,"Normal"
10.419,8.0193,0.81619,5.3648,0.0023084,0.052156,0.080739,0.2213,"Normal"
10.2,6.8519,0.81792,5.0793,0.0023696,0.036773,0.079562,0.24289,"Normal"
11.869,7.9855,0.82262,5.2703,0.0025727,0.030435,0.077469,0.23751,"Normal"
10.92,6.3612,0.81845,5.1673,0.0014278,0.035427,0.078835,0.23087,"Normal"
11.394,9.1529,0.8558,5.2754,0.0023311,0.047203,0.072566,0.23643,"Normal"
10.373,6.6414,0.85903,5.343,0.002169,0.045534,0.069302,0.23804,"Normal"
9.3808,8.747,0.81576,5.0252,0.0022763,0.040441,0.074218,0.21495,"Normal"
11.831,7.7492,0.80604,5.2167,0.0018965,0.030281,0.076609,0.23239,"Normal"
10.805,8.7102,0.80775,5.372,0.0025177,0.052789,0.070654,0.23799,"Normal"
11.162,8.0681,0.84716,5.0363,0.0017874,0.043203,0.071862,0.23301,"Normal"
12.816,10.197,0.74959,5.3858,0.0021852,0.038613,0.087639,0.23318,"Normal"
11.665,8.6125,0.7985,5.2802,0.0029453,0.039271,0.088029,0.22498,"Normal"
11.571,6.2851,0.77956,5.003,0.003178,0.036823,0.078823,0.22272,"Normal"
11.118,6.9398,0.82034,5.4784,0.0028137,0.042083,0.06953,0.24631,"Normal"
9.9668,5.903,0.78838,4.9865,0.0018034,0.043694,0.084457,0.21675,"Normal"
10.418,6.4327,0.80984,5.3595,0.0021752,0.046753,0.07103,0.24245,"Normal"
11.296,7.29,0.77604,5.0755,0.0017222,0.043729,0.07307,0.21184,"Normal"
10.967,7.7419,0.80241,5.3448,0.0027447,0.040688,0.083941,0.23034,"Normal"
12.385,6.7423,0.78805,5.209,0.0019033,0.050571,0.076073,0.23345,"Normal"
11.553,6.8414,0.76049,5.3031,0.0022517,0.043761,0.073845,0.22746,"Normal"
13.033,7.3686,0.82388,5.1994,0.0031935,0.042714,0.075562,0.25507,"Normal"
10.359,7.8694,0.78997,5.5009,0.0029413,0.038263,0.074751,0.24267,"Normal"
10.966,7.3375,0.78751,5.0668,0.0020284,0.044926,0.082273,0.22927,"Normal"
13.036,7.5296,0.80991,5.3932,0.0019587,0.038135,0.08257,0.23276,"Normal"
10.937,7.8655,0.8086,5.2638,0.0018322,0.043581,0.059743,0.23653,"Normal"
10.559,9.2801,0.78158,5.0235,0.002161,0.046124,0.075975,0.2315,"Normal"
11.789,6.2904,0.78045,5.4018,0.001861,0.055717,0.077196,0.23472,"Normal"
12.143,8.0142,0.7865,4.9905,0.0025768,0.030067,0.066902,0.21618,"Normal"
