"V1","V2","V3","V4","V5","V6","V7","V8","fault"
46.38,19.596,0.11941,0.024737,0.0053481,0.0069414,0.009135,0.001573,"Ball_021_1"
39.47,18.161,0.12226,0.027908,0.0081695,0.0085321,0.010305,0.0033596,"Ball_021_1"
55.32,21.69,0.088979,0.020243,0.0026494,0.0044907,0.0064713,0.00045892,"Ball_021_1"
43.992,19.61,0.21499,0.057351,0.02954,0.025097,0.021503,0.014945,"Ball_021_1"
43.195,17.732,0.15696,0.037964,0.016045,0.014576,0.011964,0.0069184,"Ball_021_1"
48.079,20.991,0.11055,0.027543,0.0068903,0.0085096,0.0081266,0.0025006,"Ball_021_1"
41.707,18.661,0.14692,0.033869,0.01202,0.012395,0.012627,0.0054832,"Ball_021_1"
54.343,21.514,0.090583,0.021406,0.0035961,0.0054001,0.007604,0.00081416,"Ball_021_1"
49.529,21.519,0.11045,0.026564,0.0058258,0.0069531,0.0086903,0.0021206,"Ball_021_1"
38.067,16.189,0.10415,0.019907,0.0042333,0.0069269,0.0083441,0.0015093,"Ball_021_1"
65.492,28.564,0.10309,0.023697,0.0026364,0.0054264,0.0053862,0.00042698,"Ball_021_1"
39.511,16.752,0.091592,0.019138,0.0024091,0.0048085,0.007775,0.00014733,"Ball_021_1"
46.489,18.71,0.097608,0.019225,0.0020833,0.0043245,0.0044262,0.00011886,"Ball_021_1"
44.908,16.436,0.11594,0.023452,0.0067913,0.0076209,0.0076718,0.0025962,"Ball_021_1"
25.388,12.561,0.10702,0.02196,0.0037344,0.0056994,0.0054944,0.00080458,"Ball_021_1"
44.732,22.173,0.16658,0.026017,0.003235,0.0074362,0.012198,0.0002798,"Ball_021_1"
64.756,30.729,0.26885,0.047912,0.01034,0.014421,0.012722,0.0028872,"Ball_021_1"
345.21,157.92,0.70539,0.11117,0.015987,0.027025,0.027428,0.0041305,"Ball_021_1"
213.25,102.01,0.52084,0.11263,0.024773,0.036424,0.024151,0.0081148,"Ball_021_1"
208.89,75.389,0.20609,0.055737,0.0054447,0.01342,0.021301,0.00053286,"Ball_021_1"
104.27,42.554,0.23622,0.059522,0.019731,0.018786,0.021455,0.0081922,"Ball_021_1"
51.264,17.821,0.10698,0.020407,0.0024044,0.0057076,0.0097007,0.00019659,"Ball_021_1"
40.279,19.246,0.28993,0.081056,0.047317,0.036372,0.029627,0.021922,"Ball_021_1"
64.929,26.264,0.27699,0.070984,0.036407,0.031182,0.031077,0.016385,"Ball_021_1"
48.613,20.973,0.12573,0.024767,0.003525,0.0055745,0.004152,0.00054898,"Ball_021_1"
46.567,20.213,0.14837,0.026987,0.0042042,0.0067498,0.007616,0.00092925,"Ball_021_1"
57.588,20.111,0.088096,0.020051,0.0024289,0.0044321,0.0058929,0.00032673,"Ball_021_1"
39.037,16.771,0.14058,0.041338,0.017175,0.015169,0.018525,0.0079476,"Ball_021_1"
63.779,27.006,0.099017,0.024755,0.0030186,0.004977,0.0052559,0.00065702,"Ball_021_1"
36.491,14.437,0.13614,0.029392,0.0088527,0.0094767,0.011056,0.0035877,"Ball_021_1"
47.809,22.696,0.11972,0.027665,0.0042233,0.0062687,0.0096589,0.00082223,"Ball_021_1"
49.883,21.775,0.14412,0.036926,0.014152,0.012089,0.013792,0.007071,"Ball_021_1"
47.326,22.324,0.11363,0.024024,0.003381,0.0055392,0.0062193,0.00077588,"Ball_021_1"
40.706,17.055,0.1322,0.036681,0.014594,0.013484,0.014095,0.0060459,"Ball_021_1"
46.513,19.68,0.14799,0.042611,0.017061,0.015992,0.016891,0.0070451,"Ball_021_1"
34.064,14.583,0.11844,0.020374,0.0036727,0.0060358,0.0064048,0.000725,"Ball_021_1"
107.48,53.631,0.27102,0.046006,0.0054712,0.009296,0.0075448,0.0011035,"Ball_021_1"
273.72,146.65,0.72528,0.12111,0.016903,0.026908,0.04181,0.0061374,"Ball_021_1"
179.41,71.678,0.53106,0.064855,0.0078652,0.026969,0.019177,0.00066691,"Ball_021_1"
38.968,16.673,0.13478,0.026752,0.0059387,0.0080438,0.0096974,0.0017358,"Ball_021_1"
47.813,17.382,0.10293,0.020774,0.0021608,0.0052499,0.0069936,9.8891e-05,"Ball_021_1"
39.702,17.994,0.12051,0.027731,0.0070457,0.0083168,0.007966,0.0026963,"Ball_021_1"
45.024,20.105,0.14872,0.034078,0.011975,0.012117,0.011787,0.0047319,"Ball_021_1"
40.401,16.95,0.088372,0.018997,0.002789,0.0043734,0.0050294,0.0006166,"Ball_021_1"
45.434,20.515,0.10442,0.022815,0.0045602,0.0061168,0.009098,0.0016823,"Ball_021_1"
44.742,19.876,0.093528,0.020699,0.0022792,0.0042101,0.0055415,0.00023213,"Ball_021_1"
58.265,25.477,0.09405,0.022806,0.0027378,0.0056601,0.010045,0.00024762,"Ball_021_1"
42.091,15.37,0.087026,0.0181,0.0023605,0.0046529,0.0052956,0.00022743,"Ball_021_1"
43.125,19.178,0.10296,0.021048,0.0024242,0.0050257,0.0072741,0.00026574,"Ball_021_1"
48.26,19.899,0.086005,0.019352,0.0021586,0.0043258,0.0057451,9.1693e-05,"Ball_021_1"
39.685,16.969,0.10422,0.021459,0.0036092,0.0053987,0.0070042,0.001006,"Ball_021_1"
45.478,18.567,0.11829,0.032085,0.011705,0.010775,0.011134,0.0045042,"Ball_021_1"
41.68,14.341,0.098481,0.022858,0.0062254,0.0067604,0.0081315,0.0026274,"Ball_021_1"
58.2,23.827,0.11211,0.027406,0.0049491,0.0072119,0.0078324,0.0012251,"Ball_021_1"
39.686,15.864,0.13184,0.029704,0.012468,0.012771,0.012644,0.0058382,"Ball_021_1"
42.629,18.767,0.089882,0.019175,0.0023607,0.0047182,0.0056795,0.00023298,"Ball_021_1"
51.844,20.951,0.094761,0.020582,0.0019558,0.0043483,0.0054082,0.00022655,"Ball_021_1"
43.802,17.255,0.087195,0.01811,0.0025378,0.0047617,0.0059866,0.00016383,"Ball_021_1"
41.82,20.681,0.11041,0.022834,0.0031552,0.0055872,0.0055446,0.00077519,"Ball_021_1"
50.517,18.854,0.12189,0.02825,0.0083745,0.0087008,0.0089238,0.0034627,"Ball_021_1"
50.938,22.596,0.11536,0.027594,0.0078812,0.0085608,0.0093962,0.0031982,"Ball_021_1"
54.475,24.069,0.14026,0.030317,0.0079206,0.0094022,0.0097297,0.003054,"Ball_021_1"
42.318,17.733,0.10432,0.019102,0.0030602,0.0064709,0.011849,0.00070684,"Ball_021_1"
47.316,19.712,0.10245,0.020297,0.0020364,0.0046908,0.0048263,8.8223e-05,"Ball_021_1"
38.765,16.047,0.097524,0.018682,0.0022471,0.0044535,0.0070707,0.00011886,"Ball_021_1"
46.51,16.987,0.085012,0.017921,0.002516,0.0047924,0.0088588,9.2934e-05,"Ball_021_1"
51.042,22.281,0.15782,0.02829,0.0086882,0.0097794,0.0097537,0.0035104,"Ball_021_1"
29.446,13.779,0.13164,0.026385,0.0094585,0.0098446,0.010042,0.0042028,"Ball_021_1"
55.938,24.421,0.094189,0.021593,0.0024909,0.0044982,0.0070879,0.00012135,"Ball_021_1"
46.175,19.506,0.11325,0.022871,0.002961,0.0050842,0.006664,0.00010549,"Ball_021_1"
41.964,17.771,0.10731,0.024657,0.005106,0.0060669,0.0070098,0.0017572,"Ball_021_1"
54.904,22.2,0.11866,0.028618,0.0089009,0.0095063,0.0092068,0.0038592,"Ball_021_1"
46.322,17.728,0.096442,0.019727,0.0022733,0.0045967,0.0060139,0.00023959,"Ball_021_1"
38.655,18.372,0.10344,0.021439,0.0034114,0.0054689,0.0075958,0.00063588,"Ball_021_1"
50.362,20.002,0.098669,0.019718,0.0018889,0.0045064,0.0055969,9.478e-05,"Ball_021_1"
34.416,13.957,0.092614,0.019144,0.0030114,0.0052963,0.0064011,0.00053136,"Ball_021_1"
42.298,19.314,0.10702,0.024241,0.0059323,0.0064921,0.010287,0.002285,"Ball_021_1"
51.179,20.126,0.10638,0.025081,0.0051482,0.0061901,0.0085604,0.0016844,"Ball_021_1"
48.338,18.952,0.094232,0.020336,0.0022202,0.0047653,0.0063277,0.00015156,"Ball_021_1"
39.301,17.192,0.099256,0.01952,0.001872,0.0053845,0.0071354,9.1867e-05,"Ball_021_1"
51.044,19.475,0.090337,0.022282,0.0039296,0.0058008,0.0079028,0.00097255,"Ball_021_1"
46.022,19.713,0.0966,0.021227,0.0026129,0.0050562,0.0068346,0.00036435,"Ball_021_1"
37.885,17.103,0.11201,0.021189,0.0032674,0.0057717,0.007232,0.00073868,"Ball_021_1"
50.001,20.614,0.10387,0.021727,0.0029871,0.005291,0.0066121,0.00079371,"Ball_021_1"
39.27,19.588,0.17658,0.046073,0.020286,0.018392,0.01834,0.0099424,"Ball_021_1"
38.213,16.806,0.14825,0.031773,0.011005,0.011654,0.01003,0.0050131,"Ball_021_1"
51.321,20.033,0.094237,0.022314,0.0048186,0.0057502,0.0071416,0.0018402,"Ball_021_1"
41.128,18.008,0.12373,0.030641,0.0084733,0.0090864,0.010111,0.0032125,"Ball_021_1"
47.918,19.674,0.10049,0.022505,0.0038209,0.0062836,0.012892,0.00081469,"Ball_021_1"
47.947,22.803,0.095884,0.02246,0.0026697,0.0047997,0.0063771,0.00026229,"Ball_021_1"
44.176,18.907,0.10439,0.021185,0.002433,0.0045849,0.0056617,9.8176e-05,"Ball_021_1"
32.771,12.232,0.096056,0.01757,0.0023224,0.0043156,0.0058731,0.0001361,"Ball_021_1"
62.455,25.469,0.11242,0.025379,0.0032885,0.0049238,0.0071457,0.00021781,"Ball_021_1"
43.939,16.455,0.093742,0.019146,0.0026344,0.0046927,0.0085452,0.0001452,"Ball_021_1"
36.021,16.055,0.11504,0.026728,0.0076903,0.009309,0.010666,0.0033635,"Ball_021_1"
56.749,24.939,0.11009,0.030244,0.0066183,0.0084946,0.0096749,0.0021807,"Ball_021_1"
49.894,23.171,0.091618,0.021683,0.0023816,0.005139,0.0081497,0.00018434,"Ball_021_1"
46.974,20.353,0.15131,0.039215,0.016709,0.015323,0.01687,0.0078159,"Ball_021_1"
48.368,17.17,0.096315,0.020696,0.0036206,0.0068314,0.010011,0.00087035,"Ball_021_1"
34.043,14.802,0.15546,0.038298,0.015436,0.014396,0.014695,0.0071244,"Ball_021_1"
59.222,24.499,0.10852,0.026405,0.0044863,0.0065097,0.0094422,0.0012764,"Ball_021_1"
39.912,14.249,0.10871,0.021148,0.0039906,0.0056572,0.0062912,0.00063282,"Ball_021_1"
46.744,20.426,0.1084,0.028646,0.0057294,0.0068429,0.009913,0.0014261,"Ball_021_1"
46.801,19.433,0.12179,0.02288,0.0037887,0.0061511,0.007909,0.00078255,"Ball_021_1"
38.828,18.383,0.10605,0.024071,0.0053911,0.0069436,0.0084202,0.0020963,"Ball_021_1"
40.666,15.183,0.104,0.018209,0.0022108,0.004627,0.0060178,0.0002447,"Ball_021_1"
35.048,13.66,0.090762,0.019083,0.0032125,0.0053123,0.0077105,0.00047853,"Ball_021_1"
68.181,26.111,0.098439,0.024978,0.0031084,0.0052841,0.00691,0.00027389,"Ball_021_1"
44.028,21.41,0.17804,0.041487,0.014759,0.013507,0.014455,0.0074045,"Ball_021_1"
38.234,16.389,0.23243,0.051834,0.025418,0.023021,0.023119,0.012741,"Ball_021_1"
62.42,23.136,0.10246,0.024571,0.0033014,0.0057385,0.0065035,0.00047989,"Ball_021_1"
33.251,15.553,0.12314,0.031689,0.012373,0.011551,0.013973,0.0050278,"Ball_021_1"
40.288,18.477,0.15029,0.038272,0.015503,0.013812,0.012994,0.0065706,"Ball_021_1"
54.142,21.076,0.10024,0.021766,0.0043547,0.0060488,0.0069411,0.0013973,"Ball_021_1"
31.979,12.253,0.094535,0.020723,0.0040469,0.0056308,0.0086773,0.00098519,"Ball_021_1"
52.14,22.876,0.096494,0.020626,0.0024947,0.0048363,0.0074618,9.8255e-05,"Ball_021_1"
42.566,17.571,0.12224,0.024188,0.0042063,0.0060425,0.007547,0.00098129,"Ball_021_1"
44.009,19.439,0.096689,0.019861,0.0022216,0.0048598,0.0066009,0.00015328,"Ball_021_1"
56.593,22.097,0.12538,0.02779,0.0048615,0.0084256,0.013612,0.00064107,"Ball_021_1"
45.777,19.485,0.1316,0.034563,0.010501,0.01065,0.0096747,0.0034681,"Ball_021_1"
42.777,17.668,0.094692,0.019106,0.0024437,0.004448,0.0063212,0.00013717,"Ball_021_1"
32.442,13.249,0.097125,0.018149,0.0025791,0.0046615,0.0060059,0.00042031,"Ball_021_1"
48.303,20.354,0.10208,0.023048,0.0029633,0.0056718,0.0087719,0.00027398,"Ball_021_1"
42.503,20.016,0.1002,0.022885,0.0034029,0.0059381,0.0087515,0.00053167,"Ball_021_1"
41.231,16.412,0.10444,0.02102,0.0027892,0.0061897,0.0092462,0.00060615,"Ball_021_1"
48.765,21.996,0.098598,0.021044,0.002494,0.0051378,0.0065908,0.00023718,"Ball_021_1"
42.002,18.991,0.10131,0.021016,0.0033469,0.0057834,0.0081664,0.00055524,"Ball_021_1"
47.119,19.152,0.10865,0.023633,0.0060339,0.0076586,0.010211,0.0022792,"Ball_021_1"
44.193,18.964,0.10177,0.021227,0.0032254,0.0056201,0.0087122,0.00071107,"Ball_021_1"
37.246,16.401,0.098136,0.020217,0.003342,0.0051183,0.0069785,0.00092424,"Ball_021_1"
50.894,20.528,0.10076,0.025101,0.0060803,0.0068945,0.0104,0.0025017,"Ball_021_1"
49.806,20.3,0.11785,0.026694,0.0072785,0.0092965,0.010296,0.0029758,"Ball_021_1"
46.361,18.601,0.10086,0.024213,0.005386,0.0066216,0.0084598,0.0016084,"Ball_021_1"
51.07,20.871,0.16745,0.047064,0.018816,0.017808,0.017417,0.0083751,"Ball_021_1"
160.68,68.444,0.27738,0.0799,0.011951,0.013276,0.016284,0.0013851,"Ball_021_1"
166,69.192,0.47828,0.12423,0.050881,0.049156,0.053014,0.023412,"Ball_021_1"
652.56,269.66,0.41503,0.13663,0.011799,0.016534,0.020771,0.0040977,"Ball_021_1"
476.51,174.52,0.73377,0.2446,0.11145,0.095861,0.076925,0.056755,"Ball_021_1"
172.18,73.484,0.20693,0.060813,0.013738,0.016624,0.017761,0.0059135,"Ball_021_1"
46.961,21.929,0.089645,0.020753,0.0019826,0.00424,0.0069875,0.00018444,"Ball_021_1"
37.073,15.61,0.0894,0.020799,0.0040375,0.0067566,0.010605,0.0013247,"Ball_021_1"
44.898,16.089,0.088553,0.018997,0.0025556,0.0049118,0.0078298,0.00012308,"Ball_021_1"
37.251,17.268,0.091497,0.019883,0.0032964,0.0055681,0.0081206,0.00030829,"Ball_021_1"
57.082,22.791,0.10981,0.028681,0.0083249,0.0083786,0.0096329,0.0033531,"Ball_021_1"
40.891,17.12,0.086218,0.018946,0.002561,0.0042983,0.0048166,0.0003306,"Ball_021_1"
56.604,21.503,0.11284,0.028744,0.0067459,0.0078566,0.0095495,0.0020397,"Ball_021_1"
39.845,16.629,0.13139,0.030352,0.0096348,0.01077,0.010737,0.0039047,"Ball_021_1"
49.741,22.347,0.10551,0.024837,0.0048534,0.0065806,0.0089326,0.0019568,"Ball_021_1"
83.058,75.805,2.8397,0.18832,0.02376,0.040842,0.0093672,0.00062959,"IR_007_1"
104.41,74.195,2.7365,0.17913,0.018249,0.038434,0.0082227,0.00082329,"IR_007_1"
80.528,66.062,2.4109,0.18948,0.025471,0.044137,0.013051,0.004841,"IR_007_1"
96.925,57.51,2.1567,0.15891,0.02076,0.035602,0.0093718,0.0023614,"IR_007_1"
77.707,69.112,2.5749,0.20318,0.024672,0.040719,0.0092877,0.00054721,"IR_007_1"
99.15,72.627,2.5834,0.15932,0.017632,0.034785,0.0089965,0.0006434,"IR_007_1"
76.753,58.336,2.4237,0.20133,0.024561,0.044144,0.010343,0.0032314,"IR_007_1"
105.47,77.798,2.6498,0.1968,0.040348,0.051426,0.020285,0.012303,"IR_007_1"
79.109,63.257,2.6691,0.18941,0.023077,0.042589,0.010485,0.00073511,"IR_007_1"
98.11,71.552,2.5104,0.19295,0.034866,0.050013,0.018306,0.0088541,"IR_007_1"
83.211,67.355,2.3514,0.16894,0.017516,0.034697,0.0093048,0.00049347,"IR_007_1"
102.33,73.089,2.3819,0.15908,0.017822,0.034676,0.0086743,0.0013945,"IR_007_1"
88.85,70.238,2.8808,0.20639,0.024239,0.046364,0.011096,0.00072674,"IR_007_1"
94.227,58.588,2.7766,0.21243,0.021273,0.047215,0.0089486,0.00094036,"IR_007_1"
76.245,63.202,2.5051,0.19517,0.019408,0.040798,0.007138,0.00049126,"IR_007_1"
97.617,73.049,2.7101,0.18801,0.019891,0.040418,0.008241,0.0013726,"IR_007_1"
90.57,74.034,2.9237,0.22632,0.02775,0.050595,0.012897,0.0022002,"IR_007_1"
90.379,63.261,2.8098,0.23242,0.037017,0.054433,0.01584,0.0086551,"IR_007_1"
88.414,59.252,2.3506,0.16268,0.016689,0.036082,0.010239,0.00077597,"IR_007_1"
95.237,74.945,2.3842,0.16322,0.026725,0.034896,0.0097599,0.0022004,"IR_007_1"
87.405,73.872,3.0706,0.21727,0.0204,0.048908,0.0091477,0.00069008,"IR_007_1"
92.722,58.284,2.706,0.2025,0.019717,0.044075,0.0066999,0.00060964,"IR_007_1"
99.331,76.041,2.5161,0.17451,0.018241,0.036136,0.0095157,0.00091658,"IR_007_1"
84.038,67.783,2.5713,0.17905,0.022617,0.040532,0.010359,0.0026851,"IR_007_1"
87.868,67.954,2.384,0.17088,0.019471,0.037219,0.0096596,0.0011185,"IR_007_1"
95.636,62.954,2.8887,0.22624,0.021497,0.049867,0.0084721,0.00073432,"IR_007_1"
95.242,72.338,2.2674,0.15811,0.016966,0.032576,0.0070334,0.00086158,"IR_007_1"
87.073,69.144,2.6004,0.19841,0.033335,0.044524,0.014674,0.0057602,"IR_007_1"
88.784,69.72,3.129,0.22741,0.025671,0.055242,0.01182,0.0042176,"IR_007_1"
91.293,58.458,2.4869,0.20882,0.043485,0.052447,0.019491,0.012176,"IR_007_1"
97.275,74.265,2.5285,0.17102,0.017547,0.036904,0.010109,0.0010321,"IR_007_1"
86.32,68.27,2.5434,0.18379,0.025237,0.038408,0.011587,0.0021972,"IR_007_1"
98.188,74.648,3.0854,0.23547,0.035168,0.059498,0.016724,0.0077305,"IR_007_1"
90.727,57.626,2.5783,0.20948,0.029088,0.049001,0.012407,0.0040429,"IR_007_1"
88.412,67.294,2.6636,0.27013,0.079801,0.079569,0.044807,0.029916,"IR_007_1"
84.651,63.386,2.4255,0.17202,0.025896,0.036144,0.010534,0.002204,"IR_007_1"
100.62,81.077,2.711,0.17241,0.01762,0.037509,0.0074828,0.00056597,"IR_007_1"
90.477,59.448,2.5941,0.19833,0.024773,0.046677,0.011111,0.0040553,"IR_007_1"
84.95,68.079,2.7385,0.18814,0.025474,0.043553,0.010632,0.0031511,"IR_007_1"
83.913,60.961,2.2321,0.18433,0.032486,0.039169,0.0124,0.0038993,"IR_007_1"
95.194,73.877,2.7806,0.19063,0.016651,0.042875,0.0068351,0.00052628,"IR_007_1"
90.453,62.324,2.4343,0.16551,0.018327,0.035944,0.0078526,0.00092362,"IR_007_1"
87.072,71.07,2.4664,0.17031,0.024901,0.038834,0.011334,0.0036064,"IR_007_1"
86.888,65.717,2.9511,0.30227,0.10543,0.10156,0.063631,0.049952,"IR_007_1"
91.887,66.5,2.836,0.27501,0.10014,0.095984,0.057189,0.043953,"IR_007_1"
92.856,62.967,2.3666,0.17369,0.020677,0.037536,0.0095071,0.0020977,"IR_007_1"
91.336,70.96,2.575,0.17818,0.02023,0.039868,0.0099119,0.00079419,"IR_007_1"
92.394,71.576,2.5811,0.16663,0.022153,0.035801,0.0092923,0.0034564,"IR_007_1"
85.975,63.855,2.392,0.17466,0.017751,0.037492,0.0092758,0.0005527,"IR_007_1"
88.005,63.903,2.2617,0.16596,0.021454,0.036134,0.0099394,0.0036126,"IR_007_1"
91.957,72.899,2.4757,0.17425,0.022783,0.035063,0.010354,0.001437,"IR_007_1"
95.822,71.688,2.7083,0.17837,0.020247,0.039475,0.0092459,0.0019701,"IR_007_1"
85.222,62.081,2.4577,0.18606,0.019463,0.039252,0.0072224,0.0010391,"IR_007_1"
97.565,71.497,2.5782,0.22937,0.058469,0.063364,0.029235,0.020093,"IR_007_1"
80.978,57.228,2.628,0.2474,0.06422,0.064628,0.028657,0.017346,"IR_007_1"
94.475,70.881,2.5987,0.18093,0.020172,0.037136,0.0083342,0.00044627,"IR_007_1"
85.514,57.613,2.337,0.18201,0.0189,0.038915,0.0081412,0.0012453,"IR_007_1"
94.932,78.485,2.5979,0.17765,0.021286,0.039528,0.0094277,0.0029697,"IR_007_1"
85.842,64.896,2.604,0.20349,0.037643,0.047804,0.013621,0.0062734,"IR_007_1"
88.198,66.083,2.579,0.21922,0.050009,0.05724,0.023484,0.015474,"IR_007_1"
87.111,66.059,2.5377,0.19921,0.017909,0.041979,0.010045,0.00055441,"IR_007_1"
95.225,79.618,2.6784,0.18969,0.024244,0.037035,0.012017,0.00084766,"IR_007_1"
87.817,66.331,2.6598,0.17789,0.02591,0.043191,0.01499,0.003312,"IR_007_1"
85.603,67.478,2.6355,0.19411,0.041727,0.049945,0.018865,0.010342,"IR_007_1"
82.37,58.74,2.5571,0.20993,0.025045,0.048387,0.011079,0.0037637,"IR_007_1"
98.48,74.801,2.5258,0.16447,0.016831,0.035245,0.0082001,0.00047912,"IR_007_1"
86.082,63.733,2.3698,0.17018,0.024343,0.036164,0.012099,0.0020368,"IR_007_1"
87.851,65.165,2.3616,0.15348,0.017475,0.032272,0.0086872,0.000467,"IR_007_1"
93.801,63.991,2.6289,0.20073,0.018903,0.0431,0.0093651,0.00070842,"IR_007_1"
76.407,69.462,2.3957,0.15325,0.01876,0.033279,0.0083104,0.0008498,"IR_007_1"
84.099,63.733,2.3656,0.16718,0.022581,0.035155,0.010186,0.0012282,"IR_007_1"
90.457,64.474,2.5373,0.17676,0.021601,0.037574,0.010187,0.0017116,"IR_007_1"
97.813,65.53,2.6084,0.20355,0.020143,0.044759,0.0097779,0.0011486,"IR_007_1"
77.857,71.609,2.6803,0.19116,0.028761,0.043689,0.014124,0.0032347,"IR_007_1"
86.653,58.816,2.0926,0.15938,0.027874,0.035269,0.014209,0.0078803,"IR_007_1"
89.933,67.894,2.5683,0.19896,0.044371,0.052657,0.021695,0.010946,"IR_007_1"
98.879,67.344,2.6249,0.19568,0.019871,0.042783,0.0090303,0.0015101,"IR_007_1"
79.925,66.975,2.6226,0.17708,0.021348,0.039713,0.009074,0.0013313,"IR_007_1"
98.652,73.599,2.6258,0.15355,0.016819,0.034612,0.0083074,0.00085775,"IR_007_1"
76.599,59.926,2.126,0.1522,0.022123,0.033835,0.011022,0.0037835,"IR_007_1"
96.833,63.536,2.6056,0.20363,0.021494,0.045567,0.011506,0.0025943,"IR_007_1"
78.579,69.1,2.5967,0.18258,0.025403,0.037997,0.01103,0.0013667,"IR_007_1"
103.97,73.854,2.4441,0.1438,0.017018,0.030838,0.0098267,0.00096021,"IR_007_1"
79.81,62.836,2.3906,0.17062,0.020651,0.037053,0.0095106,0.0022794,"IR_007_1"
97.771,59.657,2.2949,0.17841,0.026983,0.041004,0.0099577,0.0049095,"IR_007_1"
81.171,71.534,2.706,0.21798,0.041456,0.055431,0.023211,0.012523,"IR_007_1"
102.22,75.529,2.7745,0.17868,0.020601,0.040225,0.010155,0.0021899,"IR_007_1"
78.524,60.896,2.3996,0.16369,0.016827,0.036178,0.0089314,0.0011254,"IR_007_1"
100.61,75.682,2.6101,0.18492,0.01721,0.039024,0.0080718,0.00077363,"IR_007_1"
77.249,55.094,2.5962,0.22147,0.064527,0.06843,0.036752,0.024978,"IR_007_1"
101.91,74.913,2.6651,0.19492,0.053843,0.059878,0.033094,0.023606,"IR_007_1"
81.518,60.613,2.3831,0.1753,0.019519,0.03763,0.008163,0.0010616,"IR_007_1"
98.68,78.774,2.6162,0.17214,0.019083,0.03755,0.010583,0.001587,"IR_007_1"
85.862,71.572,2.6326,0.18589,0.028258,0.041207,0.01213,0.0036229,"IR_007_1"
93.826,61.978,2.2558,0.1787,0.035441,0.041462,0.017831,0.0081601,"IR_007_1"
80.316,64.509,2.6222,0.18817,0.018608,0.040957,0.0077307,0.00047918,"IR_007_1"
104.05,73.718,2.5254,0.17164,0.031075,0.044008,0.013766,0.0070455,"IR_007_1"
88.404,71.51,2.5548,0.18269,0.025092,0.038295,0.0093176,0.0011615,"IR_007_1"
90.519,61.699,2.3573,0.17538,0.024482,0.037177,0.012083,0.0031241,"IR_007_1"
88.763,59.987,2.25,0.14477,0.015705,0.031346,0.0066814,0.00052238,"IR_007_1"
91.101,76.108,2.4887,0.17112,0.022236,0.037399,0.0096018,0.0032062,"IR_007_1"
87.615,68.669,2.6911,0.21869,0.035322,0.051334,0.018641,0.0068824,"IR_007_1"
93.78,61.333,2.6718,0.21493,0.03622,0.053409,0.01864,0.0087302,"IR_007_1"
97.646,69.21,2.7521,0.21132,0.024396,0.04772,0.011458,0.0039431,"IR_007_1"
81.615,60.74,2.3634,0.16898,0.02385,0.036774,0.010544,0.00081074,"IR_007_1"
89.714,70.765,2.5392,0.18051,0.020286,0.038775,0.0082985,0.0011053,"IR_007_1"
98.722,66.077,2.455,0.17029,0.017842,0.036217,0.0083715,0.00073393,"IR_007_1"
94.19,74.554,2.5096,0.17746,0.021411,0.038733,0.01056,0.0024474,"IR_007_1"
90.388,68.041,2.4283,0.17276,0.026652,0.036308,0.011188,0.0022128,"IR_007_1"
82.455,72.241,2.6677,0.21181,0.039925,0.051307,0.019915,0.01203,"IR_007_1"
90.089,62.277,2.4525,0.17351,0.019373,0.036305,0.0084045,0.00082373,"IR_007_1"
92.719,71.533,2.3767,0.16207,0.021073,0.034032,0.0099589,0.0020372,"IR_007_1"
85.669,67.833,2.4432,0.17758,0.023836,0.035571,0.010084,0.00070741,"IR_007_1"
92.013,70.737,2.8461,0.2139,0.031162,0.05043,0.014762,0.0051949,"IR_007_1"
87.767,55.939,2.5503,0.19763,0.023175,0.042698,0.0080079,0.00065414,"IR_007_1"
89.484,72.568,2.6738,0.2217,0.030566,0.049891,0.015437,0.0068016,"IR_007_1"
86.465,64.459,2.4251,0.17773,0.02518,0.036855,0.010276,0.0014652,"IR_007_1"
93.788,72.83,2.7389,0.18253,0.020909,0.040621,0.0081211,0.00052813,"IR_007_1"
93.463,62.997,2.5132,0.18933,0.025058,0.043616,0.012358,0.0046818,"IR_007_1"
82.128,70.669,2.6503,0.25012,0.057719,0.062753,0.030089,0.017713,"IR_007_1"
84.803,66.197,2.4094,0.22957,0.053567,0.053656,0.023608,0.01319,"IR_007_1"
95.318,76.016,2.891,0.20789,0.026066,0.047807,0.014098,0.0039739,"IR_007_1"
94.941,60.09,2.3138,0.16132,0.017561,0.034755,0.0084,0.001592,"IR_007_1"
85.76,74.221,2.6135,0.20933,0.049894,0.055332,0.023104,0.015988,"IR_007_1"
84.734,56.73,2.524,0.19427,0.025616,0.040418,0.0092116,0.001187,"IR_007_1"
85.781,67.118,2.5864,0.22629,0.04932,0.057743,0.023792,0.013792,"IR_007_1"
90.722,64.261,2.7369,0.18875,0.01837,0.042772,0.0077032,0.0012385,"IR_007_1"
88.8,74.635,2.669,0.18975,0.025002,0.041338,0.010721,0.0025404,"IR_007_1"
98.418,71.93,2.8408,0.18818,0.019271,0.041971,0.0089322,0.0017159,"IR_007_1"
78.451,60.655,2.2759,0.18703,0.027642,0.039315,0.012381,0.0039236,"IR_007_1"
89.946,62.727,2.3521,0.17245,0.026137,0.040103,0.010896,0.00445,"IR_007_1"
86.533,69.335,2.4643,0.17897,0.022577,0.037226,0.011363,0.00063753,"IR_007_1"
95.811,74.353,2.6991,0.19067,0.021099,0.039194,0.0085516,0.00052823,"IR_007_1"
