"E1","E2","E3","E4","E5","E6","E7","E8","fault_type"
2.2082,1.2231,0.8065,0.10278,0.0097721,0.024597,0.0043889,0.0012712,"Normal"
2.437,1.3104,0.7632,0.087657,0.0070029,0.021755,0.0035936,0.0003675,"Normal"
1.6603,1.3047,0.79981,0.10174,0.0094361,0.024535,0.0036363,0.00084103,"Normal"
1.7692,1.1713,0.78694,0.095967,0.0083059,0.023638,0.004223,0.00060082,"Normal"
1.8618,1.0787,0.78198,0.099471,0.0091749,0.023155,0.0039039,0.00051568,"Normal"
1.8965,1.2458,0.76461,0.088678,0.0065975,0.022022,0.0033781,0.00014723,"Normal"
1.8305,1.6342,0.77001,0.091139,0.0062023,0.021552,0.0031081,0.00018755,"Normal"
1.6909,0.97977,0.73037,0.087723,0.0073376,0.021753,0.0049909,0.00064286,"Normal"
2.3052,1.2688,0.7997,0.091971,0.0064239,0.022801,0.003937,0.00029992,"Normal"
2.3727,1.1641,0.72998,0.088262,0.0072536,0.021348,0.0031231,0.00024764,"Normal"
2.4708,1.3808,0.78291,0.092439,0.0074712,0.022635,0.0034391,0.00048998,"Normal"
1.6229,1.1122,0.77263,0.096211,0.0082374,0.02272,0.0032871,0.00062453,"Normal"
1.9897,1.2485,0.79093,0.097018,0.0085238,0.022904,0.0036169,0.00044162,"Normal"
2.2182,0.9769,0.78826,0.10009,0.0090937,0.023651,0.0039088,0.0011373,"Normal"
2.0102,1.5603,0.74633,0.08837,0.0063295,0.021439,0.0054637,0.00034727,"Normal"
1.9261,1.229,0.76638,0.096189,0.0090015,0.022633,0.0043017,0.00051179,"Normal"
2.2684,1.3423,0.75203,0.09322,0.0093964,0.023041,0.0046458,0.0011745,"Normal"
1.9281,1.2479,0.78473,0.099733,0.0096029,0.023923,0.004723,0.00097927,"Normal"
1.7489,1.2783,0.72282,0.08696,0.0072173,0.020907,0.0058591,0.00015584,"Normal"
1.7466,1.062,0.75669,0.091633,0.0075611,0.021883,0.0040311,0.00019649,"Normal"
2.2159,1.2221,0.722,0.094001,0.0091178,0.022549,0.0052311,0.00069816,"Normal"
1.7371,1.5591,0.81865,0.099635,0.0081423,0.024079,0.0041081,0.00072707,"Normal"
1.9161,1.1421,0.76143,0.089527,0.0067695,0.021953,0.0040865,0.00045246,"Normal"
2.4837,1.4181,0.81684,0.094978,0.007222,0.02304,0.00279,0.00023749,"Normal"
2.4095,1.175,0.80291,0.093465,0.0062725,0.023001,0.0024711,0.00020597,"Normal"
1.8323,1.4811,0.81349,0.096545,0.0078151,0.0231,0.0022853,0.0002567,"Normal"
2.1627,1.5394,0.78627,0.093125,0.0073108,0.022389,0.0035151,0.00029958,"Normal"
1.7626,1.2783,0.80512,0.092442,0.0065313,0.022651,0.0034925,0.0003507,"Normal"
2.1789,1.1905,0.76373,0.089489,0.006936,0.022078,0.0047195,0.00025701,"Normal"
2.0675,1.4678,0.79331,0.095485,0.0084711,0.023113,0.0029148,0.00066767,"Normal"
1.8602,1.1479,0.79371,0.095497,0.0079174,0.023202,0.0034414,0.00065609,"Normal"
1.6615,1.7249,0.80745,0.094869,0.0070538,0.023083,0.0036672,0.00025846,"Normal"
2.3945,1.0137,0.77841,0.090067,0.0060443,0.021855,0.0035302,0.00019274,"Normal"
1.9544,1.3491,0.7738,0.091539,0.0074447,0.022412,0.0040956,0.00025468,"Normal"
2.3027,1.3381,0.81209,0.095388,0.0072108,0.023334,0.0037439,0.0002178,"Normal"
1.7128,1.5443,0.81711,0.098832,0.0068959,0.023595,0.0048558,0.0003506,"Normal"
2.1706,0.996,0.75797,0.095493,0.0070306,0.023138,0.0059513,0.0005024,"Normal"
1.7198,1.0283,0.78996,0.096134,0.0072117,0.022819,0.0032949,0.00017305,"Normal"
1.4284,1.4845,0.80661,0.10037,0.0084094,0.023658,0.0049759,0.00057706,"Normal"
2.262,1.1732,0.77911,0.098569,0.0086984,0.023001,0.0051829,0.00049887,"Normal"
1.8304,1.3086,0.84412,0.10099,0.0070778,0.024219,0.0031394,0.00039446,"Normal"
1.8711,0.90261,0.73098,0.091173,0.0079679,0.021436,0.0032302,0.00031927,"Normal"
2.0977,1.3118,0.84905,0.107,0.0085696,0.02459,0.0043611,0.00015107,"Normal"
1.732,1.4017,0.75453,0.089877,0.0075863,0.02168,0.004358,0.00033496,"Normal"
1.8877,1.1573,0.83567,0.1053,0.0082011,0.024532,0.0025167,0.00041453,"Normal"
2.131,1.1085,0.79766,0.101,0.0077752,0.023088,0.0025197,0.00011326,"Normal"
2.1069,1.3616,0.79551,0.093975,0.0066898,0.022917,0.0032665,0.00015466,"Normal"
2.3829,0.9992,0.77115,0.099046,0.0099008,0.02378,0.0042335,0.00089387,"Normal"
2.3351,1.4563,0.83852,0.099428,0.0079116,0.024635,0.0039623,0.00082919,"Normal"
2.392,1.9247,0.7948,0.09453,0.0080606,0.022456,0.0043059,0.0008483,"Normal"
2.1802,1.4257,0.84126,0.094001,0.0069529,0.023736,0.004095,0.00076245,"Normal"
1.911,1.0763,0.8009,0.095099,0.0067194,0.02306,0.0028369,0.0002465,"Normal"
2.1951,1.341,0.76502,0.091113,0.0078725,0.021932,0.0039572,0.0001385,"Normal"
1.7818,1.1359,0.80972,0.10325,0.0090984,0.023973,0.0030647,0.0004336,"Normal"
2.1213,1.514,0.81852,0.10654,0.012821,0.025791,0.0040898,0.0018306,"Normal"
2.8439,1.0639,0.79217,0.10164,0.010493,0.024856,0.0053879,0.0014008,"Normal"
1.8166,1.4231,0.79153,0.093477,0.0076421,0.022915,0.0033111,0.00034612,"Normal"
1.8863,1.1539,0.76245,0.094045,0.0075696,0.022328,0.0027481,0.00022268,"Normal"
2.1939,1.1458,0.74753,0.096121,0.010268,0.023052,0.0037481,0.00087885,"Normal"
1.6758,1.2148,0.83981,0.1038,0.0068683,0.024559,0.003739,0.0004581,"Normal"
1.6651,1.1524,0.71121,0.085295,0.0071561,0.020444,0.0035816,0.00016882,"Normal"
1.9104,1.3279,0.84544,0.097352,0.0071053,0.023636,0.0022076,0.00014665,"Normal"
1.9419,0.90081,0.73279,0.091174,0.0073672,0.02164,0.00282,0.00031367,"Normal"
2.2079,1.2757,0.82243,0.10106,0.0084571,0.023707,0.0028148,0.00023105,"Normal"
1.5875,1.3056,0.77228,0.089883,0.0061638,0.021721,0.0025874,0.0001466,"Normal"
1.7216,1.4322,0.77547,0.095219,0.0080171,0.023556,0.0038404,0.00050193,"Normal"
2.3134,1.1259,0.80413,0.10209,0.0075929,0.023807,0.0039353,0.00032578,"Normal"
1.9811,1.1623,0.78345,0.096004,0.007375,0.022718,0.0035288,0.00022171,"Normal"
1.9064,1.163,0.76454,0.090943,0.007063,0.022059,0.0037241,0.00023317,"Normal"
2.0664,1.5122,0.82367,0.09392,0.0066673,0.023008,0.0042592,0.00015167,"Normal"
2.3833,1.1824,0.76272,0.091868,0.0071888,0.02199,0.0030684,0.0001424,"Normal"
2.0898,1.4442,0.78881,0.094305,0.0087501,0.023222,0.0039974,0.0010808,"Normal"
1.5664,1.0592,0.73397,0.087016,0.0059328,0.02111,0.0036115,0.00017689,"Normal"
1.3357,1.6136,0.75641,0.096477,0.0091418,0.022511,0.0043409,0.00082175,"Normal"
2.6103,1.421,0.79865,0.10217,0.0084523,0.024201,0.0039827,0.00086957,"Normal"
1.9726,1.2721,0.7493,0.085016,0.0062224,0.02115,0.0032401,0.00012019,"Normal"
1.9535,1.4061,0.769,0.096617,0.0096324,0.023828,0.0065329,0.0014813,"Normal"
1.8368,1.2599,0.7321,0.094833,0.010229,0.022783,0.0048356,0.0021681,"Normal"
2.4775,1.104,0.78772,0.10593,0.011407,0.025196,0.0046914,0.0018345,"Normal"
2.6883,1.3013,0.7531,0.093163,0.0085587,0.021617,0.0037318,0.000182,"Normal"
2.0054,1.2071,0.77113,0.1051,0.011351,0.024845,0.0065856,0.0023486,"Normal"
1.9964,1.133,0.72367,0.10327,0.01311,0.024065,0.0052764,0.002861,"Normal"
2.1903,1.2863,0.79491,0.10037,0.0086776,0.023462,0.003157,0.00030918,"Normal"
2.1221,1.5287,0.78942,0.09473,0.0073082,0.022797,0.0035882,0.00018264,"Normal"
1.285,1.2313,0.79928,0.096076,0.0075536,0.023168,0.0028566,0.0001457,"Normal"
1.7454,1.2865,0.75017,0.088784,0.0072414,0.022017,0.0033573,0.00016883,"Normal"
2.3123,1.7692,0.79229,0.090203,0.0067789,0.022061,0.0031965,0.00020662,"Normal"
1.6741,1.152,0.77433,0.094991,0.007038,0.022165,0.004345,0.00021965,"Normal"
1.5589,1.2861,0.78504,0.096506,0.0074907,0.02358,0.0045301,0.0010573,"Normal"
2.019,1.2786,0.73894,0.092473,0.0083027,0.021921,0.0037138,0.00061314,"Normal"
2.3348,1.4548,0.78617,0.094219,0.0073787,0.022671,0.0035196,0.0002873,"Normal"
1.7483,1.2061,0.75534,0.094151,0.0074112,0.022343,0.003098,0.00018883,"Normal"
1.9363,1.4594,0.78208,0.097169,0.0093687,0.022916,0.0044506,0.00052724,"Normal"
1.9839,1.4518,0.75483,0.095502,0.0089543,0.022946,0.0043824,0.00089726,"Normal"
1.874,1.4099,0.77478,0.095275,0.0079489,0.022888,0.0035845,0.00082803,"Normal"
2.0893,1.4407,0.84868,0.10243,0.0075471,0.024123,0.0044862,0.00025033,"Normal"
1.6328,1.3838,0.80609,0.10097,0.0083208,0.023597,0.0039511,0.00044861,"Normal"
1.9038,1.4358,0.77686,0.094585,0.0077787,0.022318,0.0043558,0.00029172,"Normal"
2.1779,1.4379,0.76007,0.087503,0.0062934,0.021609,0.0028953,0.00025598,"Normal"
2.2401,1.2312,0.80286,0.098159,0.0078746,0.023402,0.0046303,0.00061038,"Normal"
1.8189,1.2955,0.75874,0.090419,0.0066244,0.021694,0.0033442,0.00022838,"Normal"
2.2107,1.506,0.87126,0.098682,0.0069876,0.024047,0.0028318,0.00027207,"Normal"
2.1746,1.3469,0.7602,0.092627,0.010063,0.023197,0.0044021,0.00147,"Normal"
1.9808,1.3999,0.80928,0.10306,0.0087012,0.024999,0.0039249,0.0013627,"Normal"
1.4277,0.91148,0.72459,0.091629,0.006885,0.021326,0.0027854,0.00027133,"Normal"
2.1211,1.4106,0.793,0.094356,0.0075567,0.022845,0.0044962,0.00023256,"Normal"
1.9109,1.0706,0.76749,0.094875,0.0074755,0.022811,0.0027799,0.00060986,"Normal"
2.2847,1.4935,0.78965,0.098394,0.0081983,0.022973,0.0048894,0.00046303,"Normal"
2.0622,1.0457,0.80265,0.098754,0.0074194,0.023514,0.0039565,0.00030475,"Normal"
2.0158,1.4139,0.81216,0.095562,0.0071715,0.022682,0.0025338,0.00027666,"Normal"
2.3203,1.0539,0.80071,0.098098,0.007545,0.023226,0.0041929,0.00017853,"Normal"
2.5602,1.2826,0.79344,0.096965,0.0075453,0.02369,0.0029414,0.00041699,"Normal"
1.581,1.1711,0.80035,0.094202,0.0066491,0.022746,0.0032526,0.00017973,"Normal"
1.891,1.3204,0.78251,0.09268,0.0073201,0.022096,0.0033,0.00016937,"Normal"
1.7994,1.1546,0.79325,0.096375,0.007211,0.023141,0.0038287,0.00028584,"Normal"
1.9486,1.4646,0.75758,0.095427,0.010246,0.022948,0.00482,0.0014409,"Normal"
2.2792,1.3427,0.83439,0.10818,0.0097956,0.025565,0.003914,0.001126,"Normal"
2.3431,1.2322,0.7776,0.094101,0.0064442,0.022406,0.0038405,0.00015558,"Normal"
2.415,1.4164,0.76546,0.096287,0.0089741,0.022586,0.0030085,0.00053726,"Normal"
1.8212,1.5045,0.77227,0.099185,0.00944,0.023202,0.0038086,0.00087268,"Normal"
2.0375,1.5301,0.82936,0.10412,0.0084574,0.024383,0.0042894,0.00056195,"Normal"
1.6355,1.2144,0.77674,0.093383,0.0073606,0.022171,0.0029593,0.00013544,"Normal"
1.9246,1.617,0.83318,0.098278,0.0072175,0.023599,0.0043859,0.00029243,"Normal"
2.6615,1.5078,0.7828,0.097225,0.0085064,0.022995,0.0047981,0.00058155,"Normal"
2.6638,1.4294,0.80665,0.098841,0.0090954,0.023839,0.0047917,0.00052015,"Normal"
2.0906,1.1701,0.78469,0.093672,0.0074408,0.022196,0.002952,0.00018451,"Normal"
1.8631,1.462,0.79625,0.094706,0.0069425,0.022594,0.0023905,0.00018152,"Normal"
2.0826,1.2231,0.79123,0.097171,0.0071042,0.022787,0.0027845,0.00014475,"Normal"
2.0413,1.3567,0.7527,0.088302,0.0064754,0.021465,0.0036006,0.00023639,"Normal"
1.695,1.0683,0.7901,0.095005,0.007259,0.023008,0.0038092,0.00035983,"Normal"
1.9041,1.4828,0.78423,0.0936,0.0077738,0.022614,0.0031702,0.00036705,"Normal"
2.2794,1.458,0.7792,0.096153,0.0080267,0.022738,0.00343,0.00022034,"Normal"
2.0529,1.243,0.76245,0.091646,0.0075062,0.022014,0.0037041,0.00031292,"Normal"
1.8915,1.1722,0.77202,0.094945,0.0066945,0.022312,0.002794,0.00026517,"Normal"
1.9549,1.0815,0.77151,0.094622,0.0076376,0.022299,0.0033716,0.00017216,"Normal"
1.9191,1.1678,0.81892,0.094808,0.0070865,0.022949,0.002532,0.00016111,"Normal"
2.234,1.0662,0.7526,0.089056,0.0065309,0.021655,0.0030397,0.00019018,"Normal"
2.1092,1.0631,0.79676,0.094546,0.0078341,0.022755,0.003171,0.00030297,"Normal"
1.842,1.2537,0.76312,0.09048,0.0070777,0.021884,0.0030462,0.00027377,"Normal"
2.0908,0.98667,0.78715,0.096545,0.0074877,0.023131,0.0026703,0.00023771,"Normal"
2.3774,1.3347,0.73944,0.088067,0.0069773,0.021111,0.0031523,0.00015784,"Normal"
1.9758,1.3537,0.7849,0.094979,0.0073303,0.022353,0.0035573,0.00047032,"Normal"
1.4167,1.2696,0.7544,0.093553,0.0081701,0.022228,0.0035705,0.00030232,"Normal"
1.9015,1.3936,0.78534,0.09205,0.0061193,0.022772,0.0044028,0.00041689,"Normal"
1.8391,1.1106,0.76596,0.095742,0.0097025,0.023756,0.0063829,0.001869,"Normal"
1.906,1.6272,0.76076,0.097664,0.0091636,0.023054,0.0041206,0.00072781,"Normal"
1.6467,1.1991,0.74187,0.087786,0.006262,0.021359,0.0034475,0.00015315,"Normal"
2.5809,1.6093,0.74732,0.093503,0.0073615,0.02195,0.0050396,0.00019353,"Normal"
2.2448,1.1156,0.79294,0.094724,0.0065663,0.023392,0.003768,0.00017835,"Normal"
2.0337,1.3212,0.77441,0.093588,0.0063726,0.022592,0.0031673,0.00016191,"Normal"
1.8393,1.0355,0.78019,0.094963,0.0069989,0.02269,0.0038319,0.00027838,"Normal"
1.7524,1.3707,0.7771,0.092957,0.006662,0.02196,0.003411,0.00022043,"Normal"
2.064,1.2944,0.79618,0.094182,0.0075989,0.022915,0.0036294,0.00027775,"Normal"
1.8837,1.3003,0.72685,0.087395,0.0073481,0.021156,0.0024888,0.00026553,"Normal"
1.5387,1.004,0.76301,0.10103,0.0096353,0.023953,0.0050116,0.0010757,"Normal"
2.1149,1.7498,0.73438,0.091645,0.0098783,0.022456,0.0037102,0.0010355,"Normal"
2.0283,1.3129,0.79579,0.094263,0.0078136,0.023187,0.0026883,0.00047509,"Normal"
2.1805,1.2663,0.76481,0.096267,0.0093752,0.022839,0.0046125,0.0010508,"Normal"
1.9006,1.5148,0.77582,0.10362,0.013487,0.024591,0.0048987,0.002262,"Normal"
2.136,1.1818,0.73184,0.089083,0.0072546,0.021864,0.0048041,0.00033878,"Normal"
2.2137,1.3954,0.78129,0.093409,0.0069162,0.022327,0.0032364,0.00033401,"Normal"
2.625,1.1112,0.71632,0.086133,0.0069437,0.02073,0.0025655,0.0002214,"Normal"
1.9249,1.2974,0.84381,0.097508,0.006028,0.024082,0.0039733,0.00023677,"Normal"
2.7761,1.6655,0.76545,0.090554,0.007466,0.021567,0.003666,0.00028496,"Normal"
2.3316,1.4853,0.78587,0.093483,0.006614,0.022723,0.0025482,0.00032658,"Normal"
1.7822,1.146,0.7591,0.090661,0.0067349,0.021766,0.0027814,0.00021889,"Normal"
2.1856,1.5125,0.79853,0.094038,0.0073656,0.022641,0.0027943,0.00017194,"Normal"
1.5566,1.3099,0.79627,0.093872,0.0062014,0.022507,0.0022278,0.00011389,"Normal"
2.2477,1.3214,0.71231,0.086803,0.0066441,0.02076,0.0045668,0.00022304,"Normal"
2.2043,1.423,0.77053,0.095523,0.007744,0.022529,0.0033925,0.00035624,"Normal"
1.7459,1.6858,0.77029,0.095578,0.0088115,0.022418,0.0031429,0.0010462,"Normal"
2.0744,1.3923,0.79904,0.097367,0.007656,0.023317,0.0042658,0.00033406,"Normal"
2.5676,1.2665,0.79852,0.092182,0.0063358,0.022501,0.0043902,0.00017303,"Normal"
1.7327,1.1321,0.77739,0.090583,0.0062263,0.021914,0.0037117,0.00019005,"Normal"
1.8797,1.2807,0.76101,0.09278,0.0081505,0.022545,0.0042531,0.0011995,"Normal"
1.9725,1.1546,0.83708,0.09532,0.0067039,0.023639,0.0028134,0.00031803,"Normal"
1.888,1.0774,0.75146,0.094986,0.0089402,0.022684,0.0042276,0.00064094,"Normal"
1.7926,1.0366,0.79431,0.10094,0.0088062,0.023566,0.0044299,0.00065315,"Normal"
1.7911,1.2245,0.76068,0.089733,0.0065968,0.021578,0.0033515,0.00031183,"Normal"
2.1864,1.0744,0.81001,0.098735,0.0081946,0.023757,0.0052207,0.00023752,"Normal"
2.246,1.1733,0.7755,0.099736,0.0097218,0.023941,0.0046214,0.0011584,"Normal"
2.2088,1.2217,0.78764,0.10338,0.012378,0.025512,0.0046367,0.0020932,"Normal"
2.2618,1.1235,0.73972,0.090358,0.0077833,0.021717,0.0031144,0.00038825,"Normal"
1.9056,1.3512,0.79432,0.094103,0.0072352,0.022668,0.0046454,0.00015226,"Normal"
1.7882,1.1263,0.78075,0.095865,0.0074135,0.022918,0.0032711,0.00029159,"Normal"
2.173,1.3772,0.79404,0.095854,0.0071279,0.022806,0.002495,0.00017536,"Normal"
1.9203,1.0333,0.78762,0.098717,0.008927,0.023773,0.0035887,0.00077235,"Normal"
2.0518,1.5925,0.8034,0.098111,0.0081155,0.023376,0.0042343,0.00040848,"Normal"
1.7794,1.1115,0.83448,0.097989,0.0068809,0.02382,0.0036432,0.00022362,"Normal"
1.6001,1.5882,0.76498,0.087979,0.0067769,0.021372,0.0033223,0.00033746,"Normal"
2.2398,1.2548,0.78579,0.094506,0.0073016,0.022257,0.0024569,0.00014467,"Normal"
1.9846,1.4431,0.81322,0.098863,0.0079502,0.023332,0.0047794,0.00052936,"Normal"
1.9889,1.3843,0.76575,0.097358,0.0081132,0.022963,0.0043152,0.00075668,"Normal"
2.5408,1.6709,0.7944,0.096247,0.0072434,0.022754,0.0030018,0.00014877,"Normal"
2.1307,1.4745,0.79304,0.099988,0.0084031,0.02316,0.0033229,0.00031389,"Normal"
2.144,1.0301,0.73424,0.095885,0.0094093,0.022752,0.0044431,0.00089546,"Normal"
1.9928,1.1772,0.82175,0.1093,0.012228,0.026595,0.0059749,0.0023111,"Normal"
1.7333,0.98744,0.74695,0.090979,0.007706,0.021958,0.0042226,0.0003906,"Normal"
1.8872,1.0434,0.80765,0.098855,0.0074521,0.023854,0.0039834,0.00022197,"Normal"
2.0086,1.2483,0.75343,0.099122,0.0095411,0.022893,0.0046566,0.00067569,"Normal"
1.935,1.3414,0.78123,0.099364,0.010768,0.023546,0.0049281,0.0011272,"Normal"
2.2369,1.1291,0.79685,0.092632,0.0063518,0.022944,0.0044336,0.00019434,"Normal"
2.0626,1.2013,0.78006,0.10015,0.0097249,0.024795,0.0056856,0.0021376,"Normal"
2.422,1.2476,0.7816,0.10659,0.012538,0.025773,0.0059628,0.0028385,"Normal"
1.7898,1.3683,0.82981,0.098074,0.0070642,0.024026,0.0033629,0.00077618,"Normal"
1.96,1.2827,0.76653,0.09313,0.0076253,0.02238,0.0039424,0.00017165,"Normal"
2.4357,1.2893,0.81553,0.1036,0.0092961,0.02406,0.0037123,0.00053984,"Normal"
1.9606,1.3985,0.80012,0.095373,0.0067983,0.022877,0.0036589,0.00031314,"Normal"
1.9391,1.5867,0.75288,0.089113,0.0067504,0.021817,0.0038407,0.00018397,"Normal"
2.1916,1.0356,0.80723,0.097769,0.0072939,0.02346,0.0048716,0.00017523,"Normal"
2.2991,1.3173,0.75862,0.090729,0.0067213,0.02154,0.0022159,0.00017435,"Normal"
2.0127,1.3863,0.75216,0.091388,0.0077591,0.021739,0.0027968,0.00026641,"Normal"
1.8971,1.491,0.74045,0.086531,0.0076034,0.021727,0.0035483,0.00078133,"Normal"
1.9687,1.1565,0.78398,0.09366,0.0075294,0.022484,0.0034886,0.00016272,"Normal"
2.2985,1.4041,0.76057,0.093122,0.0075428,0.022081,0.0024731,0.00039325,"Normal"
1.7031,1.2657,0.7836,0.092094,0.0058689,0.022165,0.0025753,0.00016355,"Normal"
1.9553,1.3277,0.74979,0.08899,0.0067166,0.0217,0.0038899,0.00037659,"Normal"
2.0229,1.6133,0.82828,0.099048,0.0092194,0.024555,0.005272,0.0012812,"Normal"
2.1909,1.2698,0.73838,0.094318,0.010073,0.022507,0.0045205,0.0016176,"Normal"
2.2824,1.172,0.77054,0.099134,0.0086386,0.022975,0.0049077,0.00057815,"Normal"
1.6591,1.3604,0.80167,0.093626,0.0066396,0.022939,0.0040251,0.00036407,"Normal"
1.4699,1.4372,0.76152,0.099602,0.011784,0.023929,0.0054957,0.0017572,"Normal"
2.4517,0.98161,0.73673,0.097796,0.010642,0.024132,0.0041773,0.0014537,"Normal"
1.9038,1.3015,0.78764,0.09151,0.0061119,0.022046,0.0034207,0.00023195,"Normal"
1.4753,1.2117,0.76068,0.091404,0.0078593,0.022073,0.0052546,0.00042333,"Normal"
2.1942,1.6813,0.77954,0.090014,0.0066066,0.021908,0.0027433,0.00015898,"Normal"
2.1376,1.0859,0.77285,0.093075,0.0066478,0.022356,0.0026902,0.00025483,"Normal"
2.0428,1.3702,0.7765,0.092241,0.0074711,0.022423,0.0035762,0.00027745,"Normal"
1.5349,0.90131,0.73499,0.090162,0.0076861,0.022475,0.004955,0.00086062,"Normal"
2.0217,1.3065,0.71205,0.089074,0.0078801,0.021021,0.0038779,0.00035869,"Normal"
2.3271,1.2067,0.7959,0.095425,0.0070159,0.022997,0.0024539,0.00014552,"Normal"
1.9481,1.6078,0.80979,0.093943,0.006489,0.022745,0.0036085,0.00017015,"Normal"
1.7259,1.2309,0.76202,0.092774,0.0073836,0.021624,0.0027038,0.00016847,"Normal"
1.9281,1.3964,0.73607,0.088956,0.0073014,0.02133,0.0032134,0.00024479,"Normal"
2.5723,1.2451,0.83962,0.111,0.01051,0.026858,0.0050828,0.0014143,"Normal"
2.1601,1.4817,0.74546,0.096205,0.010841,0.023335,0.0046265,0.0014982,"Normal"
1.4123,1.2027,0.85127,0.1019,0.0075571,0.024199,0.0028232,0.00028628,"Normal"
1.8188,1.2641,0.72529,0.085716,0.0070235,0.02086,0.0039021,0.00017082,"Normal"
2.7334,1.3493,0.83032,0.097126,0.0064657,0.023525,0.0022688,0.00013574,"Normal"
1.5672,1.3569,0.75874,0.090777,0.0070847,0.022068,0.0035112,0.00045018,"Normal"
1.8682,1.6639,0.7785,0.089186,0.0072995,0.022079,0.0040712,0.00031831,"Normal"
2.3357,1.0084,0.74119,0.088443,0.0066187,0.021417,0.003979,0.00033322,"Normal"
2.23,1.5907,0.78865,0.095279,0.0076296,0.022655,0.003345,0.00024375,"Normal"
2.1,1.2364,0.79472,0.095906,0.0070094,0.023085,0.0033547,0.00013867,"Normal"
1.7264,1.2843,0.80757,0.10055,0.0086927,0.023744,0.0045685,0.00073812,"Normal"
2.0221,1.0171,0.73296,0.091969,0.0070474,0.021734,0.0040015,0.00033835,"Normal"
1.9109,1.4475,0.78365,0.091346,0.0068802,0.022075,0.0038448,0.00048531,"Normal"
2.1231,1.0788,0.77526,0.094704,0.007282,0.022202,0.0033185,0.00015779,"Normal"
1.6882,1.3604,0.78677,0.095312,0.0074449,0.022511,0.0037412,0.00017685,"Normal"
2.0219,1.3528,0.82317,0.095599,0.0065412,0.023465,0.0037845,0.00017696,"Normal"
2.2513,1.2423,0.74028,0.08589,0.0070731,0.020988,0.003564,0.00029164,"Normal"
1.9635,1.2,0.81826,0.10152,0.0076898,0.023508,0.0027999,0.00014309,"Normal"
1.9583,1.292,0.78171,0.087734,0.0072957,0.022521,0.0054474,0.00078715,"Normal"
1.7644,1.4576,0.83897,0.093438,0.0069879,0.024233,0.0043272,0.00083288,"Normal"
2.5933,0.98294,0.76059,0.090098,0.0068885,0.021914,0.0029548,0.00016312,"Normal"
2.0899,1.1128,0.79702,0.09657,0.0070875,0.023052,0.0041837,0.00027407,"Normal"
1.8858,1.1389,0.78736,0.094584,0.00837,0.023139,0.0039607,0.00052326,"Normal"
1.9964,1.3407,0.82828,0.10695,0.011064,0.025935,0.0061594,0.001825,"Normal"
2.4243,1.2078,0.73303,0.092149,0.0086235,0.021703,0.0040701,0.00082207,"Normal"
2.0233,1.7525,0.84109,0.10124,0.0081036,0.024033,0.0032911,0.00029965,"Normal"
1.6946,1.2627,0.78229,0.095058,0.0070651,0.023268,0.0040426,0.00020874,"Normal"
2.4211,1.4182,0.78387,0.098659,0.0098412,0.024,0.004045,0.00068843,"Normal"
2.4434,1.2958,0.77641,0.093552,0.0074407,0.022211,0.002869,2e-04,"Normal"
1.8951,1.4856,0.81825,0.099643,0.0073249,0.023444,0.0023843,0.00015188,"Normal"
2.2284,1.3175,0.77381,0.097588,0.0091932,0.023215,0.0033554,0.00079517,"Normal"
2.313,1.3763,0.7627,0.092207,0.0079217,0.021967,0.0028739,0.0005567,"Normal"
1.8782,1.0851,0.76355,0.09587,0.0079553,0.022253,0.003253,0.00020606,"Normal"
1.6793,1.3095,0.78503,0.09235,0.007085,0.022276,0.0029883,0.00019521,"Normal"
1.9736,1.1938,0.78937,0.096062,0.006188,0.022803,0.0041688,0.00022611,"Normal"
1.8811,1.2228,0.76847,0.094172,0.0079086,0.02243,0.0031633,0.00031152,"Normal"
2.2561,1.0957,0.80033,0.10183,0.0087748,0.023841,0.0031011,0.00064372,"Normal"
1.6077,1.2945,0.76687,0.094363,0.0073484,0.022279,0.0029228,0.00013138,"Normal"
2.2225,1.1293,0.81109,0.10372,0.0091802,0.024229,0.004165,0.00052553,"Normal"
2.2611,1.0986,0.80436,0.10048,0.0087004,0.024214,0.0037429,0.00087393,"Normal"
2.326,1.3086,0.79896,0.097772,0.010498,0.02449,0.0045812,0.0017095,"Normal"
2.0036,1.2909,0.78162,0.092367,0.0068418,0.022331,0.0031615,0.00014879,"Normal"
1.9515,1.2601,0.80701,0.098358,0.0078943,0.023246,0.0039203,0.00093228,"Normal"
2.319,1.0502,0.75741,0.093043,0.0077323,0.022693,0.0051808,0.00044414,"Normal"
2.1485,1.1699,0.83026,0.097248,0.0067697,0.023579,0.0032586,0.00010259,"Normal"
2.3195,1.1712,0.75268,0.086591,0.0063483,0.021329,0.002919,0.00022203,"Normal"
2.0792,1.3369,0.79038,0.094102,0.0070005,0.02304,0.0024168,0.00015295,"Normal"
1.8807,1.0907,0.78425,0.093745,0.007,0.023035,0.0038538,0.00022593,"Normal"
1.8675,1.4028,0.76892,0.093447,0.0079456,0.022302,0.0035776,0.00046781,"Normal"
1.9907,1.2728,0.74287,0.086008,0.0061863,0.020832,0.0033398,0.00018625,"Normal"
1.7252,1.7258,0.78088,0.093876,0.0071117,0.022319,0.0049635,0.00024216,"Normal"
2.1525,1.1211,0.75281,0.091434,0.0069038,0.021692,0.0033827,0.00019267,"Normal"
1.8642,1.3177,0.76843,0.093045,0.0078135,0.021945,0.0021757,0.00036677,"Normal"
2.1792,1.174,0.74648,0.092662,0.0078613,0.021782,0.0026198,0.00037316,"Normal"
