"V1","V2","V3","V4","V5","V6","V7","V8","fault"
4.7135,2.3442,12.698,0.83016,0.40658,1.2354,23.736,1.5617,"Ball_021_1"
6.363,3.3019,16.366,1.0221,0.42532,1.0324,27.355,1.5745,"Ball_021_1"
6.3985,2.6973,15.005,1.0832,0.33664,1.0131,25.653,1.3137,"Ball_021_1"
6.1054,3.7912,13.456,0.98116,0.41442,1.1521,27.266,1.29,"Ball_021_1"
5.6795,3.0212,13.662,0.97074,0.39551,0.95179,26.5,1.2517,"Ball_021_1"
6.1142,2.3237,15.561,1.164,0.4695,1.1103,27.375,1.5382,"Ball_021_1"
5.3573,2.889,31.848,1.5663,0.79624,2.7598,51.027,3.3209,"Ball_021_1"
5.6603,3.2629,49.992,2.477,0.66693,3.263,64.326,3.8173,"Ball_021_1"
5.6955,3.2155,17.929,1.1583,0.47457,1.2806,23.889,1.5792,"Ball_021_1"
5.4441,2.8252,15.906,0.89422,0.43161,0.9978,29.037,1.5814,"Ball_021_1"
6.1173,3.8855,13.848,1.0948,0.43544,1.3096,24.404,1.6515,"Ball_021_1"
5.23,3.1083,14.593,1.0038,0.40768,1.1365,29.898,1.8299,"Ball_021_1"
5.1798,2.4582,15.39,1.1803,0.40895,1.0648,27.213,1.3355,"Ball_021_1"
4.9735,2.6608,15.859,1.0339,0.46538,0.94703,28.293,1.2589,"Ball_021_1"
4.9214,2.8444,14.449,1.1007,0.38476,0.96304,26.556,1.9266,"Ball_021_1"
4.8532,2.7972,19.309,1.2195,0.4378,1.7024,31.543,2.0246,"Ball_021_1"
5.6968,3.7451,26.016,1.6519,0.57995,2.5907,43.577,2.4407,"Ball_021_1"
5.4788,3.3886,25.806,2.1832,0.86848,2.33,33.784,1.9713,"Ball_021_1"
5.2621,3.3923,17.086,1.1033,0.39326,1.0776,26.967,1.3789,"Ball_021_1"
5.1481,2.6431,15.211,1.0955,0.41246,1.0037,26.41,1.1393,"Ball_021_1"
4.6787,2.2306,14.87,1.1455,0.34847,1.0467,27.018,1.4879,"Ball_021_1"
3.7126,2.9077,14.569,1.0181,0.32456,1.1601,26.606,1.2718,"Ball_021_1"
5.6975,3.2018,14.385,1.2306,0.34664,0.94584,26.901,1.587,"Ball_021_1"
5.4929,3.4558,15.352,1.0443,0.38799,1.1084,26.174,1.4561,"Ball_021_1"
6.3409,3.8443,22.583,1.2045,0.60244,1.2901,36.327,1.9281,"Ball_021_1"
6.4299,4.5634,52.064,4.2825,1.4989,4.1905,71.478,9.535,"Ball_021_1"
4.7542,2.747,25.371,2.2503,1.0437,2.8168,41.348,2.8049,"Ball_021_1"
5.1977,3.3411,13.382,0.95761,0.47265,1.0429,23.669,1.3202,"Ball_021_1"
4.3255,3.0185,15.553,1.1789,0.34226,0.87008,28.617,1.4866,"Ball_021_1"
5.615,3.0229,13.273,1.1596,0.41366,1.0183,23.052,1.1211,"Ball_021_1"
5.4455,3.1515,16.967,0.98849,0.45423,0.95461,25.219,1.4763,"Ball_021_1"
6.2804,3.7928,15.04,1.055,0.32933,1.0063,24.194,1.4875,"Ball_021_1"
4.2885,2.3326,14.752,1.2073,0.38683,1.0192,22.834,1.584,"Ball_021_1"
5.9036,3.1824,16.245,1.2569,0.48995,1.4337,33.934,1.4637,"Ball_021_1"
4.3644,2.729,34.529,2.1035,0.79598,3.5145,53.637,4.4441,"Ball_021_1"
7.2639,4.0421,52.022,3.5797,1.6735,4.1928,72.074,5.1498,"Ball_021_1"
6.7357,3.3605,24.527,1.6078,0.64612,2.5417,42.049,2.4472,"Ball_021_1"
5.9136,3.7421,19.224,1.6057,0.58865,1.5942,30.171,1.8725,"Ball_021_1"
6.0404,3.5174,14.233,1.0618,0.47943,1.226,24.766,1.4779,"Ball_021_1"
5.5764,2.522,15.686,1.0442,0.40889,0.94416,27.02,1.4589,"Ball_021_1"
4.5983,2.1536,14.907,0.97677,0.35282,0.9548,25.696,1.3944,"Ball_021_1"
5.2614,2.8248,18.356,0.90523,0.29289,1.0604,28.836,1.7618,"Ball_021_1"
4.9512,3.8001,12.713,0.99922,0.38895,1.0463,22.594,1.4978,"Ball_021_1"
5.7551,2.6504,17.303,1.0462,0.36626,1.0822,31.594,1.6283,"Ball_021_1"
6.3415,4.0314,14.858,1.1388,0.48273,1.3255,28.149,1.424,"Ball_021_1"
5.4202,3.819,36.161,2.4593,1.2902,3.5938,59.844,4.6876,"Ball_021_1"
7.1042,4.2347,42.317,4.3217,1.9508,4.7406,73.261,6.0685,"Ball_021_1"
6.6331,3.5547,53.646,3.6197,0.9465,3.9197,63.567,4.2083,"Ball_021_1"
5.7211,3.1668,20.068,1.9477,0.67673,2.4893,24.344,1.8927,"Ball_021_1"
5.3442,2.6537,14.53,0.93631,0.43167,0.99033,27.894,1.5541,"Ball_021_1"
6.2867,3.298,12.461,1.1024,0.42622,0.88623,24.044,1.165,"Ball_021_1"
18.369,24.211,-3811.9,70.319,12.958,35.054,-3588.3,77.099,"Ball_028_1"
24.935,39.362,-4781.2,68.499,5.4049,37.773,-2921.9,93.631,"Ball_028_1"
27.725,38.802,-6551.4,70.021,7.954,44.34,-3204.5,95.261,"Ball_028_1"
23.828,32.057,-5555.2,50.92,3.774,39.732,-1466.8,80.004,"Ball_028_1"
22.341,33.858,-8451.3,63.425,5.9649,25.715,-3387.1,96.872,"Ball_028_1"
22.789,38.666,-4723.7,54.643,5.0288,43.308,-3981.8,88.062,"Ball_028_1"
18.078,41.646,-5826.1,57.592,9.1973,41.214,-2583.1,108.17,"Ball_028_1"
16.784,39.047,-6021,61.374,5.8417,31.638,-3005,84.699,"Ball_028_1"
21.665,46.244,-7407.1,70.533,8.3039,36.976,-3473.9,80.645,"Ball_028_1"
30.16,31.165,-6239.5,67.242,4.2586,38.897,-2463.7,80.014,"Ball_028_1"
26.57,29.848,-5738.3,61.502,7.928,26.08,-3837.5,93.778,"Ball_028_1"
17.418,20.33,-3101.3,46.951,7.1629,25.024,-2746,78.738,"Ball_028_1"
17.608,23.076,-4326,66.068,9.0279,24.414,-5322.2,90.857,"Ball_028_1"
20.805,29.053,-7605.6,59.311,7.3273,32.619,-3545.9,85.02,"Ball_028_1"
23.427,46.324,-7533.5,69.539,7.8957,38.746,-3466.2,97.216,"Ball_028_1"
26.229,36.136,-5067.4,61.212,6.3795,28.692,-3694.2,77.211,"Ball_028_1"
20.082,45.903,-4467.8,57.632,6.1907,50.348,-4129,89.018,"Ball_028_1"
18.9,38.003,-2929.5,57.294,8.1614,41.943,-2123.2,93.213,"Ball_028_1"
20.622,48.102,-7246.8,60.573,5.7427,32.733,-4674.7,96.731,"Ball_028_1"
29.094,37.213,-5678.2,56.864,8.8665,40.777,-3310.8,80.946,"Ball_028_1"
29.796,42.675,-5140.2,65.642,4.7615,36.265,-1607.8,102.03,"Ball_028_1"
14.332,23.951,-7450.5,56.909,6.2276,20.796,-2702.7,66.47,"Ball_028_1"
11.689,21.371,-3782.2,51.29,6.378,30.231,-1170.5,78.366,"Ball_028_1"
15.378,30.93,-5832.2,64.672,7.7808,30.757,-4469.9,85.383,"Ball_028_1"
18.533,24.539,-3070.7,42.316,6.1984,25.903,-3321.7,77.446,"Ball_028_1"
14.081,23.699,-4322.1,56.097,6.6233,28.837,-4504.6,97.513,"Ball_028_1"
16.508,21.279,-3901,50.236,8.9365,29.2,-2259.2,91.196,"Ball_028_1"
16.44,33.338,-4298.2,58.745,7.5961,43.43,-5119.6,93.938,"Ball_028_1"
17.283,35.586,-2775.1,46.084,4.205,33.445,-1682.1,74.898,"Ball_028_1"
19.432,27.21,-6010,62.902,5.2837,22.4,-2710.9,68.787,"Ball_028_1"
16.633,17.008,-5671.4,33.332,6.1768,24.712,-1898.4,60.73,"Ball_028_1"
22.054,26.288,-3793.8,59.282,9.2242,39.958,-3449.4,78.352,"Ball_028_1"
28.753,44.88,-1251.8,48.766,7.5555,33.846,-2650.9,76.948,"Ball_028_1"
29.467,27.153,-6478.5,69.388,7.6989,19.484,-3326.3,79.77,"Ball_028_1"
27.257,23.095,-3375.2,50.699,4.548,22.392,-1215.4,67.037,"Ball_028_1"
31.819,25.928,-4479.1,78.073,7.3832,30.347,-1917,77.056,"Ball_028_1"
19.734,27.646,-5087.9,64.369,5.9801,25.614,-3357.7,80.482,"Ball_028_1"
17.866,31.536,-6163.7,58.341,6.5594,16.202,-3329.4,63.913,"Ball_028_1"
21.506,25.129,-3642.3,49.917,3.8878,19.149,-1933.1,62.891,"Ball_028_1"
23.811,33.977,-7644.7,59.298,4.9373,15.736,-2808.9,52.103,"Ball_028_1"
23.964,23.014,-3708.3,50.936,5.211,23.816,-2442.5,78.496,"Ball_028_1"
25.818,33.623,-1519.6,56.87,4.342,37.684,-1387.1,79.06,"Ball_028_1"
29.486,29.697,-4008.4,41.163,4.2435,28.55,-1710.2,68.632,"Ball_028_1"
28.432,34.925,-5597,35.692,7.6754,31.436,-5256.1,73.574,"Ball_028_1"
17.918,29.082,-2358.1,44.41,3.8087,32.542,-2232.8,74.376,"Ball_028_1"
28.363,46.019,-5548.6,70.865,6.9251,51.986,-2925.7,93.725,"Ball_028_1"
21.428,34.924,-6716.1,63.261,6.3934,24.327,-4763.7,95.075,"Ball_028_1"
14.132,28.817,-3588,61.176,5.2174,27.403,-3330.2,88.969,"Ball_028_1"
13.169,22.746,-3917.1,32.43,6.7709,20.834,-742.14,77.797,"Ball_028_1"
16.269,23.475,-3396.1,8.4979,9.4899,32.107,-4527.7,90.466,"Ball_028_1"
17.408,24.646,-4296.7,60.629,7.4608,30.878,-4357.3,86.972,"Ball_028_1"
14.372,22.323,-5946.9,48.517,5.3481,21.833,-3583.5,98.014,"Ball_028_1"
10.255,23.538,-5597.4,41.172,6.815,25.254,-4068.6,82.768,"Ball_028_1"
35.121,40.455,-8945.3,48.943,8.9311,30.574,-4023.1,98.698,"Ball_028_1"
41.243,40.873,-5425.5,61.159,4.8191,44.374,-1490.1,98.849,"Ball_028_1"
34.382,31.172,-6617.4,61.974,7.4381,34.26,-3934.9,89.878,"Ball_028_1"
28.961,36.308,-6072,64.695,4.5117,34.384,-2882.9,87.049,"Ball_028_1"
42.359,38.57,-5555.2,61.043,7.9786,30.098,-3987.7,75.89,"Ball_028_1"
46.197,31.605,-3315,65.272,6.0735,36.253,-5033,93.1,"Ball_028_1"
45.683,40.059,-5502.1,60.894,6.6238,30.223,-5048.2,72.366,"Ball_028_1"
34.919,22.253,-5240.4,58.343,4.6002,25.452,-2330.9,91.788,"Ball_028_1"
22.735,23.17,-4686.2,63.201,7.7436,23.203,-2364.8,95.703,"Ball_028_1"
20.118,31.218,-5324.9,71.541,8.3805,32.169,-5261.2,91.279,"Ball_028_1"
19.589,36.176,-5817.2,68.18,5.911,30.68,-4490.4,78.428,"Ball_028_1"
16.578,36.386,-7395.5,71.319,6.3863,29.503,-4591.6,93.724,"Ball_028_1"
22.792,31.201,-5439.8,65.623,6.568,29.71,-5263,95.288,"Ball_028_1"
19.875,32.584,-3483.2,50.029,5.0217,24.348,-1785.9,84.696,"Ball_028_1"
12.063,20.827,-3607.4,56.177,4.8753,24.605,-3621.4,71.713,"Ball_028_1"
14.571,34.323,-3494.1,58.769,7.6947,26.102,-3801.1,91.662,"Ball_028_1"
15.744,34.478,-2468.7,50.145,7.2646,34.633,-2838.7,82.91,"Ball_028_1"
30.029,44.9,-4078.1,47.397,6.8793,39.468,-3587.2,107.93,"Ball_028_1"
23.656,42.196,-4666.7,62.963,6.3857,27.384,-4530,96.401,"Ball_028_1"
21.859,43.412,-6346.3,70.29,9.0415,37.931,-5646.9,97.911,"Ball_028_1"
10.603,25.082,-4144.8,41.604,5.1281,20.87,-4541.7,72.33,"Ball_028_1"
12.653,25.996,-5220.9,58.353,5.7875,22.502,-2860.7,78.394,"Ball_028_1"
15.432,26.877,-6460.1,53.958,4.4667,18.612,-1438.4,69.204,"Ball_028_1"
23.744,21.217,-4434.2,57.173,7.811,31.24,-3179,97.488,"Ball_028_1"
23.213,31.726,-4893.4,73.091,6.1046,25.842,-4477.2,85.163,"Ball_028_1"
20.761,37.89,-5353.1,70.249,7.2543,48.771,-4532.5,98.775,"Ball_028_1"
22.579,26.259,-1376.6,50.822,4.8893,18.863,-1278.3,60.808,"Ball_028_1"
25.519,23.742,-7285.5,56.739,6.9509,22.07,-3081.8,71.919,"Ball_028_1"
21.63,23.26,-3385.6,67.346,6.9231,20.537,-3851.5,80.48,"Ball_028_1"
32.749,40.011,-2768.6,54.652,5.9103,42.307,-1425.4,81.738,"Ball_028_1"
29.052,41.645,-6004.5,63.535,6.9389,35.844,-3873.9,96.934,"Ball_028_1"
26.469,40.007,-5889.6,73.999,6.8413,45.808,-4702.3,99.9,"Ball_028_1"
13.345,21.324,-3346.2,51.252,5.2903,17.124,-2782.1,90.623,"Ball_028_1"
19.826,23.856,-5383.5,71.503,9.2871,29.747,-1945,104.04,"Ball_028_1"
21.583,20.664,-4915.7,56.105,6.1994,23.936,-3661.3,92.044,"Ball_028_1"
25.436,32.019,-5991.4,65.794,10.372,30.689,-4209.8,89.858,"Ball_028_1"
19.703,40.036,-5339.7,69.815,9.5405,31.547,-5006.5,77.589,"Ball_028_1"
18.75,38.524,-4046.3,56.385,7.1972,32.01,-4002.7,89.019,"Ball_028_1"
20.349,26.433,-3309.3,42.127,4.3185,26.353,-1805.6,69.385,"Ball_028_1"
13.894,23.377,-4000.7,25.444,4.6619,21.55,-1991.8,67.447,"Ball_028_1"
16.253,25.197,-2502.4,77.521,4.668,37.673,-2648,92.048,"Ball_028_1"
27.438,45.4,-2981.8,39.042,4.755,32.759,-2637.1,73.35,"Ball_028_1"
23.822,35.704,-5454.7,34.087,5.3715,31.899,-3622.2,88.807,"Ball_028_1"
23.279,24.007,-3536.6,49.059,4.2286,26.289,-1913.6,96.263,"Ball_028_1"
26.093,20.004,-4366.5,62.063,7.7306,25.278,-3336.3,96.346,"Ball_028_1"
28.916,23.616,-3987.4,58.331,8.9247,29.337,-2108.8,86.123,"Ball_028_1"
30.405,24.368,-4519.6,69.6,6.7921,28.767,-3607.5,100.66,"Ball_028_1"
30.672,31.745,-4171.8,55.429,8.2624,22.896,-4995.4,88.935,"Ball_028_1"
24.176,27.384,-4837.3,60.225,7.4518,30.834,-4733.2,96.819,"Ball_028_1"
22.861,34.705,-7443.3,64.274,11.717,24.241,-6519.8,87.96,"Ball_028_1"
45.134,35.519,-5693.1,46.847,9.6827,42.146,-2002.3,91.494,"Ball_028_1"
26.628,35.763,-4960.8,43.938,4.7346,25.395,-3248.2,78.552,"Ball_028_1"
18.214,31.731,-5919.6,54.478,3.8554,26.405,-2050.7,90.583,"Ball_028_1"
17.05,29.195,-2825.7,53.025,9.9707,21.666,-1749.8,82.147,"Ball_028_1"
16.063,27.499,-2707.9,50.003,5.4225,43.46,-2852.4,77.787,"Ball_028_1"
13.768,20.95,-2733.1,54.492,7.1443,26.651,-2937.2,97.449,"Ball_028_1"
18.26,24.096,-2596.1,54.296,4.185,28.399,-4585.6,96.595,"Ball_028_1"
19.748,21.405,-4157.6,50.16,8.4544,30.496,-3048.8,90.226,"Ball_028_1"
23.545,19.196,-5325.2,54.94,9.0979,26.375,-4898.9,110.34,"Ball_028_1"
22.245,36.199,-6521.9,73.492,8.0594,32.715,-4947,78.394,"Ball_028_1"
27.583,50.839,-6012.5,70.285,6.0008,37.697,-3930.7,115.46,"Ball_028_1"
22.148,38.079,-3664,50.982,7.0766,29.597,-3954,79.507,"Ball_028_1"
18.378,33.712,66.53,25.091,0.48797,2.7103,69.664,23.363,"IR_007_1"
17.798,31.547,61.103,25.886,0.5864,2.4889,56.876,23.698,"IR_007_1"
17.55,35.607,60.453,24.045,0.3319,2.7517,77.992,25.279,"IR_007_1"
18.219,34.392,58.811,22.353,0.41977,2.7592,76.112,26.179,"IR_007_1"
16.995,36.302,59.247,22.731,0.29267,2.1643,63.39,19.381,"IR_007_1"
16.968,34.523,62.469,25.062,0.56858,2.8109,71.321,20.812,"IR_007_1"
16.952,33.696,61.73,25.931,0.41259,2.8023,71.136,25.664,"IR_007_1"
19.293,33.21,63.396,25.236,0.57478,2.7075,74.344,27.742,"IR_007_1"
16.557,34.246,60.839,24.379,0.30556,2.6834,68.491,22.67,"IR_007_1"
17.142,31.741,58.812,23.841,0.54143,2.4284,67.228,18.579,"IR_007_1"
17.77,35.806,59.46,23.902,0.21692,2.5456,72.334,22.649,"IR_007_1"
17.528,36.603,59.095,24.612,0.55852,2.4711,66.364,23.882,"IR_007_1"
16.913,34.433,60.114,25.93,0.52539,2.9564,66.836,27.256,"IR_007_1"
17.027,34.912,64.952,24.353,0.38606,2.7365,71.754,23.24,"IR_007_1"
17.931,33.75,59.679,25.019,0.5439,2.6629,75,21.979,"IR_007_1"
17.136,33.611,61.902,23.723,0.36915,2.1856,69.549,14.492,"IR_007_1"
17.808,34.607,61.621,24.707,0.37794,3.0757,71.709,20.757,"IR_007_1"
17.757,32.999,57.26,23.78,0.39021,2.6886,61.033,18.797,"IR_007_1"
17.608,37.587,58.326,23.586,0.50356,3.0249,78.639,26.202,"IR_007_1"
16.906,35.356,64.334,22.508,0.4679,2.3274,62.032,24.61,"IR_007_1"
17.628,34.681,61.779,23.184,0.43697,3.5243,72.144,27.083,"IR_007_1"
18.469,33.445,54.609,25.769,0.50735,2.9041,70.658,20.644,"IR_007_1"
17.078,33.405,58.368,22.722,0.39246,2.5491,71.506,14.681,"IR_007_1"
17.696,33.088,62.813,25.405,0.48556,2.4625,64.775,18.611,"IR_007_1"
16.986,34.306,62.72,24.89,0.45523,2.5478,64.836,22.742,"IR_007_1"
19.136,35.372,60.53,23.494,0.5029,2.6623,76.465,27.994,"IR_007_1"
16.651,34.413,60.489,23.987,0.54405,2.6277,72.071,24.046,"IR_007_1"
18.628,31.737,53.224,26.246,0.59466,2.9859,79.5,27.35,"IR_007_1"
17.754,35.389,58.213,24.598,0.4274,2.4194,70.251,20.875,"IR_007_1"
19.409,34.312,58.809,24.269,0.47179,2.4917,72.648,21.024,"IR_007_1"
15.863,34.11,61.593,25.373,0.36015,2.8343,67.772,19.053,"IR_007_1"
17.634,36.094,56.196,22.921,0.62066,2.725,67.316,22.846,"IR_007_1"
17.558,34.312,57.086,23.008,0.471,2.2598,70.343,20.14,"IR_007_1"
17.77,32.772,59.455,25.59,0.53442,2.9042,70.827,21.96,"IR_007_1"
15.924,35.178,63.568,24.46,0.51526,2.6842,74.142,26.41,"IR_007_1"
18.5,33.114,54.354,25.116,0.3412,2.2583,72.452,16.02,"IR_007_1"
16.303,34.338,60.232,25.504,0.42443,2.5371,68.277,18.94,"IR_007_1"
16.79,33.715,60.561,25.884,0.53854,3.172,65.701,25.127,"IR_007_1"
15.724,32.802,62.342,23.861,0.45515,2.5471,73.883,26.34,"IR_007_1"
18.41,35.298,57.65,23.26,0.45975,2.8743,77.55,26.948,"IR_007_1"
16.069,33.481,59.073,22.324,0.57403,2.3238,65.203,19.577,"IR_007_1"
17.355,37.197,60.432,24.102,0.5498,2.5585,67.558,26.833,"IR_007_1"
17.533,32.635,59.046,26.594,0.34261,3.5483,63.045,21.179,"IR_007_1"
17.215,33.701,58.62,25.419,0.55277,3.009,75.201,25.778,"IR_007_1"
17.055,33.465,57.326,25.67,0.44101,2.7155,69.334,25.395,"IR_007_1"
17.385,32.789,59.254,22.668,0.34767,2.6408,69.098,19.919,"IR_007_1"
17.676,34.849,58.963,24.225,0.41049,2.3262,70.315,22.493,"IR_007_1"
17.43,34.632,53.571,23.216,0.39325,2.9081,69.894,18.818,"IR_007_1"
16.594,34.134,56.681,23.545,0.54642,2.332,74.768,29.094,"IR_007_1"
17.202,35.184,61.994,22.771,0.39731,2.6399,68.381,19.824,"IR_007_1"
17.612,33.751,58.117,26.23,0.60621,2.0937,79.474,26.967,"IR_007_1"
18.053,33.236,60.395,25.981,0.38129,2.5686,73.017,26.463,"IR_007_1"
18.51,35.907,57.11,25.643,0.51766,2.3369,66.153,23.445,"IR_007_1"
19.071,30.964,63.641,26.297,0.42661,2.6462,66.012,23.023,"IR_007_1"
17.58,36.233,58.161,23.456,0.76057,2.4896,76.575,26.611,"IR_007_1"
16.678,32.339,61.188,23.701,0.44099,2.7602,71.265,23.459,"IR_007_1"
17.708,35.751,58.711,24.737,0.5487,2.6792,70.938,24.732,"IR_007_1"
19.109,36.462,58.265,23.745,0.39964,3.1446,72.318,27.5,"IR_007_1"
18.742,34.88,56.558,26.45,0.30791,2.4068,70.661,25.324,"IR_007_1"
16.668,32.41,58.52,26.401,0.52717,2.7427,72.702,25.408,"IR_007_1"
19.118,35.151,62.566,25.054,0.58524,2.6312,72.273,24.616,"IR_007_1"
16.753,31.615,59.381,24.035,0.38514,2.7336,72.818,24.067,"IR_007_1"
17.399,36.702,63.148,24.196,0.5937,2.903,70.18,34.141,"IR_007_1"
18.802,35.017,56.323,22.636,0.60102,2.7917,67.133,22.951,"IR_007_1"
18.642,35.163,63.8,24.602,0.4385,2.8811,69.708,26.61,"IR_007_1"
17.902,38.308,60.42,24.75,0.50657,3.0983,69.479,18.466,"IR_007_1"
17.414,32.673,55.683,24.381,0.49616,2.5477,77.219,26.004,"IR_007_1"
18.056,35.264,59.722,24.823,0.48919,2.7996,75.947,24.199,"IR_007_1"
18.753,34.816,60.193,25.893,0.69134,2.6853,70.733,28.286,"IR_007_1"
16.621,34.784,63.562,23.612,0.57855,2.8377,64.895,20.582,"IR_007_1"
16.346,33.119,58.816,24.324,0.68802,2.4103,73.664,26.134,"IR_007_1"
17.98,34.387,56.969,23.417,0.39782,2.5533,67.753,22.423,"IR_007_1"
16.744,34.007,58.399,23.53,0.3517,2.685,76.64,23.377,"IR_007_1"
16.046,36.524,58.647,25.968,0.54443,3.0922,65.374,25.775,"IR_007_1"
18.436,33.871,65.311,22.712,0.41233,3.2162,63.849,23.31,"IR_007_1"
16.648,35.638,58.646,26.539,0.50105,2.7201,71.653,22.538,"IR_007_1"
15.935,32.545,58.097,24.139,0.57018,3.1403,70.336,23.74,"IR_007_1"
16.707,34.806,63.726,25.065,0.50587,2.2916,72.511,24.731,"IR_007_1"
17.142,31.619,59.829,24.004,0.46433,2.5787,60.685,23.489,"IR_007_1"
15.968,36.607,61.255,24.493,0.28031,2.5768,71.432,24.228,"IR_007_1"
17.359,33.93,59.07,23.295,0.5346,2.7723,75.78,18.769,"IR_007_1"
16.323,34.537,62.939,24.411,0.51965,2.9639,68.059,21.72,"IR_007_1"
17.969,35.142,60.643,23.693,0.5141,3.1614,62.856,18.389,"IR_007_1"
17.651,33.762,63.722,26.234,0.41055,2.5633,72.993,20.44,"IR_007_1"
15.661,33.331,55.233,24.447,0.50114,2.4152,71.303,26.46,"IR_007_1"
17.853,36.689,61.035,23.862,0.48704,2.7949,75.355,21.585,"IR_007_1"
17.078,32.976,62.797,25.734,0.41179,2.8755,63.797,14.042,"IR_007_1"
15.928,34.28,61.188,24.071,0.42154,2.602,68.242,18.986,"IR_007_1"
18.829,36.644,60.757,24.383,0.62101,3.0954,68.761,24.721,"IR_007_1"
17.907,31.413,57.374,24.667,0.34846,2.6841,64.925,24.042,"IR_007_1"
17.402,34.759,61.234,23.793,0.46333,2.6776,72.337,24.206,"IR_007_1"
18.493,35.581,58.865,26.449,0.62939,3.1441,73.433,26.783,"IR_007_1"
17.257,33.792,59.451,24.879,0.37627,2.2272,68.091,23.464,"IR_007_1"
17.492,35.865,66.737,25.176,0.6626,2.7806,70.227,20.976,"IR_007_1"
19.392,31.368,56.906,23.991,0.48328,2.3866,59.765,19.866,"IR_007_1"
16.718,35.819,59.534,23.505,0.56936,2.505,75.726,22.51,"IR_007_1"
18.584,36.523,60.719,24.75,0.44595,2.6885,65.804,22.75,"IR_007_1"
18.046,34.929,64.469,24.331,0.49886,2.9189,69.089,28.116,"IR_007_1"
16.908,34.84,54.298,25.837,0.27716,2.6969,74.224,24.021,"IR_007_1"
17.321,34.87,56.757,22.386,0.43383,2.6266,69.059,14.478,"IR_007_1"
17.087,33.351,62.808,24.202,0.40152,2.9141,73.201,20.846,"IR_007_1"
16.886,36.149,61.119,24.989,0.53247,2.6516,66.309,18.245,"IR_007_1"
16.696,33.845,56.354,23.726,0.56502,3.0741,71.689,23.595,"IR_007_1"
18.317,36.724,60.761,24.298,0.55162,2.5754,68.64,23.477,"IR_007_1"
16.055,33.417,60.758,25.344,0.49478,2.5337,76.941,27.238,"IR_007_1"
16.552,36.7,59.41,24.887,0.47086,2.9885,63.491,22.189,"IR_007_1"
17.27,34.041,63.917,26.388,0.62513,2.7445,72.364,33.53,"IR_007_1"
17.879,36.053,60.739,25.024,0.4016,3.0747,67.932,19.089,"IR_007_1"
17.368,34.554,60.894,24.509,0.55643,2.7238,72.191,22.003,"IR_007_1"
16.537,33.891,65.071,26.173,0.35795,2.3081,68.864,25.72,"IR_007_1"
17.493,33.99,56.392,23.128,0.37562,3.3193,73.116,26.075,"IR_007_1"
17.944,35.002,58.637,25.387,0.5565,2.8532,75.01,22.702,"IR_007_1"
16.628,35.082,60.935,24.107,0.49915,2.7858,68.856,25.04,"IR_007_1"
17.835,34.577,62.504,23.279,0.4869,2.4571,73.856,25.624,"IR_007_1"
18.393,35.947,58.978,26.027,0.56034,3.5515,72.963,19.766,"IR_007_1"
5.2899,2.8336,22.805,2.3211,0.15894,0.88201,38.921,13.672,"IR_014_1"
6.1774,3.4832,20.724,2.8378,0.25166,0.92286,28.944,7.0528,"IR_014_1"
5.847,2.9983,21.718,3.4923,0.43277,1.234,34.326,7.7659,"IR_014_1"
5.362,3.2999,17.079,1.8988,0.24101,0.90236,24.295,13.045,"IR_014_1"
5.5204,3.1733,18.244,1.7869,0.39747,1.1683,36.845,14.967,"IR_014_1"
6.5191,2.4985,17.739,2.4844,0.15971,0.70734,22.082,7.6192,"IR_014_1"
4.7737,2.9336,23.7,2.2504,0.20443,1.0209,31.79,8.8622,"IR_014_1"
6.6694,2.7624,19.685,2.1464,0.18192,0.95737,24.688,8.3248,"IR_014_1"
4.7496,3.1101,19.994,2.9024,0.266,0.93468,31.007,8.7394,"IR_014_1"
5.2805,3.6461,22.53,2.8316,0.28454,1.3013,26.719,14.999,"IR_014_1"
5.5882,4.112,20.048,2.5916,0.28801,0.82472,31.916,12.078,"IR_014_1"
5.1763,2.2752,19.16,3.5395,0.27056,1.1042,27.264,11.105,"IR_014_1"
6.5405,3.2833,23.388,2.6453,0.25103,0.82311,27.758,9.8476,"IR_014_1"
5.4404,2.7946,15.185,1.9366,0.18254,1.0169,30.949,9.9643,"IR_014_1"
5.5831,2.4458,19.963,2.3537,0.2733,0.82323,31.852,8.2795,"IR_014_1"
5.3778,3.2437,20.704,3.0426,0.28236,0.87497,26.813,9.2086,"IR_014_1"
5.6693,2.6901,25.874,2.5188,0.39422,0.95864,27.343,10.54,"IR_014_1"
5.4996,2.8695,14.916,1.9019,0.34152,1.0403,24.685,10.851,"IR_014_1"
5.9958,2.8309,22.717,2.1814,0.29174,0.94501,35.093,10.537,"IR_014_1"
6.5117,3.0128,16.894,2.318,0.2991,0.91899,25.494,10.216,"IR_014_1"
4.9776,2.993,23.151,3.1225,0.22877,0.93534,35.006,11.724,"IR_014_1"
6.6939,3.7163,23.37,3.8,0.30352,1.2773,25.297,10.503,"IR_014_1"
5.5466,2.6332,21.55,3.3121,0.236,1.1888,33.651,11.095,"IR_014_1"
5.2783,3.3847,22.505,3.1953,0.32988,1.1636,34.752,14.114,"IR_014_1"
5.8716,2.2616,18.174,2.9168,0.24464,0.67765,29.674,6.5945,"IR_014_1"
4.7515,3.3245,21.653,2.9664,0.33655,1.103,33.114,14.216,"IR_014_1"
5.8575,3.4761,21.858,2.7566,0.30377,0.84473,29.971,11.135,"IR_014_1"
