"En1","En2","En3","En4","En5","En6","En7","En8","fault_type"
11.511,6.3433,0.87205,5.3452,0.0028075,0.046216,0.074177,0.24207,"Normal"
11.237,8.3879,0.78524,5.2856,0.0021193,0.030831,0.088907,0.22512,"Normal"
12.377,6.526,0.92195,5.2418,0.0031244,0.048025,0.077633,0.24738,"Normal"
13.42,7.7164,0.82098,5.2139,0.0023446,0.030354,0.068693,0.24294,"Normal"
8.9985,7.2404,0.90323,5.2136,0.0024644,0.036051,0.065229,0.23768,"Normal"
10.346,7.9733,0.83097,5.1191,0.0023967,0.038716,0.08411,0.22025,"Normal"
9.8461,7.1477,0.81287,5.2863,0.0028951,0.04169,0.069835,0.23939,"Normal"
10.725,8.4373,0.82441,5.0023,0.0030403,0.042486,0.066762,0.23167,"Normal"
12.238,7.7212,0.86449,5.473,0.0018917,0.032984,0.068914,0.24924,"Normal"
12.615,7.2302,0.80111,5.2191,0.0022537,0.044629,0.073874,0.22501,"Normal"
12.885,8.5346,0.85879,5.0581,0.0026235,0.027802,0.075964,0.23472,"Normal"
10.085,8.5106,0.77621,5.2015,0.0018738,0.034906,0.062184,0.22719,"Normal"
11.214,8.5556,0.88265,5.4147,0.0021846,0.043035,0.078022,0.23918,"Normal"
9.3879,7.0808,0.80945,5.1233,0.0018364,0.034246,0.077536,0.22435,"Normal"
10.802,9.1696,0.82051,5.466,0.0028536,0.050098,0.069448,0.23479,"Normal"
14.477,8.0493,0.75323,5.272,0.0017611,0.048416,0.081997,0.22209,"Normal"
14.098,8.2522,0.83965,5.4151,0.0035828,0.046865,0.07822,0.23671,"Normal"
11.634,6.7811,0.69474,5.2451,0.0020155,0.037723,0.081868,0.21237,"Normal"
10.643,8.4559,0.88069,5.2124,0.001967,0.030991,0.075767,0.23087,"Normal"
11.596,7.1635,0.81293,5.2233,0.0024904,0.034338,0.071026,0.23934,"Normal"
11.179,8.1499,0.72058,4.9859,0.0024413,0.040295,0.079645,0.21232,"Normal"
9.4986,6.6729,0.81271,5.2011,0.0025576,0.04448,0.068089,0.23505,"Normal"
10.744,8.4153,0.76689,5.2626,0.0027068,0.035002,0.072058,0.23184,"Normal"
12.604,7.6877,0.80641,5.0632,0.0035156,0.040048,0.083405,0.24427,"Normal"
11.391,7.5029,0.73644,5.0477,0.0032191,0.04349,0.07942,0.23197,"Normal"
10.931,6.776,0.77564,5.2056,0.0023484,0.033546,0.067941,0.23682,"Normal"
10.795,6.6303,0.83388,5.0508,0.001619,0.037826,0.075195,0.22734,"Normal"
10.639,7.1868,0.83042,5.3214,0.0021752,0.031869,0.080383,0.23004,"Normal"
12.034,6.4523,0.81192,5.0792,0.0028346,0.036783,0.063437,0.22573,"Normal"
11.519,6.186,0.84596,5.2862,0.0019326,0.035209,0.069369,0.24365,"Normal"
10.3,7.7015,0.75727,4.9884,0.0036744,0.034291,0.07228,0.22737,"Normal"
11.703,6.2172,0.85077,5.1581,0.0018506,0.032829,0.07691,0.24037,"Normal"
12.713,8.0333,0.76836,5.0169,0.0020796,0.039785,0.075376,0.21577,"Normal"
10.881,8.0949,0.79456,5.1917,0.0020787,0.04157,0.06878,0.21657,"Normal"
8.4287,7.1664,0.79669,5.0936,0.0022317,0.039477,0.078602,0.23477,"Normal"
10.589,7.9822,0.84029,5.1745,0.0027392,0.049366,0.064319,0.223,"Normal"
10.202,6.7785,0.83541,4.9846,0.0039548,0.051234,0.069508,0.22592,"Normal"
10.754,9.1956,0.84625,5.1145,0.0027489,0.043647,0.064178,0.22757,"Normal"
9.6373,6.783,0.80894,4.9224,0.002305,0.041095,0.063539,0.22841,"Normal"
13.101,8.7159,0.83285,4.9522,0.0020569,0.059583,0.067756,0.22303,"Normal"
12.346,6.4791,0.8005,5.3069,0.0027326,0.041767,0.069811,0.23626,"Normal"
11.343,7.7363,0.81364,5.1711,0.0028568,0.038236,0.072154,0.22803,"Normal"
10.409,6.2116,0.8657,5.1411,0.0025453,0.045177,0.075223,0.23548,"Normal"
9.8576,8.1056,0.77816,5.1963,0.0014574,0.03937,0.07352,0.22163,"Normal"
11.29,7.7962,0.85185,5.1662,0.0031965,0.040716,0.092591,0.22421,"Normal"
10.533,7.7956,0.82613,4.7179,0.0030052,0.030794,0.070196,0.21551,"Normal"
8.7213,6.4873,0.90541,4.9645,0.0029689,0.046457,0.071546,0.22909,"Normal"
10.76,10.228,0.75831,4.9108,0.0020928,0.035044,0.098129,0.21088,"Normal"
10.927,8.0202,0.7403,5.3149,0.0026893,0.028497,0.077476,0.23007,"Normal"
12.057,7.3898,0.86474,5.0992,0.0019575,0.04843,0.069522,0.22959,"Normal"
10.576,8.871,0.84209,5.1379,0.0017511,0.028574,0.086729,0.23947,"Normal"
11.355,7.2374,0.79215,4.9438,0.0025883,0.051738,0.07224,0.22394,"Normal"
11.765,8.5215,0.88229,5.0746,0.0026847,0.037748,0.071561,0.22984,"Normal"
13.764,6.5935,0.77498,4.924,0.0028434,0.031672,0.065017,0.20103,"Normal"
10.693,7.6287,0.86881,5.5238,0.0033022,0.044629,0.068417,0.24335,"Normal"
13.515,9.9704,0.8195,5.0878,0.002842,0.041424,0.087955,0.22095,"Normal"
12.382,8.9912,0.77801,5.2412,0.0032213,0.029987,0.063165,0.22418,"Normal"
10.078,7.1069,0.73047,5.0326,0.0031026,0.033235,0.075068,0.21923,"Normal"
12.111,8.5004,0.82913,5.2667,0.0023586,0.031162,0.082202,0.23443,"Normal"
8.8858,7.7397,0.76255,5.2753,0.0019119,0.027362,0.072128,0.2201,"Normal"
12.419,7.7874,0.70131,4.8415,0.0027945,0.053688,0.072775,0.20798,"Normal"
12.028,8.3051,0.76308,5.1614,0.0024829,0.041559,0.076844,0.23231,"Normal"
9.8587,9.2183,0.68614,5.1797,0.0027871,0.032968,0.083598,0.22456,"Normal"
11.25,7.7916,0.83546,5.2724,0.0021823,0.044751,0.074789,0.24302,"Normal"
13.7,7.5419,0.75778,5.2958,0.0027228,0.048541,0.069127,0.22041,"Normal"
9.8504,7.0183,0.81957,5.0473,0.0031313,0.042367,0.06221,0.22832,"Normal"
10.885,7.427,0.80264,5.0697,0.002496,0.038535,0.062505,0.22389,"Normal"
10.889,6.552,0.8768,5.5405,0.0022809,0.031217,0.077672,0.23739,"Normal"
10.596,6.6325,0.77988,4.9498,0.0029297,0.039953,0.079346,0.22175,"Normal"
9.7326,6.7865,0.77987,5.289,0.0018114,0.045209,0.082052,0.23211,"Normal"
9.5553,7.7038,0.76967,5.0794,0.0027507,0.039004,0.072023,0.21752,"Normal"
12.151,6.4924,0.85406,5.3191,0.0021626,0.060742,0.081468,0.23229,"Normal"
12.229,6.9563,0.77061,5.2998,0.0026983,0.043327,0.077813,0.23534,"Normal"
12.01,7.147,0.90656,5.2324,0.0016385,0.032545,0.079285,0.23682,"Normal"
11.824,6.8308,0.73348,5.021,0.0023643,0.035254,0.080973,0.21476,"Normal"
10.419,8.0193,0.81619,5.3648,0.0023084,0.052156,0.080739,0.2213,"Normal"
10.2,6.8519,0.81792,5.0793,0.0023696,0.036773,0.079562,0.24289,"Normal"
11.869,7.9855,0.82262,5.2703,0.0025727,0.030435,0.077469,0.23751,"Normal"
10.92,6.3612,0.81845,5.1673,0.0014278,0.035427,0.078835,0.23087,"Normal"
11.394,9.1529,0.8558,5.2754,0.0023311,0.047203,0.072566,0.23643,"Normal"
10.373,6.6414,0.85903,5.343,0.002169,0.045534,0.069302,0.23804,"Normal"
9.3808,8.747,0.81576,5.0252,0.0022763,0.040441,0.074218,0.21495,"Normal"
11.831,7.7492,0.80604,5.2167,0.0018965,0.030281,0.076609,0.23239,"Normal"
10.805,8.7102,0.80775,5.372,0.0025177,0.052789,0.070654,0.23799,"Normal"
11.162,8.0681,0.84716,5.0363,0.0017874,0.043203,0.071862,0.23301,"Normal"
12.816,10.197,0.74959,5.3858,0.0021852,0.038613,0.087639,0.23318,"Normal"
11.665,8.6125,0.7985,5.2802,0.0029453,0.039271,0.088029,0.22498,"Normal"
11.571,6.2851,0.77956,5.003,0.003178,0.036823,0.078823,0.22272,"Normal"
11.118,6.9398,0.82034,5.4784,0.0028137,0.042083,0.06953,0.24631,"Normal"
9.9668,5.903,0.78838,4.9865,0.0018034,0.043694,0.084457,0.21675,"Normal"
10.418,6.4327,0.80984,5.3595,0.0021752,0.046753,0.07103,0.24245,"Normal"
11.296,7.29,0.77604,5.0755,0.0017222,0.043729,0.07307,0.21184,"Normal"
10.967,7.7419,0.80241,5.3448,0.0027447,0.040688,0.083941,0.23034,"Normal"
12.385,6.7423,0.78805,5.209,0.0019033,0.050571,0.076073,0.23345,"Normal"
11.553,6.8414,0.76049,5.3031,0.0022517,0.043761,0.073845,0.22746,"Normal"
13.033,7.3686,0.82388,5.1994,0.0031935,0.042714,0.075562,0.25507,"Normal"
10.359,7.8694,0.78997,5.5009,0.0029413,0.038263,0.074751,0.24267,"Normal"
10.966,7.3375,0.78751,5.0668,0.0020284,0.044926,0.082273,0.22927,"Normal"
13.036,7.5296,0.80991,5.3932,0.0019587,0.038135,0.08257,0.23276,"Normal"
10.937,7.8655,0.8086,5.2638,0.0018322,0.043581,0.059743,0.23653,"Normal"
10.559,9.2801,0.78158,5.0235,0.002161,0.046124,0.075975,0.2315,"Normal"
11.789,6.2904,0.78045,5.4018,0.001861,0.055717,0.077196,0.23472,"Normal"
12.143,8.0142,0.7865,4.9905,0.0025768,0.030067,0.066902,0.21618,"Normal"
11.131,8.1198,0.73992,5.0285,0.0018908,0.032566,0.083161,0.22271,"Normal"
10.923,8.3709,0.73106,4.9421,0.0026761,0.034923,0.072493,0.21106,"Normal"
10.811,7.0666,0.88666,5.0553,0.002198,0.041943,0.07133,0.2294,"Normal"
12.239,8.2835,0.77524,5.0382,0.002158,0.030251,0.065845,0.23201,"Normal"
9.4587,7.5092,0.78607,5.1119,0.0021765,0.033234,0.06368,0.22451,"Normal"
11.164,7.5754,0.80486,5.0961,0.0024822,0.046728,0.074161,0.21638,"Normal"
11.294,9.2325,0.75506,5.477,0.0022473,0.040609,0.070315,0.23136,"Normal"
12.08,7.3708,0.79661,4.9063,0.0027672,0.040116,0.064804,0.23579,"Normal"
12.539,6.8676,0.83223,5.1052,0.0035697,0.050301,0.072759,0.23054,"Normal"
9.7012,7.4938,0.7821,5.3841,0.0035615,0.044103,0.079169,0.22795,"Normal"
8.8515,8.2806,0.88745,4.9686,0.0019828,0.04929,0.080885,0.21704,"Normal"
13.036,6.1838,0.80803,5.0272,0.0025549,0.030532,0.080153,0.23148,"Normal"
10.557,7.6274,0.77654,5.1892,0.0025497,0.041924,0.062467,0.23243,"Normal"
8.911,6.8708,0.79252,5.0489,0.0031405,0.054831,0.083666,0.22756,"Normal"
11.787,9.8024,0.78496,5.0661,0.0019826,0.033217,0.068102,0.23375,"Normal"
11.659,6.5089,0.81973,5.1401,0.0020912,0.03162,0.065769,0.22996,"Normal"
10.977,8.0485,0.72648,5.1051,0.0038891,0.040133,0.089542,0.23199,"Normal"
8.7285,5.863,0.74011,4.9304,0.004136,0.051876,0.0768,0.21584,"Normal"
11.409,7.4652,0.76121,4.7507,0.002241,0.043368,0.075775,0.21539,"Normal"
12.941,6.8889,0.75502,5.206,0.0021872,0.028286,0.078598,0.23254,"Normal"
10.914,9.0472,0.83132,5.3137,0.0023699,0.041539,0.071956,0.23478,"Normal"
9.7704,7.5135,0.81244,4.9067,0.0017086,0.031784,0.078939,0.23109,"Normal"
10.678,8.2827,0.76605,4.9772,0.0027011,0.036439,0.067501,0.21649,"Normal"
13.857,7.5269,0.99092,5.4043,0.0016167,0.039845,0.061524,0.25604,"Normal"
11.868,8.5537,0.71349,5.0261,0.0025069,0.033913,0.085549,0.21877,"Normal"
8.3227,7.0611,0.8794,5.5605,0.0023486,0.031817,0.075017,0.23989,"Normal"
10.207,7.7377,0.80034,4.7488,0.0029234,0.045949,0.068806,0.21035,"Normal"
14.175,8.0087,0.83543,5.4608,0.0015103,0.02976,0.076434,0.23029,"Normal"
9.328,7.7696,0.84246,5.0391,0.0017556,0.038859,0.06764,0.22388,"Normal"
10.443,9.3308,0.71661,5.2171,0.0027469,0.045537,0.090378,0.21259,"Normal"
12.567,6.2392,0.77317,4.9508,0.0025718,0.045287,0.07883,0.21405,"Normal"
11.854,9.5347,0.89187,5.0459,0.002059,0.03639,0.075664,0.23425,"Normal"
11.356,7.3645,0.78406,5.3005,0.0023282,0.039458,0.079101,0.23773,"Normal"
10.203,7.3644,0.90456,5.1971,0.003124,0.046053,0.075976,0.23794,"Normal"
11.407,6.2981,0.84969,4.9433,0.0028264,0.044096,0.068444,0.23182,"Normal"
10.622,8.677,0.82225,5.1054,0.0018908,0.045038,0.077867,0.21998,"Normal"
11.348,7.0034,0.78448,5.171,0.002254,0.040188,0.078927,0.22176,"Normal"
9.7018,7.9715,0.76981,5.2957,0.0019168,0.045139,0.082843,0.22892,"Normal"
11.245,7.6523,0.83384,5.4306,0.0029874,0.044945,0.062758,0.2374,"Normal"
12.242,7.4842,0.76707,4.8492,0.0026425,0.042847,0.073219,0.21033,"Normal"
10.629,7.2389,0.755,5.5534,0.0021818,0.033865,0.087439,0.23944,"Normal"
11.012,7.8088,0.71978,4.9994,0.0021635,0.051965,0.075282,0.2176,"Normal"
10.322,8.3659,0.80224,5.2496,0.0024342,0.03583,0.072113,0.24119,"Normal"
13.638,5.996,0.66641,5.1419,0.0019786,0.037843,0.085852,0.21166,"Normal"
11.723,6.4703,0.84964,5.2108,0.0031091,0.045693,0.071466,0.23326,"Normal"
10.4,6.9938,0.77762,5.2662,0.003185,0.046422,0.085792,0.23115,"Normal"
11.145,7.8384,0.81458,5.4045,0.0029517,0.039252,0.076841,0.23825,"Normal"
13.269,6.8524,0.74313,4.8733,0.0029286,0.039576,0.085539,0.21862,"Normal"
11.118,9.6525,0.79898,5.5807,0.002743,0.040665,0.086285,0.24414,"Normal"
9.901,7.2801,0.76645,5.3086,0.0022757,0.042216,0.067747,0.22578,"Normal"
13.196,8.3515,0.81365,5.1622,0.0027035,0.039133,0.075736,0.22819,"Normal"
13.037,7.507,0.73182,5.1159,0.0019676,0.033128,0.082785,0.22458,"Normal"
10.472,8.7304,0.96512,5.2963,0.0020278,0.02907,0.077102,0.24754,"Normal"
12.433,7.129,0.8025,5.2084,0.0021974,0.031227,0.069775,0.23759,"Normal"
12.557,8.123,0.81461,5.0159,0.0020996,0.026945,0.072793,0.22511,"Normal"
10.841,6.2928,0.91237,5.0443,0.0026214,0.039061,0.072719,0.23834,"Normal"
9.7184,7.6555,0.76316,5.2049,0.0022858,0.033791,0.064064,0.23827,"Normal"
10.843,6.9738,0.8462,5.1662,0.0036697,0.048318,0.06391,0.2322,"Normal"
10.666,7.1867,0.83435,5.1226,0.0030433,0.035998,0.077123,0.22494,"Normal"
12.243,6.6565,0.79305,5.307,0.0019826,0.025395,0.082766,0.23026,"Normal"
9.6861,7.3013,0.88541,5.0345,0.002198,0.03448,0.074897,0.23137,"Normal"
12.32,6.7418,0.807,5.4145,0.0030485,0.03962,0.078173,0.24264,"Normal"
12.212,6.932,0.81227,5.2725,0.0022849,0.03519,0.081157,0.22813,"Normal"
12.339,7.8117,0.847,5.1874,0.0034713,0.040342,0.084048,0.22013,"Normal"
10.931,7.9076,0.80051,5.1483,0.0013144,0.038172,0.074035,0.214,"Normal"
10.653,7.3537,0.84613,5.3166,0.002377,0.042658,0.072034,0.23334,"Normal"
12.36,6.5056,0.78987,5.0439,0.0026349,0.05678,0.067431,0.22485,"Normal"
11.86,6.9621,0.80486,5.438,0.0015395,0.038767,0.081481,0.23262,"Normal"
12.234,7.2638,0.7346,4.8801,0.0020698,0.033194,0.073171,0.22312,"Normal"
11.574,7.8584,0.77628,5.2044,0.002361,0.028457,0.078457,0.23161,"Normal"
10.569,6.658,0.85964,5.1508,0.0025333,0.044662,0.06996,0.23845,"Normal"
10.299,8.1032,0.81195,5.1811,0.0024097,0.039029,0.080405,0.21753,"Normal"
11.344,7.4981,0.78394,4.8594,0.0025221,0.037971,0.061232,0.22064,"Normal"
9.8337,9.7187,0.86261,5.1701,0.0034424,0.056237,0.075246,0.22866,"Normal"
11.956,6.7955,0.75161,5.0843,0.0017255,0.037585,0.070188,0.22312,"Normal"
10.51,7.7852,0.75603,5.0442,0.0024435,0.024706,0.092117,0.21218,"Normal"
12.111,6.5456,0.8218,5.1063,0.0021265,0.029721,0.077829,0.21717,"Normal"
13.125,5.9189,0.76523,5.1565,0.0024308,0.035928,0.075921,0.22562,"Normal"
10.592,6.2317,0.76436,5.2831,0.0024174,0.047846,0.07321,0.23181,"Normal"
10.815,7.9733,0.78478,5.0777,0.0023836,0.042672,0.072577,0.23272,"Normal"
12.545,6.7879,0.75328,5.3804,0.0023019,0.033707,0.069982,0.24076,"Normal"
9.9004,7.1819,0.81006,4.7739,0.0027584,0.044679,0.067875,0.21645,"Normal"
10.78,8.7021,0.83201,5.4252,0.0021827,0.03648,0.079665,0.2335,"Normal"
10.506,6.773,0.77264,5.2337,0.0026771,0.032154,0.066796,0.2199,"Normal"
9.8157,6.3863,0.8866,5.2781,0.0039038,0.042108,0.072154,0.24351,"Normal"
11.675,8.3447,0.77275,4.8543,0.0023972,0.03563,0.084225,0.22387,"Normal"
12.859,7.5869,0.8211,5.1795,0.0021496,0.024322,0.078938,0.2238,"Normal"
10.213,6.3656,0.78223,5.2011,0.0023056,0.039829,0.073145,0.23039,"Normal"
12.315,8.2035,0.74272,5.1657,0.0035594,0.03659,0.066036,0.23298,"Normal"
10.862,7.2371,0.69004,4.8253,0.0025675,0.040538,0.073684,0.21581,"Normal"
13.35,7.9714,0.74257,5.1253,0.0022752,0.038227,0.086951,0.22623,"Normal"
10.956,5.8329,0.74428,5.1417,0.0023169,0.035231,0.069626,0.2457,"Normal"
11.814,7.9886,0.83025,5.1588,0.0016764,0.05053,0.06174,0.23232,"Normal"
11.852,6.9383,0.74879,5.1956,0.0022409,0.040351,0.084422,0.22355,"Normal"
9.9513,8.0103,0.79455,5.0215,0.0022679,0.034802,0.068116,0.23379,"Normal"
11.721,7.1167,0.77439,4.941,0.0017135,0.045031,0.078205,0.21378,"Normal"
10.867,7.0441,0.79531,5.0533,0.0022545,0.029951,0.074692,0.22306,"Normal"
12.876,7.3199,0.85364,4.9878,0.0024924,0.04241,0.07206,0.22697,"Normal"
9.8826,8.2698,0.75847,4.9658,0.0031376,0.043402,0.077416,0.22485,"Normal"
11.164,6.5809,0.78931,5.1649,0.0024096,0.032063,0.070749,0.22326,"Normal"
11.793,8.6403,0.82922,4.9057,0.0032775,0.040173,0.067994,0.23608,"Normal"
12.696,7.1144,0.77124,5.2321,0.002631,0.04471,0.08332,0.23124,"Normal"
9.6888,6.92,0.82483,4.9148,0.0017795,0.0361,0.065839,0.22401,"Normal"
12.801,7.7717,0.80523,4.9288,0.0022659,0.039631,0.078742,0.22957,"Normal"
10.305,6.8897,0.75913,5.0137,0.0029648,0.030778,0.064119,0.21647,"Normal"
10.788,7.392,0.88343,5.2907,0.0019058,0.036749,0.066478,0.23758,"Normal"
12.001,6.9032,0.80215,5.0847,0.0023412,0.032469,0.078669,0.22217,"Normal"
8.4191,8.8539,0.86771,5.2786,0.0033077,0.038012,0.067681,0.23565,"Normal"
11.719,6.925,0.91473,5.1847,0.0020565,0.04056,0.076832,0.23387,"Normal"
12.116,7.8593,0.81058,5.231,0.0018003,0.034516,0.086376,0.22582,"Normal"
10.158,6.7499,0.90438,5.3602,0.0015877,0.040745,0.073372,0.22815,"Normal"
11.24,7.6625,0.84179,5.1375,0.0019996,0.047031,0.07772,0.23133,"Normal"
12.41,5.8436,0.77744,4.9272,0.001695,0.040913,0.078375,0.21661,"Normal"
12.123,8.2386,0.82128,5.0391,0.0026527,0.037523,0.083069,0.22645,"Normal"
10.834,6.8484,0.81139,5.3903,0.002697,0.040463,0.067438,0.23508,"Normal"
11.214,8.3871,0.82186,5.2379,0.0021413,0.040342,0.067436,0.23395,"Normal"
12.768,6.3717,0.82714,5.0095,0.0016155,0.039988,0.086269,0.22893,"Normal"
10.938,7.5493,0.71299,5.4422,0.0025193,0.02836,0.082062,0.2322,"Normal"
10.281,7.2909,0.78084,5.2939,0.002116,0.033729,0.067693,0.22851,"Normal"
12.032,8.0928,0.7552,5.1149,0.0031389,0.042276,0.079063,0.2296,"Normal"
10.259,6.5892,0.77948,5.5043,0.0018203,0.042338,0.07023,0.24341,"Normal"
12.026,8.408,0.75789,5.0587,0.0022674,0.046582,0.071628,0.21981,"Normal"
12.173,8.9531,0.78073,5.5246,0.0022468,0.04629,0.069766,0.2464,"Normal"
9.2626,8.0118,0.75147,4.9874,0.0021821,0.041422,0.066237,0.21906,"Normal"
12.433,7.1954,0.88046,5.2392,0.001833,0.030256,0.085369,0.24548,"Normal"
13.365,7.4713,0.81873,5.3907,0.001743,0.028357,0.082866,0.23516,"Normal"
9.4801,8.7568,0.86393,5.2478,0.0024736,0.036241,0.075391,0.23392,"Normal"
11.778,6.8484,0.78351,4.9001,0.0017329,0.040213,0.07655,0.21877,"Normal"
11.851,7.7128,0.77194,5.3506,0.003373,0.038443,0.080038,0.22098,"Normal"
11.255,7.6981,0.86394,5.052,0.001771,0.0412,0.081176,0.22991,"Normal"
11.901,8.3174,0.87978,5.4097,0.002942,0.039187,0.077258,0.25135,"Normal"
8.7826,6.2797,0.8044,5.1259,0.0020996,0.060578,0.068141,0.22616,"Normal"
11.898,6.4385,0.7993,5.1254,0.0025707,0.032668,0.062942,0.23019,"Normal"
12.295,7.5054,0.75679,5.2697,0.0020661,0.047266,0.082665,0.23137,"Normal"
10.507,7.469,0.83732,5.3194,0.0026038,0.060205,0.078443,0.23126,"Normal"
11.861,6.855,0.80923,5.1282,0.0023304,0.045441,0.073305,0.23295,"Normal"
11.115,7.9001,0.79778,5.3995,0.0021299,0.043094,0.090539,0.23017,"Normal"
11.785,7.9077,0.85325,5.0202,0.0025798,0.040647,0.089583,0.24747,"Normal"
13.664,7.0788,0.80745,5.265,0.002925,0.035726,0.083221,0.23642,"Normal"
9.804,7.3349,0.81717,5.5401,0.0025922,0.04099,0.066006,0.23843,"Normal"
9.1373,7.3578,0.78437,4.862,0.0023684,0.049549,0.076115,0.22177,"Normal"
10.932,7.2002,0.82875,5.6661,0.0018016,0.033165,0.065657,0.24289,"Normal"
10.357,8.3502,0.7518,4.7767,0.0029789,0.036368,0.073743,0.20345,"Normal"
12.444,8.6649,0.8993,5.4977,0.0024639,0.056586,0.069703,0.25659,"Normal"
10.025,7.7704,0.7679,4.9234,0.0017119,0.041581,0.072159,0.22117,"Normal"
12.396,7.1895,0.84971,5.0806,0.0027326,0.034616,0.081969,0.23256,"Normal"
11.204,6.6138,0.82325,5.1565,0.0020599,0.052048,0.068094,0.24573,"Normal"
10.796,8.1461,0.80417,5.1892,0.0028974,0.032209,0.075499,0.2391,"Normal"
11.757,7.6832,0.74902,4.7791,0.0022007,0.039816,0.074545,0.21657,"Normal"
9.5484,9.0271,0.83508,5.2454,0.0021393,0.033631,0.079521,0.22753,"Normal"
9.9752,6.9135,0.72899,5.0176,0.0024789,0.042622,0.067292,0.21859,"Normal"
14.182,9.0806,0.80662,5.2849,0.0021129,0.049867,0.073133,0.23117,"Normal"
9.9315,7.5618,0.68976,5.2786,0.0017912,0.035325,0.083067,0.21569,"Normal"
8.8602,8.5813,0.7896,5.0807,0.0025931,0.037412,0.075127,0.22408,"Normal"
11.218,7.066,0.78418,5.2688,0.002618,0.043515,0.072328,0.23919,"Normal"
11.561,8.0622,0.78764,4.8719,0.0035098,0.043409,0.076794,0.21543,"Normal"
9.9486,6.379,0.87584,5.2471,0.0018554,0.051959,0.079948,0.23802,"Normal"
11.553,8.2175,0.792,5.3616,0.0023994,0.038206,0.064634,0.23474,"Normal"
10.079,8.0108,0.78995,5.2113,0.0033695,0.039066,0.071757,0.23967,"Normal"
12.595,7.5663,0.78807,5.0135,0.0028371,0.031681,0.075342,0.22658,"Normal"
10.543,7.4218,0.75231,5.2073,0.0023423,0.042753,0.064172,0.23738,"Normal"
10.526,7.9173,0.73728,4.8165,0.0021834,0.052395,0.073456,0.21642,"Normal"
12.629,7.5782,0.8481,5.3483,0.0028936,0.038303,0.069836,0.24805,"Normal"
11.813,9.0014,0.84125,5.2362,0.0023673,0.038815,0.065829,0.24952,"Normal"
10.104,7.205,0.84254,5.0347,0.0021296,0.038546,0.081586,0.22741,"Normal"
7.8902,7.9296,0.76932,4.7684,0.0026554,0.034968,0.062095,0.21175,"Normal"
11.934,8.6976,0.88584,4.8797,0.00183,0.039438,0.075635,0.22061,"Normal"
12.349,7.1502,0.74202,5.0827,0.0013731,0.038035,0.089018,0.22895,"Normal"
11.274,8.3066,0.84264,4.8797,0.0021724,0.034193,0.07277,0.22154,"Normal"
8.9845,7.0113,0.84079,4.7941,0.0028133,0.054295,0.06992,0.21801,"Normal"
14.075,9.3385,0.80007,5.3689,0.0026639,0.03938,0.066304,0.24636,"Normal"
11.433,7.6033,0.85186,5.156,0.0025881,0.030196,0.070729,0.23713,"Normal"
10.589,9.3673,0.81613,5.0397,0.002152,0.038075,0.075685,0.22478,"Normal"
10.336,7.2713,0.75179,4.937,0.0015985,0.032507,0.067961,0.22329,"Normal"
11.53,8.5721,0.82411,5.0844,0.0026002,0.045692,0.073714,0.23482,"Normal"
13.503,7.3691,0.94396,5.2857,0.0026581,0.037895,0.085707,0.23843,"Normal"
10.866,7.9303,0.80662,5.2244,0.0020996,0.02859,0.07712,0.22263,"Normal"
9.2495,8.6875,0.86386,5.0428,0.0028718,0.048212,0.075218,0.22839,"Normal"
13.565,7.0981,0.74452,4.9746,0.0017831,0.032698,0.073475,0.22901,"Normal"
12.275,8.1861,0.79732,5.3015,0.0026881,0.050369,0.087826,0.23182,"Normal"
10.987,8.3083,0.90241,5.1122,0.0029975,0.037139,0.081238,0.23457,"Normal"
9.4218,8.186,0.85147,5.2937,0.0028186,0.045332,0.066698,0.23455,"Normal"
10.758,7.1178,0.77899,4.9355,0.002943,0.054628,0.080633,0.21412,"Normal"
13.822,8.9095,0.86539,5.1835,0.0021021,0.056732,0.06573,0.23421,"Normal"
10.354,7.4578,0.72621,5.2837,0.0024916,0.044502,0.063631,0.22805,"Normal"
9.2458,8.975,0.81074,5.0593,0.0022835,0.047589,0.070373,0.2285,"Normal"
12.247,8.3592,0.72345,4.8827,0.0022225,0.047403,0.069647,0.23583,"Normal"
10.659,7.1751,0.7732,5.0572,0.0028135,0.04713,0.07384,0.22142,"Normal"
9.0554,7.2222,0.80984,5.2067,0.0019624,0.030861,0.058331,0.24005,"Normal"
8.438,7.6819,0.80956,5.3344,0.0021144,0.037338,0.063251,0.24332,"Normal"
11.277,6.8939,0.85068,4.8394,0.0035812,0.05467,0.070304,0.24094,"Normal"
13.494,8.8807,0.82127,5.1339,0.0025381,0.038377,0.071062,0.23805,"Normal"
9.8878,6.9006,0.81499,5.142,0.0021833,0.051343,0.07141,0.23869,"Normal"
10.369,7.986,0.8402,5.3444,0.0031211,0.044072,0.074051,0.23526,"Normal"
14.847,6.5212,0.90549,5.7954,0.0019808,0.03505,0.091419,0.26014,"Normal"
10.887,7.5381,1.0454,5.9956,0.0027085,0.050064,0.093581,0.28595,"Normal"
12.38,6.5549,0.87369,5.6152,0.0035718,0.055808,0.10105,0.24944,"Normal"
10.889,7.5655,1.0313,6.3979,0.0032804,0.029586,0.081077,0.28046,"Normal"
10.921,5.4256,0.87717,5.7053,0.0020637,0.055087,0.082054,0.27003,"Normal"
13.176,5.6293,0.91766,6.0611,0.0028554,0.033469,0.085704,0.2692,"Normal"
8.3115,6.9249,1.0434,5.9925,0.0022581,0.036106,0.066349,0.2722,"Normal"
