"V1","V2","V3","V4","V5","V6","V7","V8","fault"
81.968,41.769,0.32974,1.8454,0.0027407,0.057021,0.03463,0.081773,"Ball_014_1"
59.741,20.924,0.20929,1.3438,0.002501,0.027383,0.0308,0.061801,"Ball_014_1"
70.359,33.436,0.2559,1.3672,0.0020955,0.035367,0.037573,0.063531,"Ball_014_1"
67.288,29.934,0.23578,1.2534,0.0017614,0.029185,0.031253,0.062196,"Ball_014_1"
73.884,32.208,0.21817,1.5063,0.001671,0.0311,0.031456,0.069922,"Ball_014_1"
51.111,14.897,0.18875,1.2377,0.0015455,0.024555,0.030543,0.060313,"Ball_014_1"
63.433,23.324,0.2346,1.2185,0.0021779,0.032221,0.026059,0.064852,"Ball_014_1"
66.906,22.567,0.21784,1.2936,0.001756,0.022921,0.026303,0.066406,"Ball_014_1"
93.97,73.598,0.31405,1.5305,0.0017083,0.026141,0.032406,0.067732,"Ball_014_1"
55.771,25.807,0.22129,1.2334,0.0017753,0.023864,0.029838,0.061817,"Ball_014_1"
78.844,47.252,0.21732,1.3045,0.0022553,0.031434,0.030469,0.062586,"Ball_014_1"
55.242,19.017,0.2259,1.2781,0.0012304,0.026779,0.03189,0.05771,"Ball_014_1"
79.974,34.838,0.2587,1.6574,0.0022216,0.033834,0.037512,0.074736,"Ball_014_1"
47.539,11.804,0.18508,1.3358,0.0015323,0.023584,0.032519,0.060296,"Ball_014_1"
69.277,35.35,0.25555,1.3759,0.0020448,0.02831,0.031657,0.068086,"Ball_014_1"
65.302,34.056,0.22084,1.4643,0.001461,0.026455,0.026544,0.061746,"Ball_014_1"
92.834,42.544,0.25407,1.5264,0.0018148,0.039318,0.033531,0.070965,"Ball_014_1"
51.933,14.991,0.18045,1.2742,0.0013163,0.026844,0.033141,0.055506,"Ball_014_1"
77.503,47.992,0.22118,1.4192,0.0025907,0.037236,0.033438,0.063609,"Ball_014_1"
60.417,30.792,0.19619,1.2994,0.0015898,0.024563,0.031286,0.064618,"Ball_014_1"
84.211,48.342,0.28429,1.5716,0.0024042,0.048065,0.037685,0.06356,"Ball_014_1"
48.339,16.561,0.2005,1.2143,0.001756,0.022377,0.032647,0.056245,"Ball_014_1"
66.943,28.264,0.20033,1.3054,0.0019879,0.028442,0.040081,0.066191,"Ball_014_1"
62.648,25.935,0.19085,1.1679,0.002481,0.024843,0.033306,0.061576,"Ball_014_1"
104.48,68.658,0.27427,1.4636,0.0020526,0.036237,0.038531,0.072936,"Ball_014_1"
59.75,25.729,0.19395,1.2128,0.0020549,0.028028,0.025692,0.055982,"Ball_014_1"
82.09,26.087,0.29266,1.4137,0.0021649,0.039664,0.032335,0.068312,"Ball_014_1"
75.479,28.579,0.23632,1.3912,0.0019401,0.031889,0.038168,0.065459,"Ball_014_1"
82.004,44.932,0.2803,1.4327,0.0016842,0.035603,0.031037,0.074014,"Ball_014_1"
61.327,23.01,0.21784,1.5427,0.0017729,0.029599,0.033062,0.0627,"Ball_014_1"
107.33,64.391,0.3239,1.8929,0.0019814,0.040199,0.055544,0.069963,"Ball_014_1"
84.372,48.146,0.31878,1.4716,0.0016859,0.03267,0.047573,0.070732,"Ball_014_1"
83.907,47.502,0.22431,1.5455,0.0020201,0.032669,0.036212,0.068627,"Ball_014_1"
64.701,23.121,0.21619,1.3349,0.0014921,0.026654,0.034817,0.060916,"Ball_014_1"
84.403,46.135,0.40619,1.6146,0.0032431,0.059637,0.037154,0.091539,"Ball_014_1"
56.298,19.149,0.22634,1.417,0.0024341,0.022762,0.034542,0.063606,"Ball_014_1"
108.26,62.215,0.2658,1.6271,0.0013339,0.036011,0.03622,0.078051,"Ball_014_1"
60.271,28.6,0.2257,1.2202,0.0019201,0.030585,0.029883,0.058653,"Ball_014_1"
78.448,23.451,0.26982,1.6542,0.0015089,0.034117,0.029329,0.073656,"Ball_014_1"
84.985,34.122,0.27927,1.5478,0.0014437,0.030121,0.034567,0.07049,"Ball_014_1"
62.779,24.871,0.27093,1.3596,0.0021802,0.038322,0.034207,0.064694,"Ball_014_1"
65.202,19.559,0.26106,1.3074,0.002012,0.024772,0.027513,0.054406,"Ball_014_1"
54.745,25.298,0.24095,1.3449,0.0025147,0.034861,0.030892,0.067317,"Ball_014_1"
53.868,20.474,0.22799,1.3692,0.0020442,0.025085,0.034322,0.064999,"Ball_014_1"
78.452,54.141,0.23821,1.5677,0.0018047,0.030052,0.03786,0.073202,"Ball_014_1"
60.726,22.246,0.26218,1.5022,0.0021873,0.030917,0.037333,0.077871,"Ball_014_1"
99.813,30.214,0.23464,1.5838,0.0020704,0.071102,0.034455,0.087177,"Ball_014_1"
68.511,39.191,0.25361,1.5079,0.0028566,0.02654,0.034742,0.061629,"Ball_014_1"
86.549,34.307,0.24517,1.2305,0.0021629,0.042136,0.03249,0.072161,"Ball_014_1"
58.05,29.388,0.2211,1.2472,0.0021159,0.030967,0.033955,0.05734,"Ball_014_1"
117.8,36.476,0.32505,1.5664,0.0027242,0.047095,0.038334,0.073881,"Ball_014_1"
53.678,20.214,0.22165,1.3228,0.0019017,0.029711,0.029254,0.064513,"Ball_014_1"
93.78,84.382,0.32062,1.8919,0.0025549,0.045681,0.044705,0.080516,"Ball_014_1"
106.35,60.179,0.35865,1.935,0.0025269,0.072905,0.051471,0.093584,"Ball_014_1"
95.05,36.578,0.2226,1.3997,0.0017471,0.045909,0.032039,0.076559,"Ball_014_1"
63.942,18.989,0.21312,1.3811,0.0022168,0.029445,0.032179,0.06537,"Ball_014_1"
81.672,43.35,0.23186,1.7551,0.0022017,0.05589,0.042207,0.078791,"Ball_014_1"
100.1,49.005,0.41051,1.9817,0.0026755,0.056861,0.049032,0.10469,"Ball_014_1"
72.538,26.467,0.23347,1.4271,0.0018223,0.042669,0.038606,0.075855,"Ball_014_1"
61.318,30.161,0.26811,1.4956,0.001557,0.027649,0.042802,0.072339,"Ball_014_1"
89.935,39.664,0.25145,1.5433,0.0029732,0.059728,0.039183,0.077126,"Ball_014_1"
85.927,37.435,0.23466,1.4232,0.0022026,0.032238,0.035607,0.075804,"Ball_014_1"
77.433,29.574,0.22844,1.3415,0.0021107,0.025849,0.031352,0.061089,"Ball_014_1"
57.593,21.322,0.21361,1.1952,0.0017987,0.023086,0.037,0.057638,"Ball_014_1"
117.77,56.7,0.3282,1.9573,0.0024426,0.048253,0.041323,0.089403,"Ball_014_1"
119.23,51.116,0.38556,2.0012,0.0032407,0.061186,0.069415,0.09973,"Ball_014_1"
144.37,71.261,0.40562,2.0462,0.0023022,0.037433,0.047658,0.071824,"Ball_014_1"
90.405,35.272,0.23734,1.5131,0.0019718,0.033533,0.041941,0.070282,"Ball_014_1"
114.92,61.269,0.36236,1.8928,0.0034085,0.041829,0.049398,0.076425,"Ball_014_1"
76.184,44.018,0.23193,1.435,0.0021308,0.038514,0.035893,0.073313,"Ball_014_1"
147.71,106.14,0.42909,2.0725,0.0029959,0.06979,0.048669,0.091682,"Ball_014_1"
95.236,42.446,0.30247,1.4809,0.0016278,0.028055,0.038175,0.064868,"Ball_014_1"
149.07,77.156,0.45508,1.8935,0.0026005,0.055065,0.048736,0.091231,"Ball_014_1"
83.463,36.416,0.28597,1.7313,0.0024717,0.036607,0.038812,0.076188,"Ball_014_1"
141.34,67.37,0.42545,2.189,0.0034845,0.063834,0.05423,0.093502,"Ball_014_1"
80.895,37.365,0.27678,1.6739,0.0032594,0.048312,0.040784,0.08282,"Ball_014_1"
74.906,25.246,0.21613,1.3021,0.002039,0.040464,0.031655,0.061399,"Ball_014_1"
79.881,32.543,0.26676,1.3855,0.0018316,0.026988,0.041028,0.060279,"Ball_014_1"
123.92,65.747,0.3939,2.1492,0.0032864,0.073578,0.042453,0.10302,"Ball_014_1"
113.73,46.569,0.25887,1.5174,0.0019723,0.042439,0.040884,0.076409,"Ball_014_1"
88.219,33.548,0.28059,1.3226,0.0029717,0.059708,0.033181,0.07686,"Ball_014_1"
71.387,49.951,0.23808,1.5946,0.0024087,0.031792,0.038605,0.073892,"Ball_014_1"
124.92,79.674,0.38055,2.1742,0.0019604,0.047364,0.048646,0.096546,"Ball_014_1"
85.546,58.976,0.33114,2.13,0.0039382,0.064067,0.061732,0.096371,"Ball_014_1"
78.329,40.863,0.21477,1.4298,0.0020597,0.031136,0.032583,0.067379,"Ball_014_1"
57.78,25.233,0.25085,1.3713,0.0022762,0.025859,0.028515,0.068404,"Ball_014_1"
97.229,66.767,0.39215,1.8901,0.0027509,0.08252,0.053464,0.10397,"Ball_014_1"
75.487,28.761,0.26099,1.5479,0.0025813,0.036629,0.034311,0.079355,"Ball_014_1"
64.69,29.359,0.20583,1.2199,0.0018464,0.028048,0.025782,0.058376,"Ball_014_1"
73.428,39.023,0.22219,1.5244,0.0022399,0.03257,0.033083,0.069689,"Ball_014_1"
65.726,38.001,0.23082,1.4312,0.0017299,0.035986,0.03836,0.064296,"Ball_014_1"
86.032,39.834,0.2516,1.6213,0.00194,0.035785,0.034498,0.072469,"Ball_014_1"
65.595,21.628,0.22071,1.3871,0.0021215,0.04264,0.031865,0.061855,"Ball_014_1"
53.096,21.511,0.19564,1.3004,0.0013136,0.023588,0.027333,0.058449,"Ball_014_1"
64.933,26.802,0.2159,1.2257,0.0018888,0.029298,0.033737,0.063631,"Ball_014_1"
56.113,21.458,0.17525,1.2247,0.0020895,0.030812,0.029577,0.064221,"Ball_014_1"
64.59,24.099,0.18059,1.2281,0.0017698,0.024987,0.028833,0.058051,"Ball_014_1"
56.421,17.25,0.18155,1.2053,0.0013102,0.024945,0.029697,0.063593,"Ball_014_1"
63.737,23.915,0.24387,1.3687,0.0020569,0.025461,0.033749,0.067482,"Ball_014_1"
70.969,29.823,0.21067,1.3004,0.0025348,0.02704,0.029984,0.063641,"Ball_014_1"
79.211,56.15,0.30872,1.513,0.0021488,0.034726,0.029322,0.069024,"Ball_014_1"
59.619,14.954,0.2106,1.331,0.0016366,0.021751,0.029625,0.063322,"Ball_014_1"
65.401,29.683,0.22578,1.3164,0.0016372,0.032975,0.037647,0.068037,"Ball_014_1"
70.472,30.292,0.24119,1.3037,0.0021011,0.0261,0.031295,0.064636,"Ball_014_1"
94.038,54.186,0.3348,1.4214,0.0020617,0.025074,0.033262,0.067704,"Ball_014_1"
61.076,26.666,0.1802,1.2497,0.0020886,0.021184,0.033425,0.06018,"Ball_014_1"
92.228,47.106,0.3263,1.8119,0.0017877,0.038952,0.030137,0.068219,"Ball_014_1"
74.273,34.278,0.2258,1.4507,0.001743,0.027516,0.029507,0.070261,"Ball_014_1"
97.97,64.147,0.30732,1.5665,0.0016869,0.026297,0.030762,0.062808,"Ball_014_1"
54.91,27.413,0.23923,1.5235,0.0018019,0.03543,0.031163,0.070246,"Ball_014_1"
107.85,63.418,0.29891,1.9819,0.0016068,0.036262,0.029004,0.084209,"Ball_014_1"
93.071,62.371,0.2762,2.0985,0.0022625,0.033903,0.03766,0.088145,"Ball_014_1"
106.4,49.773,0.32909,1.6203,0.0020707,0.027845,0.027031,0.061096,"Ball_014_1"
66.134,25.661,0.2079,1.2265,0.0018524,0.02731,0.023549,0.057988,"Ball_014_1"
89.004,36.442,0.27036,2.0378,0.0017895,0.03661,0.034142,0.086057,"Ball_014_1"
68.516,25.735,0.34748,2.2427,0.0026268,0.04075,0.045217,0.10615,"Ball_014_1"
101.72,85.143,0.33063,2.0593,0.0026446,0.031979,0.037498,0.075282,"Ball_014_1"
71.938,36.185,0.25801,1.3685,0.0017534,0.030638,0.0363,0.062284,"Ball_014_1"
64.042,23.975,0.2713,1.7145,0.0021949,0.031534,0.038229,0.086346,"Ball_014_1"
77.5,35.059,0.31476,1.7826,0.0026716,0.038504,0.04305,0.084724,"Ball_014_1"
93.577,48.257,0.27878,2.2752,0.0024199,0.029846,0.042575,0.098824,"Ball_014_1"
66.206,35.372,0.2019,1.5132,0.0020358,0.021103,0.049407,0.06739,"Ball_014_1"
84.954,38.633,0.31535,1.6012,0.0021,0.032904,0.035699,0.071465,"Ball_014_1"
75.04,48.966,0.26884,1.5656,0.0024378,0.047018,0.029558,0.079794,"Ball_014_1"
82.519,62.109,0.26672,1.7818,0.0019886,0.043248,0.036598,0.071816,"Ball_014_1"
71.453,27.461,0.21917,1.3395,0.0016753,0.029853,0.028896,0.065451,"Ball_014_1"
92.031,49.072,0.28453,1.6824,0.0030417,0.044459,0.035932,0.08009,"Ball_014_1"
84.521,26.169,0.27313,1.6634,0.0026593,0.034646,0.041742,0.073,"Ball_014_1"
113.77,51.769,0.3347,2.0183,0.0021852,0.048092,0.048492,0.092616,"Ball_014_1"
104.32,37.347,0.31113,1.8626,0.0034076,0.034429,0.051034,0.092728,"Ball_014_1"
113.07,52.843,0.34027,1.8689,0.001924,0.04728,0.045982,0.078993,"Ball_014_1"
71.465,42.118,0.27153,1.4858,0.0019171,0.048791,0.041442,0.071344,"Ball_014_1"
157.19,82.156,0.49155,2.6535,0.0027631,0.088777,0.045666,0.12984,"Ball_014_1"
92.559,57.218,0.23723,1.7197,0.002092,0.031114,0.04226,0.074022,"Ball_014_1"
118.93,59.377,0.26785,1.7876,0.0016893,0.033667,0.036715,0.07404,"Ball_014_1"
72.648,29.413,0.28225,1.8596,0.0026495,0.028492,0.045917,0.066744,"Ball_014_1"
123.41,93.404,0.37161,2.5334,0.0027731,0.041452,0.053409,0.085778,"Ball_014_1"
89.772,57.8,0.30953,1.9863,0.0031186,0.065171,0.052172,0.093816,"Ball_014_1"
83.802,39.927,0.26809,1.5632,0.002587,0.051495,0.039212,0.08962,"Ball_014_1"
81.196,36.787,0.27488,1.4335,0.0026898,0.038265,0.044576,0.067956,"Ball_014_1"
117.12,50.474,0.32504,2.0302,0.0024404,0.081681,0.048724,0.09486,"Ball_014_1"
72.305,21.412,0.29557,1.6828,0.0020424,0.031163,0.039083,0.07694,"Ball_014_1"
120.52,59.805,0.32164,2.0562,0.001804,0.02714,0.030092,0.064456,"Ball_014_1"
74.912,41.19,0.29878,1.7905,0.0022609,0.029876,0.053301,0.074932,"Ball_014_1"
93.123,56.323,0.33315,1.908,0.0022807,0.033874,0.057164,0.065387,"Ball_014_1"
65.668,21.006,0.21405,1.3673,0.001733,0.027063,0.025529,0.06506,"Ball_014_1"
66.079,29.097,0.20813,1.3885,0.0021659,0.030745,0.02796,0.064836,"Ball_014_1"
81.681,40.15,0.25375,1.4877,0.0021882,0.046915,0.037463,0.075533,"Ball_014_1"
95.621,53.618,0.32537,1.6929,0.0025991,0.07424,0.044661,0.099878,"Ball_014_1"
81.288,26.609,0.22102,1.4539,0.002138,0.031551,0.039775,0.069005,"Ball_014_1"
50.093,28.453,0.20088,1.7954,0.0023958,0.040366,0.030204,0.078896,"Ball_014_1"
63.557,27.227,0.24035,1.471,0.0024785,0.029471,0.03835,0.063499,"Ball_014_1"
89.736,43.474,0.24155,1.4232,0.0019744,0.041843,0.035464,0.069329,"Ball_014_1"
79.24,27.52,0.29258,1.5506,0.0024751,0.039273,0.040867,0.082792,"Ball_014_1"
65.41,40.735,0.2183,1.348,0.0020862,0.032322,0.030456,0.066731,"Ball_014_1"
56.96,24.899,0.2648,1.3785,0.0014908,0.029929,0.038893,0.065013,"Ball_014_1"
86.037,45.477,0.24608,1.2741,0.0029816,0.044205,0.03309,0.077178,"Ball_014_1"
92.333,46.502,0.37959,1.707,0.0030565,0.038747,0.044235,0.082341,"Ball_014_1"
86.899,37.063,0.28565,1.6038,0.0021868,0.036911,0.034392,0.077125,"Ball_014_1"
66.134,29.875,0.23339,1.6315,0.0022321,0.027564,0.053448,0.075373,"Ball_014_1"
134.66,74.923,0.35573,1.7033,0.0028008,0.046988,0.038645,0.078688,"Ball_014_1"
104.81,42.47,0.33356,1.5849,0.0026863,0.039678,0.04702,0.087585,"Ball_014_1"
80.797,24.634,0.54379,1.8573,0.0022299,0.052533,0.034585,0.087975,"Ball_014_1"
73.157,24.348,0.19238,1.3186,0.0019692,0.02571,0.033034,0.060284,"Ball_014_1"
139.9,104.61,0.40911,2.0494,0.0031571,0.047855,0.047266,0.081838,"Ball_014_1"
96.774,56.708,0.31265,1.839,0.0029832,0.038104,0.048662,0.091075,"Ball_014_1"
152.67,106.65,0.41876,2.2673,0.0020955,0.048186,0.049012,0.089672,"Ball_014_1"
69.906,32.856,0.21284,1.3213,0.0025022,0.023071,0.038788,0.056594,"Ball_014_1"
115.29,63.305,0.32109,1.6448,0.0033152,0.048889,0.038237,0.073161,"Ball_014_1"
91.449,34.119,0.285,1.3931,0.0019427,0.034527,0.035232,0.069828,"Ball_014_1"
192.38,135.25,0.49367,2.307,0.004072,0.12763,0.0487,0.11428,"Ball_014_1"
72.545,38.31,0.23731,1.4093,0.0018927,0.035217,0.033034,0.063012,"Ball_014_1"
87.469,39.972,0.21658,1.5129,0.0025763,0.037596,0.036259,0.063784,"Ball_014_1"
59.303,26.074,0.23885,1.2976,0.0019954,0.032778,0.030262,0.061825,"Ball_014_1"
147.73,70.752,0.41057,2.0844,0.0029607,0.091225,0.046408,0.11252,"Ball_014_1"
107.12,44.076,0.18534,0.79382,0.0014246,0.060474,0.024422,0.047611,"Ball_021_1"
113.88,67.582,0.15438,0.79394,0.0010541,0.086617,0.026956,0.059246,"Ball_021_1"
111.39,70.121,0.20491,0.89352,0.001352,0.078836,0.022265,0.062433,"Ball_021_1"
161.16,73.023,0.25254,0.98703,0.0017276,0.066608,0.026004,0.056882,"Ball_021_1"
108.75,59.015,0.17449,0.85358,0.0013928,0.060672,0.029385,0.05717,"Ball_021_1"
142.72,84.324,0.21426,0.8755,0.0013312,0.097585,0.031279,0.069716,"Ball_021_1"
145.76,71.929,0.20955,0.96381,0.0017863,0.080223,0.027553,0.055539,"Ball_021_1"
104.56,58.734,0.18751,0.79633,0.0014893,0.082354,0.026309,0.056455,"Ball_021_1"
121.21,74.881,0.19861,0.98212,0.0016139,0.093891,0.039042,0.063789,"Ball_021_1"
151.58,73.385,0.28143,1.334,0.001675,0.10024,0.048322,0.068739,"Ball_021_1"
92.444,56.268,0.17985,1.1219,0.0013349,0.078246,0.029016,0.054652,"Ball_021_1"
131.3,70.961,0.16145,0.88796,0.0011947,0.08847,0.028201,0.060765,"Ball_021_1"
139.91,67.918,0.18878,0.84686,0.0015443,0.057574,0.026706,0.053431,"Ball_021_1"
120.79,67.338,0.21797,1.1098,0.001459,0.076476,0.041081,0.06344,"Ball_021_1"
101.2,48.778,0.19774,1.0449,0.0016643,0.13093,0.030917,0.075472,"Ball_021_1"
178.54,96.652,0.42979,1.429,0.002093,0.13568,0.060598,0.10927,"Ball_021_1"
183.87,112.26,0.34033,1.77,0.0015376,0.19015,0.048472,0.10582,"Ball_021_1"
162.4,120.24,0.42687,1.5252,0.0020161,0.13996,0.073386,0.10455,"Ball_021_1"
155.08,100.77,0.34155,1.1784,0.0018536,0.072432,0.035926,0.06123,"Ball_021_1"
142.66,74.343,0.17123,0.82579,0.0017073,0.10115,0.026465,0.053481,"Ball_021_1"
128.33,71.726,0.2202,0.89143,0.0020001,0.11891,0.026125,0.068513,"Ball_021_1"
135.29,75.815,0.22278,0.87873,0.001765,0.088331,0.028433,0.058178,"Ball_021_1"
131.3,61.605,0.22315,0.88148,0.001554,0.06268,0.024673,0.050366,"Ball_021_1"
137.17,71.562,0.21636,0.84874,0.0016189,0.086128,0.026388,0.062905,"Ball_021_1"
130.57,74.168,0.23582,0.97317,0.001527,0.084129,0.035837,0.065999,"Ball_021_1"
120.01,61.578,0.20949,1.137,0.001656,0.071121,0.030378,0.054141,"Ball_021_1"
128.15,58.932,0.19215,0.84239,0.0017382,0.076864,0.021705,0.062866,"Ball_021_1"
136.5,77.14,0.21064,0.89083,0.0015562,0.066939,0.024362,0.050621,"Ball_021_1"
101.26,54.791,0.20807,0.75975,0.0019109,0.079845,0.026656,0.052235,"Ball_021_1"
122.68,67.135,0.16514,0.93833,0.0016525,0.098048,0.024378,0.057191,"Ball_021_1"
85.606,53.024,0.15873,0.85677,0.0014637,0.094878,0.026542,0.056662,"Ball_021_1"
175.43,69.56,0.23472,0.9561,0.0013522,0.084407,0.028355,0.061647,"Ball_021_1"
110.28,72.756,0.19178,0.97441,0.0014398,0.06987,0.032916,0.055027,"Ball_021_1"
120.36,65.794,0.18217,0.88558,0.0012738,0.10084,0.023324,0.062903,"Ball_021_1"
143.46,65.527,0.22866,0.88203,0.0015175,0.097671,0.027247,0.061464,"Ball_021_1"
106.27,63.721,0.17951,0.9079,0.0013039,0.077231,0.028236,0.06102,"Ball_021_1"
147.66,84.033,0.29685,1.1246,0.0016534,0.11879,0.045695,0.074615,"Ball_021_1"
193.59,133.87,0.69262,2.9985,0.0025549,0.24627,0.1072,0.16013,"Ball_021_1"
197.64,204.52,0.95541,2.6762,0.002537,0.21578,0.068767,0.17615,"Ball_021_1"
236.31,168.86,0.71587,3.1566,0.0017316,0.19931,0.082533,0.18728,"Ball_021_1"
234.53,146.33,0.39333,1.7814,0.002422,0.13225,0.057187,0.091875,"Ball_021_1"
139.9,70.627,0.26045,1.0441,0.0014826,0.079566,0.038197,0.060499,"Ball_021_1"
98.979,59.765,0.19321,0.8471,0.0015179,0.051167,0.022531,0.050658,"Ball_021_1"
114.8,65.357,0.19013,0.90111,0.0016153,0.087901,0.026444,0.055763,"Ball_021_1"
117.31,69.023,0.18614,0.89875,0.0012967,0.076179,0.028898,0.053306,"Ball_021_1"
134.97,82.441,0.17506,0.80294,0.0016878,0.093306,0.026531,0.059177,"Ball_021_1"
133.37,52.505,0.22692,0.93482,0.0013234,0.093643,0.025779,0.065576,"Ball_021_1"
129.16,59.142,0.18907,0.8268,0.0017565,0.11186,0.031143,0.069178,"Ball_021_1"
121.43,67.906,0.17442,0.89953,0.0016263,0.10051,0.02464,0.068672,"Ball_021_1"
136.33,64.062,0.15817,0.81735,0.0020462,0.061523,0.025843,0.056223,"Ball_021_1"
111.44,61.124,0.20773,0.914,0.0017745,0.092503,0.022883,0.055334,"Ball_021_1"
141.01,69.009,0.19901,0.86112,0.0016003,0.08473,0.029578,0.058603,"Ball_021_1"
138.89,73.346,0.22724,1.0921,0.0019581,0.091935,0.034289,0.065512,"Ball_021_1"
133.26,74.13,0.23862,1.0891,0.0014919,0.068873,0.030044,0.059393,"Ball_021_1"
117.32,66.487,0.14907,0.85142,0.0013548,0.078871,0.032874,0.054669,"Ball_021_1"
151.57,86.108,0.23997,1.0013,0.0013566,0.08689,0.039132,0.066383,"Ball_021_1"
110.07,63.217,0.18444,0.96866,0.0014551,0.058282,0.027499,0.046068,"Ball_021_1"
140.59,82.424,0.22627,0.87902,0.0011739,0.060781,0.026343,0.058263,"Ball_021_1"
111.9,61.811,0.17962,0.9569,0.001492,0.060073,0.028266,0.052556,"Ball_021_1"
169.99,101.34,0.22191,0.95364,0.0018589,0.076321,0.040417,0.066085,"Ball_021_1"
137.04,69.402,0.19808,0.9885,0.0016281,0.078996,0.034637,0.052484,"Ball_021_1"
122.37,63.807,0.21645,1.079,0.0019232,0.10127,0.034603,0.070476,"Ball_021_1"
156.5,93.516,0.2928,1.4936,0.0019892,0.13165,0.048289,0.10056,"Ball_021_1"
212.92,194.12,0.93952,2.3953,0.002017,0.12708,0.068448,0.11351,"Ball_021_1"
184.76,193.69,0.5961,3.4117,0.0028556,0.15954,0.039454,0.12954,"Ball_021_1"
-82.071,213.26,0.80822,1.9606,0.0026845,0.10072,0.055581,0.12102,"Ball_021_1"
150.65,78.109,0.24617,1.3099,0.001771,0.10515,0.040781,0.077141,"Ball_021_1"
120.9,55.798,0.21848,1.0741,0.0013009,0.077503,0.032562,0.063806,"Ball_021_1"
151.94,76.28,0.17386,0.8317,0.0012546,0.076992,0.030293,0.053967,"Ball_021_1"
106.98,57.561,0.18112,0.70734,0.0017322,0.104,0.02633,0.052115,"Ball_021_1"
114.09,63.739,0.19032,0.95335,0.0013201,0.11571,0.031453,0.0665,"Ball_021_1"
132.55,69.357,0.20279,0.94952,0.0015568,0.058808,0.025746,0.061106,"Ball_021_1"
135.55,71.997,0.2284,1.114,0.0011025,0.079186,0.024853,0.055904,"Ball_021_1"
127.8,65.736,0.19612,0.83451,0.0017762,0.066427,0.023947,0.061537,"Ball_021_1"
99.604,68.514,0.20145,1.0496,0.0019622,0.10507,0.02844,0.067764,"Ball_021_1"
160.32,79.649,0.20167,0.91016,0.0013736,0.078737,0.027577,0.056101,"Ball_021_1"
128.9,64.11,0.20576,0.9374,0.0012508,0.083874,0.028121,0.065176,"Ball_021_1"
117.06,62.96,0.26191,1.1443,0.0017421,0.098083,0.032717,0.075016,"Ball_021_1"
174.04,99.262,0.27766,1.5171,0.0017628,0.10036,0.057463,0.1089,"Ball_021_1"
198.96,187.31,0.82808,3.0574,0.0021958,0.15642,0.08581,0.13663,"Ball_021_1"
244.17,136.06,0.72312,2.1537,0.0036858,0.19372,0.089706,0.24689,"Ball_021_1"
212.01,119.16,0.32385,1.3971,0.0018951,0.1314,0.051775,0.092334,"Ball_021_1"
133.22,75.973,0.18485,1.111,0.0016226,0.085787,0.035647,0.064095,"Ball_021_1"
120.78,66.071,0.20112,0.90337,0.0013141,0.078223,0.02852,0.05215,"Ball_021_1"
150.35,76.236,0.20167,0.83784,0.0017713,0.069914,0.026361,0.052351,"Ball_021_1"
134.78,65.669,0.20612,0.94595,0.0013527,0.079191,0.034155,0.050825,"Ball_021_1"
119.93,70.368,0.21575,0.90069,0.0014886,0.05575,0.03389,0.051666,"Ball_021_1"
137.21,87.625,0.19733,0.89425,0.0012494,0.065618,0.026255,0.053031,"Ball_021_1"
125.37,67.903,0.19805,0.98489,0.0017846,0.075761,0.028789,0.062139,"Ball_021_1"
139.54,86.109,0.21383,0.87048,0.0015248,0.084012,0.034028,0.054196,"Ball_021_1"
134.99,74.56,0.23682,1.0159,0.0011627,0.070504,0.036586,0.056627,"Ball_021_1"
119.06,58.62,0.16927,0.96392,0.0014656,0.08369,0.028617,0.057891,"Ball_021_1"
170.04,99.751,0.22898,0.97772,0.0016084,0.061886,0.028594,0.05398,"Ball_021_1"
116.23,65.026,0.20979,0.80982,0.0017089,0.088428,0.02931,0.060008,"Ball_021_1"
128.32,77.012,0.20236,0.95879,0.001267,0.056253,0.031315,0.0474,"Ball_021_1"
131.83,72.067,0.21969,0.84944,0.0018383,0.059049,0.022928,0.049899,"Ball_021_1"
90.193,49.476,0.17934,0.96499,0.0016206,0.055583,0.029168,0.052666,"Ball_021_1"
135.67,71.776,0.26116,1.3959,0.0019553,0.12812,0.035511,0.088369,"Ball_021_1"
170.08,86.461,0.43555,2.0612,0.0022145,0.10999,0.051085,0.11104,"Ball_021_1"
205.08,201.84,0.99615,5.1396,0.0050483,0.24168,0.064277,0.14446,"Ball_021_1"
114.71,161.03,0.95387,3.2623,0.0033669,0.19427,0.088271,0.24416,"Ball_021_1"
277.54,176.21,0.49932,1.4895,0.0016839,0.21187,0.048203,0.15352,"Ball_021_1"
170.25,108.79,0.2839,1.767,0.0016335,0.13666,0.040677,0.087814,"Ball_021_1"
136.31,71.242,0.19073,0.96866,0.0017577,0.10602,0.027956,0.06719,"Ball_021_1"
125.24,75.236,0.1975,0.96343,0.0017643,0.090323,0.03311,0.054069,"Ball_021_1"
159.6,82.795,0.20623,1.2047,0.0018668,0.12361,0.032555,0.086957,"Ball_021_1"
135.58,84.03,0.25274,1.1682,0.0019861,0.045644,0.035619,0.065779,"Ball_021_1"
139.01,76.397,0.21085,1.3219,0.001538,0.07893,0.035051,0.068189,"Ball_021_1"
153.1,71.625,0.20497,0.86709,0.0014581,0.068114,0.033818,0.052433,"Ball_021_1"
117.83,67.476,0.19597,0.9585,0.0020683,0.10014,0.028361,0.065672,"Ball_021_1"
154.19,89.786,0.29763,0.87758,0.0015895,0.056671,0.028479,0.055218,"Ball_021_1"
